# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4117361           #296.6705781         #0.0000000           #32.5714286          #5.0000000           
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27210.6973553           0.0009559         178.4103927           0.7142825       2.8571302E-01       0.0000000E+00       4.4304866E-06       0.0000000E+00       2.4334987E-09              14.000               6.421
    1       26425.0153490           0.0012448         178.9504910           0.7142828       2.8571312E-01       0.0000000E+00       4.0824103E-06       0.0000000E+00       1.1529004E-08              14.000               6.609
    2       25651.1780714           0.0016128         180.2879340           0.7142830       2.8571320E-01       0.0000000E+00       3.8154424E-06       0.0000000E+00       1.3677225E-08              14.000               6.988
    3       24885.7602494           0.0020793         182.1617274           0.7142830       2.8571320E-01       0.0000000E+00       3.8041826E-06       0.0000000E+00       1.2755551E-08              14.000               7.539
    4       24126.4317134           0.0026674         184.3174344           0.7142828       2.8571311E-01       0.0000000E+00       4.1093261E-06       0.0000000E+00       1.1114961E-08              14.000               8.288
    5       23372.2005024           0.0034049         186.4823645           0.7142824       2.8571294E-01       0.0000000E+00       4.7014440E-06       0.0000000E+00       9.7918422E-09              14.000               9.194
    6       22623.4930623           0.0043246         188.4433267           0.7142819       2.8571276E-01       0.0000000E+00       5.3505088E-06       0.0000000E+00       8.6152794E-09              14.000              10.133
    7       21881.4927995           0.0054654         190.0368502           0.7142815       2.8571260E-01       0.0000000E+00       5.8839006E-06       0.0000000E+00       8.2871625E-09              14.000              10.960
    8       21147.8987031           0.0068729         191.2938790           0.7142812       2.8571248E-01       0.0000000E+00       6.3127163E-06       0.0000000E+00       9.3294325E-09              14.000              11.640
    9       20424.2793622           0.0085997         192.4537509           0.7142809       2.8571236E-01       0.0000000E+00       6.7526549E-06       0.0000000E+00       1.1327909E-08              14.000              12.298
   10       19711.2616828           0.0107070         193.8070888           0.7142805       2.8571219E-01       0.0000000E+00       7.3269223E-06       0.0000000E+00       1.3033793E-08              14.000              13.145
   11       19008.3257031           0.0132648         195.4429673           0.7142800       2.8571198E-01       0.0000000E+00       8.0572120E-06       0.0000000E+00       1.3690928E-08              14.000              14.290
   12       18314.7448610           0.0163518         197.2146701           0.7142794       2.8571176E-01       0.0000000E+00       8.8291519E-06       0.0000000E+00       1.3666117E-08              14.000              15.660
   13       17630.5075282           0.0200568         198.9176824           0.7142789       2.8571156E-01       0.0000000E+00       9.5449102E-06       0.0000000E+00       1.2777340E-08              14.000              17.091
   14       16956.1761124           0.0244790         200.4753884           0.7142784       2.8571137E-01       0.0000000E+00       1.0192551E-05       0.0000000E+00       1.0167904E-08              14.000              18.482
   15       16292.5579137           0.0297280         201.9667159           0.7142781       2.8571123E-01       0.0000000E+00       1.0703560E-05       4.4174180E-36       7.2359046E-09              14.000              19.900
   16       15640.2433867           0.0359233         203.4721091           0.7142778       2.8571113E-01       0.0000000E+00       1.1036113E-05       4.2525852E-30       8.5511078E-09              14.000              21.425
