# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4066780           #306.8082160         #0.0000000           #32.5714286          #120.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27371.7099280           0.0009559         183.8987306           0.7142826       2.8571302E-01       0.0000000E+00       4.4183631E-06       0.0000000E+00       1.5812044E-10              14.000               7.788
    1       26568.6971619           0.0012448         182.7958141           0.7142827       2.8571308E-01       0.0000000E+00       4.2046798E-06       0.0000000E+00       3.3046324E-09              14.000               7.474
    2       25782.1920100           0.0016128         183.0025724           0.7142828       2.8571312E-01       0.0000000E+00       4.0830568E-06       0.0000000E+00       7.0258230E-09              14.000               7.616
    3       25007.3962395           0.0020793         184.6774315           0.7142827       2.8571307E-01       0.0000000E+00       4.2547319E-06       0.0000000E+00       8.6356988E-09              14.000               8.266
    4       24239.4917213           0.0026674         186.8062684           0.7142823       2.8571294E-01       0.0000000E+00       4.7202407E-06       0.0000000E+00       8.8496935E-09              14.000               9.237
    5       23477.0659897           0.0034049         188.7071898           0.7142818       2.8571273E-01       0.0000000E+00       5.4472244E-06       0.0000000E+00       9.7624520E-09              14.000              10.240
    6       22721.2172553           0.0043246         190.0856861           0.7142813       2.8571253E-01       0.0000000E+00       6.1556185E-06       6.0302613E-38       1.1659548E-08              14.000              11.030
    7       21974.0133028           0.0054654         190.9592259           0.7142809       2.8571236E-01       0.0000000E+00       6.7485514E-06       1.9703221E-32       1.5028915E-08              14.000              11.531
    8       21237.5088906           0.0068729         191.5873646           0.7142805       2.8571221E-01       0.0000000E+00       7.2797103E-06       9.2953818E-29       2.0096587E-08              14.000              11.865
    9       20512.9862235           0.0085997         192.4144718           0.7142801       2.8571203E-01       0.0000000E+00       7.8786704E-06       6.2511067E-29       2.6472463E-08              14.000              12.324
   10       19800.2173369           0.0107070         193.7851792           0.7142796       2.8571182E-01       0.0000000E+00       8.6201445E-06       1.1831888E-30       3.0880149E-08              14.000              13.194
   11       19097.6831779           0.0132648         195.6469881           0.7142790       2.8571159E-01       0.0000000E+00       9.4485198E-06       0.0000000E+00       2.9440142E-08              14.000              14.531
   12       18404.0460539           0.0163518         197.6253285           0.7142784       2.8571137E-01       0.0000000E+00       1.0195550E-05       0.0000000E+00       2.5750269E-08              14.000              16.106
   13       17719.2601278           0.0200568         199.3554609           0.7142780       2.8571122E-01       0.0000000E+00       1.0737512E-05       8.2027601E-39       2.0196608E-08              14.000              17.580
   14       17044.2301541           0.0244790         200.5962336           0.7142778       2.8571112E-01       0.0000000E+00       1.1082715E-05       7.8246679E-27       1.4750203E-08              14.000              18.669
