# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4117509           #296.8655563         #0.0000000           #32.5714286          #15.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27233.5551898           0.0009559         178.8462062           0.7142825       2.8571302E-01       0.0000000E+00       4.4337813E-06       0.0000000E+00       2.0324122E-09              14.000               6.492
    1       26445.9124456           0.0012448         179.3722743           0.7142828       2.8571311E-01       0.0000000E+00       4.1004287E-06       0.0000000E+00       1.0045763E-08              14.000               6.679
    2       25670.2974302           0.0016128         180.6833410           0.7142830       2.8571319E-01       0.0000000E+00       3.8467756E-06       0.0000000E+00       1.2311472E-08              14.000               7.070
    3       24903.2803735           0.0020793         182.5492715           0.7142830       2.8571319E-01       0.0000000E+00       3.8515785E-06       0.0000000E+00       1.1773210E-08              14.000               7.647
    4       24142.4172934           0.0026674         184.6964574           0.7142827       2.8571309E-01       0.0000000E+00       4.1716432E-06       0.0000000E+00       1.0444473E-08              14.000               8.429
    5       23386.7329390           0.0034049         186.8339069           0.7142823       2.8571292E-01       0.0000000E+00       4.7762982E-06       0.0000000E+00       9.3769384E-09              14.000               9.356
    6       22636.7390120           0.0043246         188.7398474           0.7142818       2.8571273E-01       0.0000000E+00       5.4327421E-06       0.0000000E+00       8.3771355E-09              14.000              10.292
    7       21893.7200928           0.0054654         190.2579122           0.7142814       2.8571258E-01       0.0000000E+00       5.9739177E-06       0.0000000E+00       8.1691971E-09              14.000              11.093
    8       21159.4257970           0.0068729         191.4359357           0.7142811       2.8571245E-01       0.0000000E+00       6.4136939E-06       0.0000000E+00       9.3337363E-09              14.000              11.733
    9       20435.3981399           0.0085997         192.5339616           0.7142808       2.8571232E-01       0.0000000E+00       6.8680936E-06       0.0000000E+00       1.1518432E-08              14.000              12.354
   10       19722.1630976           0.0107070         193.8547213           0.7142804       2.8571215E-01       0.0000000E+00       7.4596505E-06       0.0000000E+00       1.3468507E-08              14.000              13.182
   11       19019.0761209           0.0132648         195.4805156           0.7142799       2.8571194E-01       0.0000000E+00       8.2044645E-06       0.0000000E+00       1.4336948E-08              14.000              14.323
   12       18325.3335848           0.0163518         197.2480120           0.7142793       2.8571172E-01       0.0000000E+00       8.9803736E-06       0.0000000E+00       1.4557029E-08              14.000              15.693
   13       17640.9197300           0.0200568         198.9365231           0.7142788       2.8571152E-01       0.0000000E+00       9.6857019E-06       0.0000000E+00       1.3796796E-08              14.000              17.114
   14       16966.4431233           0.0244790         200.4560413           0.7142783       2.8571134E-01       0.0000000E+00       1.0311836E-05       0.0000000E+00       1.0899696E-08              14.000              18.470
   15       16302.7877744           0.0297280         201.8757226           0.7142780       2.8571120E-01       0.0000000E+00       1.0798273E-05       1.0970013E-34       7.9808339E-09              14.000              19.818
   16       15650.6424006           0.0359233         203.2776909           0.7142778       2.8571111E-01       0.0000000E+00       1.1111459E-05       6.0196620E-30       1.0277106E-08              14.000              21.244
