# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4103780           #298.9655459         #0.0000000           #32.5714286          #295.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27126.0580899           0.0009559         176.5571327           0.7142826       2.8571303E-01       0.0000000E+00       4.4073524E-06       0.0000000E+00       4.4540996E-09              14.000               6.227
    1       26346.1766150           0.0012448         176.7463131           0.7142829       2.8571315E-01       0.0000000E+00       3.9895271E-06       0.0000000E+00       2.2360005E-08              14.000               6.301
    2       25579.0910382           0.0016128         177.9482087           0.7142831       2.8571323E-01       0.0000000E+00       3.6796378E-06       0.0000000E+00       2.5096800E-08              14.000               6.530
    3       24820.6878997           0.0020793         179.8157787           0.7142831       2.8571325E-01       0.0000000E+00       3.6184745E-06       0.0000000E+00       2.2108084E-08              14.000               6.902
    4       24068.3094843           0.0026674         182.0215394           0.7142830       2.8571318E-01       0.0000000E+00       3.8546873E-06       0.0000000E+00       1.8608069E-08              14.000               7.466
    5       23320.9033395           0.0034049         184.3190817           0.7142826       2.8571304E-01       0.0000000E+00       4.3774184E-06       0.0000000E+00       1.6202510E-08              14.000               8.241
    6       22578.7027012           0.0043246         186.5645120           0.7142821       2.8571286E-01       0.0000000E+00       4.9910645E-06       0.0000000E+00       1.4455952E-08              14.000               9.172
    7       21842.4502271           0.0054654         188.5957749           0.7142818       2.8571271E-01       0.0000000E+00       5.5137531E-06       0.0000000E+00       1.4086047E-08              14.000              10.144
    8       21113.3774151           0.0068729         190.3482571           0.7142815       2.8571259E-01       0.0000000E+00       5.9380480E-06       0.0000000E+00       1.5197325E-08              14.000              11.071
    9       20392.8834177           0.0085997         191.9095633           0.7142812       2.8571247E-01       0.0000000E+00       6.3687657E-06       0.0000000E+00       1.7282051E-08              14.000              11.964
   10       19681.8775707           0.0107070         193.4675805           0.7142808       2.8571231E-01       0.0000000E+00       6.9167231E-06       0.0000000E+00       1.8743404E-08              14.000              12.938
   11       18980.4114585           0.0132648         195.1388683           0.7142803       2.8571211E-01       0.0000000E+00       7.6118973E-06       0.0000000E+00       1.8162860E-08              14.000              14.087
   12       18288.2293463           0.0163518         196.8855882           0.7142797       2.8571189E-01       0.0000000E+00       8.3705475E-06       0.0000000E+00       1.5759211E-08              14.000              15.402
   13       17605.4348241           0.0200568         198.6141084           0.7142792       2.8571168E-01       0.0000000E+00       9.1095581E-06       0.0000000E+00       1.1829201E-08              14.000              16.818
   14       16932.3597113           0.0244790         200.2993880           0.7142787       2.8571149E-01       0.0000000E+00       9.7996782E-06       0.0000000E+00       8.1509020E-09              14.000              18.304
