results_atm.txt
# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.75027e-10
5.004166667e+00  2.92814e-10
5.008336806e+00  2.65892e-10
5.012510420e+00  2.66932e-10
5.016687512e+00  3.06516e-10
5.020868085e+00  3.46108e-10
5.025052141e+00  2.67025e-10
5.029239685e+00  3.05650e-10
5.033430718e+00  2.74856e-10
5.037625243e+00  2.66668e-10
5.041823264e+00  2.60634e-10
5.046024784e+00  2.59062e-10
5.050229804e+00  2.71228e-10
5.054438329e+00  2.62322e-10
5.058650361e+00  2.75062e-10
5.062865903e+00  2.59446e-10
5.067084958e+00  2.59570e-10
5.071307529e+00  2.65415e-10
5.075533619e+00  2.64896e-10
5.079763230e+00  2.78863e-10
5.083996366e+00  3.28396e-10
5.088233030e+00  2.72102e-10
5.092473224e+00  2.47803e-10
5.096716951e+00  2.57860e-10
5.100964216e+00  2.80366e-10
5.105215019e+00  2.48778e-10
5.109469365e+00  2.49527e-10
5.113727256e+00  2.85599e-10
5.117988695e+00  2.51657e-10
5.122253686e+00  2.47096e-10
5.126522231e+00  2.44300e-10
5.130794333e+00  2.44313e-10
5.135069995e+00  2.73872e-10
5.139349220e+00  3.43153e-10
5.143632011e+00  2.66135e-10
5.147918371e+00  3.46477e-10
5.152208303e+00  2.80889e-10
5.156501809e+00  2.46828e-10
5.160798894e+00  2.37638e-10
5.165099560e+00  2.36895e-10
5.169403810e+00  1.60839e-10
5.173711646e+00  6.27710e-11
5.178023073e+00  2.44261e-10
5.182338092e+00  2.33911e-10
5.186656707e+00  2.27958e-10
5.190978921e+00  2.29810e-10
5.195304737e+00  2.27961e-10
5.199634157e+00  2.48171e-10
5.203967186e+00  2.51532e-10
5.208303825e+00  2.33209e-10
5.212644078e+00  1.73793e-10
5.216987948e+00  2.28744e-10
5.221335438e+00  2.31876e-10
5.225686551e+00  2.31720e-10
5.230041290e+00  2.30961e-10
5.234399658e+00  2.50514e-10
5.238761657e+00  2.43482e-10
5.243127292e+00  2.46463e-10
5.247496565e+00  2.46140e-10
5.251869479e+00  2.73383e-10
5.256246036e+00  2.23317e-10
5.260626241e+00  2.51138e-10
5.265010097e+00  2.54723e-10
5.269397605e+00  2.40005e-10
5.273788770e+00  2.68327e-10
5.278183594e+00  3.02350e-10
5.282582080e+00  2.59614e-10
5.286984232e+00  2.71459e-10
5.291390052e+00  3.48277e-10
5.295799544e+00  2.86837e-10
5.300212710e+00  2.57850e-10
5.304629554e+00  3.07547e-10
5.309050079e+00  2.59296e-10
5.313474287e+00  2.43600e-10
5.317902182e+00  2.48103e-10
5.322333767e+00  2.41769e-10
5.326769045e+00  2.50504e-10
5.331208020e+00  2.44870e-10
5.335650693e+00  2.43631e-10
5.340097069e+00  2.54217e-10
5.344547149e+00  3.27069e-10
5.349000939e+00  4.03454e-10
5.353458440e+00  4.08565e-10
5.357919655e+00  3.91585e-10
5.362384588e+00  2.68887e-10
5.366853242e+00  2.53508e-10
5.371325619e+00  2.75923e-10
5.375801724e+00  2.77867e-10
5.380281559e+00  3.04430e-10
5.384765127e+00  2.42024e-10
5.389252431e+00  2.56238e-10
5.393743475e+00  2.44167e-10
5.398238261e+00  2.74903e-10
5.402736793e+00  2.47198e-10
5.407239074e+00  2.74528e-10
5.411745106e+00  3.92660e-10
5.416254894e+00  3.62994e-10
5.420768440e+00  4.01552e-10
5.425285747e+00  4.30243e-10
5.429806818e+00  3.32943e-10
5.434331657e+00  2.70297e-10
5.438860267e+00  2.88166e-10
5.443392650e+00  3.95914e-10
5.447928811e+00  3.12209e-10
5.452468752e+00  2.95364e-10
5.457012475e+00  3.06644e-10
5.461559986e+00  4.37286e-10
5.466111286e+00  4.14080e-10
5.470666379e+00  3.95863e-10
5.475225267e+00  3.92698e-10
5.479787955e+00  4.13660e-10
5.484354445e+00  3.48916e-10
5.488924740e+00  3.14391e-10
5.493498844e+00  2.47486e-10
5.498076760e+00  2.40104e-10
5.502658491e+00  2.90835e-10
5.507244039e+00  2.65700e-10
5.511833409e+00  2.51363e-10
5.516426604e+00  3.49119e-10
5.521023626e+00  4.06001e-10
5.525624479e+00  4.03734e-10
5.530229166e+00  3.56378e-10
5.534837690e+00  2.83101e-10
5.539450055e+00  3.46067e-10
5.544066264e+00  2.88376e-10
5.548686319e+00  4.43084e-10
5.553310224e+00  4.40295e-10
5.557937983e+00  4.50612e-10
5.562569598e+00  3.77804e-10
5.567205072e+00  4.60156e-10
5.571844410e+00  4.46072e-10
5.576487613e+00  4.50011e-10
5.581134686e+00  5.18298e-10
5.585785632e+00  4.45771e-10
5.590440453e+00  3.77815e-10
5.595099154e+00  3.11461e-10
5.599761736e+00  3.66690e-10
5.604428205e+00  4.38381e-10
5.609098561e+00  3.34783e-10
5.613772810e+00  4.41479e-10
5.618450954e+00  4.73704e-10
5.623132997e+00  4.03338e-10
5.627818941e+00  3.90272e-10
5.632508790e+00  5.04358e-10
5.637202547e+00  5.36273e-10
