# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4116656           #297.3414731         #0.0000000           #32.5714286          #30.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27268.5851583           0.0009559         179.5446035           0.7142825       2.8571302E-01       0.0000000E+00       4.4371942E-06       0.0000000E+00       1.5273459E-09              14.000               6.624
    1       26477.7774017           0.0012448         179.9967351           0.7142828       2.8571311E-01       0.0000000E+00       4.1264291E-06       0.0000000E+00       8.3156632E-09              14.000               6.795
    2       25699.4850184           0.0016128         181.2380994           0.7142829       2.8571317E-01       0.0000000E+00       3.8960473E-06       0.0000000E+00       1.0782579E-08              14.000               7.190
    3       24930.1733107           0.0020793         183.0892439           0.7142829       2.8571316E-01       0.0000000E+00       3.9297713E-06       0.0000000E+00       1.0694866E-08              14.000               7.802
    4       24167.1138053           0.0026674         185.2259097           0.7142827       2.8571306E-01       0.0000000E+00       4.2747616E-06       0.0000000E+00       9.7157411E-09              14.000               8.629
    5       23409.3348820           0.0034049         187.3214476           0.7142822       2.8571289E-01       0.0000000E+00       4.8985740E-06       0.0000000E+00       8.9878150E-09              14.000               9.583
    6       22657.4951511           0.0043246         189.1428705           0.7142817       2.8571270E-01       0.0000000E+00       5.5642989E-06       0.0000000E+00       8.2704816E-09              14.000              10.510
    7       21913.0540060           0.0054654         190.5493891           0.7142813       2.8571254E-01       0.0000000E+00       6.1161287E-06       1.2060870E-40       8.3307321E-09              14.000              11.269
    8       21177.8418139           0.0068729         191.6166689           0.7142810       2.8571241E-01       0.0000000E+00       6.5733157E-06       1.1793782E-36       9.7860521E-09              14.000              11.852
    9       20453.3495567           0.0085997         192.6349465           0.7142807       2.8571227E-01       0.0000000E+00       7.0524108E-06       6.9286673E-34       1.2345618E-08              14.000              12.428
