# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4027210           #313.9372504         #0.0000000           #32.5714286          #150.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27353.0190284           0.0009559         185.0755676           0.7142826       2.8571303E-01       0.0000000E+00       4.4014199E-06       0.0000000E+00      -1.7162893E-10              14.000               8.147
    1       26551.8470792           0.0012448         183.1902626           0.7142827       2.8571309E-01       0.0000000E+00       4.1926299E-06       0.0000000E+00       2.7299928E-09              14.000               7.595
    2       25767.0671993           0.0016128         182.9079404           0.7142828       2.8571312E-01       0.0000000E+00       4.0673581E-06       0.0000000E+00       7.5723441E-09              14.000               7.594
    3       24993.8437225           0.0020793         184.4787075           0.7142827       2.8571308E-01       0.0000000E+00       4.2289435E-06       0.0000000E+00       1.0214503E-08              14.000               8.200
    4       24227.4579602           0.0026674         186.5870563           0.7142824       2.8571295E-01       0.0000000E+00       4.6892619E-06       0.0000000E+00       1.1094808E-08              14.000               9.157
    5       23466.5544867           0.0034049         188.4138346           0.7142818       2.8571273E-01       0.0000000E+00       5.4334163E-06       0.0000000E+00       1.2763412E-08              14.000              10.118
    6       22712.1946572           0.0043246         189.6634523           0.7142813       2.8571252E-01       0.0000000E+00       6.1739317E-06       7.5276080E-38       1.5947486E-08              14.000              10.825
    7       21966.3172890           0.0054654         190.4302293           0.7142809       2.8571234E-01       0.0000000E+00       6.8022538E-06       2.4664835E-32       2.1067794E-08              14.000              11.243
    8       21230.8439767           0.0068729         191.0188486           0.7142805       2.8571218E-01       0.0000000E+00       7.3668765E-06       1.1894674E-28       2.8039627E-08              14.000              11.530
    9       20507.0176881           0.0085997         191.8855092           0.7142800       2.8571200E-01       0.0000000E+00       8.0015872E-06       7.8011768E-29       3.6263814E-08              14.000              11.993
