# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4111691           #297.1341043         #0.0000000           #32.5714286          #320.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27136.6593034           0.0009559         176.8532344           0.7142826       2.8571302E-01       0.0000000E+00       4.4131744E-06       0.0000000E+00       4.2036891E-09              14.000               6.237
    1       26356.5928163           0.0012448         177.2187053           0.7142829       2.8571314E-01       0.0000000E+00       4.0098993E-06       0.0000000E+00       1.9683261E-08              14.000               6.362
    2       25588.5926960           0.0016128         178.5141435           0.7142831       2.8571323E-01       0.0000000E+00       3.7067799E-06       0.0000000E+00       2.1895966E-08              14.000               6.642
    3       24828.9066876           0.0020793         180.3953696           0.7142831       2.8571324E-01       0.0000000E+00       3.6545767E-06       0.0000000E+00       1.9217639E-08              14.000               7.059
    4       24075.2091869           0.0026674         182.5941944           0.7142829       2.8571317E-01       0.0000000E+00       3.9091149E-06       0.0000000E+00       1.5950429E-08              14.000               7.663
    5       23326.4691783           0.0034049         184.8728770           0.7142825       2.8571301E-01       0.0000000E+00       4.4496616E-06       0.0000000E+00       1.3499744E-08              14.000               8.472
    6       22582.8786431           0.0043246         187.0628692           0.7142821       2.8571284E-01       0.0000000E+00       5.0656241E-06       0.0000000E+00       1.1612162E-08              14.000               9.411
    7       21845.2321578           0.0054654         188.9899628           0.7142817       2.8571269E-01       0.0000000E+00       5.5765102E-06       0.0000000E+00       1.1002404E-08              14.000              10.351
    8       21114.9002562           0.0068729         190.6148335           0.7142814       2.8571258E-01       0.0000000E+00       5.9831029E-06       0.0000000E+00       1.1913628E-08              14.000              11.216
    9       20393.3914737           0.0085997         192.0733921           0.7142811       2.8571246E-01       0.0000000E+00       6.3959568E-06       0.0000000E+00       1.3723160E-08              14.000              12.052
   10       19681.6210522           0.0107070         193.5876978           0.7142808       2.8571231E-01       0.0000000E+00       6.9306560E-06       0.0000000E+00       1.5021303E-08              14.000              13.002
   11       18979.5573534           0.0132648         195.2666446           0.7142803       2.8571211E-01       0.0000000E+00       7.6198783E-06       0.0000000E+00       1.4812596E-08              14.000              14.166
   12       18286.8556932           0.0163518         197.0367892           0.7142797       2.8571189E-01       0.0000000E+00       8.3752300E-06       0.0000000E+00       1.3237361E-08              14.000              15.514
   13       17603.5985297           0.0200568         198.7693935           0.7142792       2.8571168E-01       0.0000000E+00       9.1123966E-06       0.0000000E+00       1.0622600E-08              14.000              16.951
   14       16930.1771572           0.0244790         200.4333514           0.7142787       2.8571148E-01       0.0000000E+00       9.8083276E-06       0.0000000E+00       7.8855505E-09              14.000              18.429
   15       16267.0978776           0.0297280         202.1203994           0.7142783       2.8571132E-01       0.0000000E+00       1.0380248E-05       0.0000000E+00       5.2591352E-09              14.000              20.027
   16       15614.7075321           0.0359233         203.9160578           0.7142780       2.8571121E-01       0.0000000E+00       1.0771186E-05       0.0000000E+00       4.4449911E-09              14.000              21.830
   17       14973.1128417           0.0431938         205.7985794           0.7142778       2.8571110E-01       0.0000000E+00       1.1139349E-05       0.0000000E+00       7.4308807E-09              14.000              23.740
