# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0340861           #333.9773561         #0.0567542           #36.0000000          #45.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56837.3802971           0.0009559         186.4747432           0.4999970       4.9999698E-01       0.0000000E+00       6.0333711E-06       7.1818215E-40       1.9837730E-09              14.000               9.025
    1       55273.5860929           0.0012448         184.6489119           0.4999970       4.9999703E-01       0.0000000E+00       5.9487558E-06       2.1710125E-33       9.6204359E-09              14.000               8.237
    2       53747.8196464           0.0016128         183.9818496           0.4999970       4.9999705E-01       0.0000000E+00       5.9048570E-06       3.4306362E-16       2.9394821E-08              14.000               8.106
    3       52249.1340621           0.0020793         184.8686505           0.4999970       4.9999699E-01       0.0000000E+00       6.0258240E-06       5.9978258E-31       4.9205349E-08              14.000               8.570
    4       50770.1222148           0.0026674         186.1136570           0.4999969       4.9999686E-01       0.0000000E+00       6.2883127E-06       6.3411931E-20       5.7390070E-08              14.000               9.160
    5       49309.2939802           0.0034049         187.4706249           0.4999966       4.9999662E-01       0.0000000E+00       6.7659190E-06       4.9085280E-21       5.7696155E-08              14.000               9.743
    6       47866.6012401           0.0043246         189.0551996           0.4999963       4.9999630E-01       0.0000000E+00       7.4019088E-06       2.3844505E-39       5.2345452E-08              14.000              10.451
    7       46442.0612979           0.0054654         190.8109603           0.4999959       4.9999594E-01       0.0000000E+00       8.1197330E-06       1.3856663E-23       4.7455690E-08              14.000              11.356
    8       45035.6151265           0.0068729         192.7314540           0.4999956       4.9999557E-01       0.0000000E+00       8.8579762E-06       1.2877263E-36       4.1273385E-08              14.000              12.490
    9       43646.8408244           0.0085997         194.7847170           0.4999952       4.9999522E-01       0.0000000E+00       9.5577568E-06       3.3022444E-30       3.7662081E-08              14.000              13.883
   10       42275.4588261           0.0107070         196.8183826           0.4999949       4.9999489E-01       0.0000000E+00       1.0210234E-05       4.4149317E-23       3.8350171E-08              14.000              15.458
   11       40922.3710049           0.0132648         198.6143782           0.4999945       4.9999450E-01       0.0000000E+00       1.1007896E-05       2.4801691E-22       4.3763641E-08              14.000              17.012
   12       39589.5007121           0.0163518         200.1449139           0.4999939       4.9999394E-01       0.0000000E+00       1.2125286E-05       4.1264894E-22       5.5779215E-08              14.000              18.415
   13       38278.3413337           0.0200568         201.5818913           0.4999932       4.9999324E-01       0.0000000E+00       1.3522339E-05       9.0834937E-23       8.2548977E-08              14.000              19.730
   14       36989.3341601           0.0244790         203.1177279           0.4999924       4.9999237E-01       0.0000000E+00       1.5266756E-05       4.2654007E-23       1.3684566E-07              14.000              21.130
   15       35722.1881893           0.0297280         204.8822127           0.4999911       4.9999110E-01       0.0000000E+00       1.7794954E-05       2.7489593E-22       2.4596072E-07              14.000              22.752
