# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.9940660           #277.5495803         #0.1448131           #28.0000000          #15.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63013.1464888           0.0009559         193.4092623           0.9999781       0.0000000E+00       0.0000000E+00       2.1943435E-05       0.0000000E+00       1.8355387E-18              14.000              12.509
    1       60925.7050521           0.0012448         191.6093417           0.9999782       0.0000000E+00       0.0000000E+00       2.1824267E-05       0.0000000E+00       2.0843169E-10              14.000              11.491
    2       58894.7845236           0.0016128         189.9263459           0.9999780       0.0000000E+00       0.0000000E+00       2.1993065E-05       0.0000000E+00       7.9061663E-10              14.000              10.454
    3       56916.4131733           0.0020793         188.8610166           0.9999777       0.0000000E+00       0.0000000E+00       2.2343826E-05       0.0000000E+00       1.4581260E-08              14.000               9.851
    4       54983.5350909           0.0026674         188.5362839           0.9999771       0.0000000E+00       0.0000000E+00       2.2892068E-05       0.0000000E+00       4.3205151E-08              14.000               9.704
    5       53090.7083951           0.0034049         188.6082316           0.9999766       0.0000000E+00       0.0000000E+00       2.3441663E-05       0.0000000E+00       8.0264355E-08              14.000               9.731
    6       51233.6839654           0.0043246         189.1467579           0.9999760       0.0000000E+00       0.0000000E+00       2.3966606E-05       0.0000000E+00       1.2094005E-07              14.000               9.986
    7       49409.2783278           0.0054654         189.8902932           0.9999751       0.0000000E+00       0.0000000E+00       2.4921654E-05       0.0000000E+00       1.6013195E-07              14.000              10.378
    8       47615.2731451           0.0068729         190.9319755           0.9999734       0.0000000E+00       0.0000000E+00       2.6634422E-05       0.0000000E+00       2.0384588E-07              14.000              10.970
    9       45849.2980857           0.0085997         192.2735784           0.9999706       0.0000000E+00       0.0000000E+00       2.9377005E-05       0.0000000E+00       2.5933184E-07              14.000              11.795
   10       44108.8913309           0.0107070         193.9569975           0.9999660       0.0000000E+00       0.0000000E+00       3.3970246E-05       0.0000000E+00       3.5436204E-07              14.000              12.921
   11       42390.9266261           0.0132648         196.0593668           0.9999573       0.0000000E+00       0.0000000E+00       4.2749341E-05       0.0000000E+00       5.5664895E-07              14.000              14.477
   12       40691.0503396           0.0163518         198.8639068           0.9999388       0.0000000E+00       0.0000000E+00       6.1220870E-05       7.5057857E-35       9.7819306E-07              14.000              16.849
