# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0107935           #299.7894895         #0.0621502           #44.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       41894.2868657           0.0009559         186.7823005          -0.0000000       9.9999299E-01       0.0000000E+00       7.0076299E-06       0.0000000E+00       7.4831859E-10              14.000               9.130
    1       40605.1192658           0.0012448         186.4620549          -0.0000000       9.9999281E-01       0.0000000E+00       7.1901091E-06       0.0000000E+00       9.3998559E-09              14.000               9.027
    2       39340.2774923           0.0016128         186.7611307          -0.0000000       9.9999294E-01       0.0000000E+00       7.0557911E-06       0.0000000E+00       3.2369334E-08              14.000               9.373
    3       38093.8119354           0.0020793         188.2052494          -0.0000000       9.9999310E-01       0.0000000E+00       6.9006084E-06       0.0000000E+00       4.4806858E-08              14.000              10.258
    4       36859.7541303           0.0026674         190.4001943          -0.0000000       9.9999315E-01       0.0000000E+00       6.8486576E-06       0.0000000E+00       4.4016304E-08              14.000              11.579
    5       35635.5392945           0.0034049         192.8338763          -0.0000000       9.9999307E-01       0.0000000E+00       6.9342503E-06       2.1599475E-34       4.6476084E-08              14.000              13.228
    6       34421.3011241           0.0043246         195.2158946          -0.0000000       9.9999275E-01       0.0000000E+00       7.2500932E-06       2.1966588E-32       6.2210689E-08              14.000              15.057
    7       33217.8040925           0.0054654         197.5910702          -0.0000000       9.9999209E-01       0.0000000E+00       7.9051136E-06       4.7075827E-31       9.2938524E-08              14.000              16.967
    8       32024.9240190           0.0068729         200.2092251          -0.0000000       9.9999105E-01       0.0000000E+00       8.9480791E-06       8.9955374E-31       1.2184055E-07              14.000              19.027
    9       30841.3606876           0.0085997         203.2574894          -0.0000000       9.9998961E-01       0.0000000E+00       1.0385927E-05       4.0211945E-25       1.4050151E-07              14.000              21.379
   10       29665.4630346           0.0107070         206.6923749          -0.0000000       9.9998778E-01       0.0000000E+00       1.2222822E-05       4.7047198E-23       1.5051655E-07              14.000              24.038
   11       28496.5207108           0.0132648         210.2786319          -0.0000000       9.9998531E-01       0.0000000E+00       1.4688603E-05       3.5756315E-22       1.6789549E-07              14.000              26.862
   12       27335.3892676           0.0163518         213.7822633          -0.0000000       9.9998156E-01       0.0000000E+00       1.8435512E-05       2.2254761E-22       2.2523748E-07              14.000              29.638
   13       26183.8541278           0.0200568         217.0733431          -0.0000000       9.9997516E-01       0.0000000E+00       2.4835627E-05       2.1718529E-21       3.6785396E-07              14.000              32.200
   14       25043.9125760           0.0244790         220.1228133          -0.0000000       9.9996379E-01       0.0000000E+00       3.6210827E-05       1.2385400E-19       6.5637823E-07              14.000              34.550
   15       23917.5494716           0.0297280         222.9449755          -0.0000000       9.9994412E-01       0.0000000E+00       5.5883019E-05       2.2902776E-19       1.1625188E-06              14.000              36.748
   16       22806.5872831           0.0359233         225.5702003          -0.0000000       9.9991206E-01       0.0000000E+00       8.7952324E-05       1.4709259E-09       1.8988454E-06              14.000              38.806
   17       21712.6259929           0.0431938         228.0354178          -0.0000000       9.9986262E-01       0.0000000E+00       1.3740153E-04       2.0273916E-08       2.7538024E-06              14.000              40.772
   18       20637.0856440           0.0516775         230.3376852          -0.0000000       9.9978990E-01       0.0000000E+00       2.1014157E-04       2.2665807E-07       3.5528277E-06              14.000              42.713
   19       19581.2397618           0.0615205         232.5002377          -0.0000001       9.9968706E-01       0.0000000E+00       3.1303590E-04       1.1067590E-06       4.1777080E-06              14.000              44.800
