# Simulation:  C:\Users\dgatl_000\OneDrive - UCB-O365\Senior_1\GatlinPSG\ModelFiles\trappist1e_4barN2_0.1barCO2_aqua
# TRAPPIST-1 e, 0.98% N2, 0.02% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#4.1199554           #318.3608460         #0.0000000           #28.3902439          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       70954.2533446           0.0009559         179.4652527           0.9756087       2.4390218E-02       0.0000000E+00       1.0610487E-06       0.0000000E+00       7.4642960E-12              14.000               6.309
    1       69034.3404475           0.0012448         179.1546450           0.9756087       2.4390218E-02       0.0000000E+00       1.0472292E-06       0.0000000E+00       4.8964887E-11              14.000               6.298
    2       67153.4740716           0.0016128         179.0390450           0.9756087       2.4390219E-02       0.0000000E+00       1.0414498E-06       0.0000000E+00       2.4552250E-10              14.000               6.339
    3       65309.6319694           0.0020793         179.0617106           0.9756087       2.4390219E-02       0.0000000E+00       1.0389947E-06       0.0000000E+00       5.5010927E-10              14.000               6.388
    4       63501.8249978           0.0026674         179.0753785           0.9756088       2.4390219E-02       0.0000000E+00       1.0264599E-06       0.0000000E+00       8.3997593E-10              14.000               6.418
    5       61730.1599081           0.0034049         179.0572576           0.9756088       2.4390219E-02       0.0000000E+00       1.0041662E-06       0.0000000E+00       1.0402385E-09              14.000               6.428
    6       59993.6674419           0.0043246         179.2562034           0.9756088       2.4390220E-02       0.0000000E+00       9.7974544E-07       0.0000000E+00       1.0956584E-09              14.000               6.469
    7       58288.3995507           0.0054654         180.0343095           0.9756088       2.4390220E-02       0.0000000E+00       9.5967682E-07       0.0000000E+00       1.0342242E-09              14.000               6.639
    8       56608.4396578           0.0068729         181.5370975           0.9756088       2.4390221E-02       0.0000000E+00       9.4624358E-07       0.0000000E+00       8.9360809E-10              14.000               7.057
    9       54948.6656399           0.0085997         183.5729338           0.9756088       2.4390221E-02       0.0000000E+00       9.4369331E-07       0.0000000E+00       7.4550587E-10              14.000               7.769
