# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0344655           #333.5129507         #0.0556657           #36.0000000          #55.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56802.8648116           0.0009559         185.6846681           0.4999970       4.9999699E-01       0.0000000E+00       6.0269891E-06       6.4684598E-40       2.6078532E-09              14.000               8.710
    1       55243.4917129           0.0012448         183.8951630           0.4999970       4.9999703E-01       0.0000000E+00       5.9322352E-06       1.9622334E-33       1.2279221E-08              14.000               7.968
    2       53721.9573785           0.0016128         183.1822368           0.4999971       4.9999706E-01       0.0000000E+00       5.8761157E-06       3.1007266E-16       3.5536108E-08              14.000               7.828
    3       52227.4755352           0.0020793         184.0053260           0.4999970       4.9999701E-01       0.0000000E+00       5.9766752E-06       5.4210098E-31       5.7556052E-08              14.000               8.233
    4       50752.4634477           0.0026674         185.2787038           0.4999969       4.9999689E-01       0.0000000E+00       6.2106219E-06       3.2679851E-20       6.4420959E-08              14.000               8.781
    5       49295.0635607           0.0034049         186.7699465           0.4999967       4.9999667E-01       0.0000000E+00       6.6594608E-06       3.7708469E-21       6.2924984E-08              14.000               9.376
    6       47854.9671311           0.0043246         188.5505784           0.4999964       4.9999637E-01       0.0000000E+00       7.2634423E-06       1.5298412E-39       5.5836676E-08              14.000              10.155
    7       46432.1206825           0.0054654         190.5034137           0.4999960       4.9999603E-01       0.0000000E+00       7.9416144E-06       1.2770370E-23       4.9807249E-08              14.000              11.158
    8       45026.5824452           0.0068729         192.5889876           0.4999957       4.9999568E-01       0.0000000E+00       8.6407148E-06       1.3075916E-36       4.2789989E-08              14.000              12.389
    9       43638.1772172           0.0085997         194.7524414           0.4999953       4.9999535E-01       0.0000000E+00       9.3088316E-06       1.6645410E-32       3.8040353E-08              14.000              13.856
   10       42266.8479407           0.0107070         196.8436536           0.4999950       4.9999503E-01       0.0000000E+00       9.9445768E-06       4.3917399E-23       3.7066856E-08              14.000              15.475
   11       40913.5842675           0.0132648         198.6722139           0.4999946       4.9999463E-01       0.0000000E+00       1.0735719E-05       2.1615294E-22       4.0945815E-08              14.000              17.060
   12       39580.3370625           0.0163518         200.2357765           0.4999941       4.9999407E-01       0.0000000E+00       1.1852688E-05       3.4991717E-22       5.0670760E-08              14.000              18.497
