results_atm.txt
# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.71-5.00um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  1.90932e-10
5.002083333e+00  2.70930e-10
5.004167535e+00  2.41166e-10
5.006252605e+00  1.40411e-10
5.008338543e+00  1.26743e-10
5.010425351e+00  1.42378e-10
5.012513028e+00  1.82830e-10
5.014601575e+00  2.60443e-10
5.016690992e+00  3.03648e-10
5.018781280e+00  2.59803e-10
5.020872439e+00  2.50427e-10
5.022964469e+00  3.43586e-10
5.025057371e+00  2.94895e-10
5.027151145e+00  3.18815e-10
5.029245792e+00  2.89878e-10
5.031341311e+00  3.08694e-10
5.033437703e+00  2.14779e-10
5.035534969e+00  1.53069e-10
5.037633108e+00  1.02222e-10
5.039732122e+00  1.46151e-10
5.041832010e+00  7.55207e-11
5.043932774e+00  1.09966e-10
5.046034412e+00  8.94313e-11
5.048136927e+00  1.62837e-10
5.050240317e+00  6.64937e-11
5.052344584e+00  5.80096e-11
5.054449727e+00  5.56846e-11
5.056555748e+00  1.09683e-10
5.058662646e+00  1.71268e-10
5.060770422e+00  2.42854e-10
5.062879077e+00  9.85956e-11
5.064988610e+00  6.97478e-11
5.067099022e+00  6.76263e-11
5.069210313e+00  8.32214e-11
5.071322484e+00  9.24821e-11
5.073435535e+00  1.20457e-10
5.075549466e+00  1.87761e-10
5.077664279e+00  2.62973e-10
5.079779972e+00  3.31573e-10
5.081896547e+00  2.83606e-10
5.084014004e+00  3.28302e-10
5.086132343e+00  3.03460e-10
5.088251565e+00  3.22222e-10
5.090371670e+00  2.33711e-10
5.092492658e+00  1.73989e-10
5.094614530e+00  1.69743e-10
5.096737286e+00  2.46172e-10
5.098860926e+00  3.32844e-10
5.100985452e+00  2.60305e-10
5.103110862e+00  1.94460e-10
5.105237159e+00  1.32548e-10
5.107364341e+00  2.24696e-10
5.109492409e+00  2.58865e-10
5.111621364e+00  3.24576e-10
5.113751207e+00  3.50209e-10
5.115881936e+00  3.20938e-10
5.118013554e+00  2.28205e-10
5.120146060e+00  1.42383e-10
5.122279454e+00  1.33990e-10
5.124413737e+00  1.78552e-10
5.126548909e+00  2.31423e-10
5.128684971e+00  2.52277e-10
5.130821923e+00  2.68249e-10
5.132959766e+00  2.77847e-10
5.135098499e+00  3.48127e-10
5.137238123e+00  3.00518e-10
5.139378639e+00  3.33637e-10
5.141520047e+00  3.27736e-10
5.143662347e+00  3.79793e-10
5.145805540e+00  3.54545e-10
5.147949625e+00  1.84949e-10
5.150094604e+00  3.40655e-10
5.152240477e+00  3.75406e-10
5.154387244e+00  3.44544e-10
5.156534905e+00  3.20811e-10
5.158683462e+00  2.69478e-10
5.160832913e+00  2.63428e-10
5.162983260e+00  2.47872e-10
5.165134503e+00  1.71362e-10
5.167286642e+00  1.88578e-10
5.169439679e+00  1.95019e-10
5.171593612e+00  3.24754e-10
5.173748442e+00  3.50898e-10
5.175904171e+00  3.20625e-10
5.178060798e+00  1.84845e-10
5.180218323e+00  1.69975e-10
5.182376747e+00  1.74810e-10
5.184536071e+00  1.89198e-10
5.186696294e+00  2.55126e-10
5.188857418e+00  2.65160e-10
5.191019442e+00  3.14730e-10
5.193182366e+00  3.46973e-10
5.195346192e+00  3.93870e-10
5.197510920e+00  3.90009e-10
5.199676550e+00  2.55907e-10
5.201843081e+00  2.97401e-10
5.204010516e+00  3.86507e-10
5.206178854e+00  3.98286e-10
5.208348095e+00  3.92049e-10
5.210518240e+00  3.79857e-10
5.212689289e+00  2.57092e-10
5.214861243e+00  3.09143e-10
5.217034102e+00  3.87714e-10
5.219207866e+00  4.06592e-10
5.221382536e+00  3.97437e-10
5.223558112e+00  3.83752e-10
5.225734595e+00  3.67389e-10
5.227911984e+00  3.57006e-10
5.230090281e+00  3.90059e-10
5.232269485e+00  4.06038e-10
5.234449597e+00  3.27469e-10
5.236630618e+00  3.52214e-10
5.238812547e+00  4.01980e-10
5.240995386e+00  3.10934e-10
5.243179134e+00  4.07833e-10
5.245363792e+00  3.84886e-10
5.247549360e+00  3.61375e-10
5.249735839e+00  3.96673e-10
5.251923229e+00  3.44337e-10
5.254111531e+00  3.57266e-10
5.256300744e+00  3.37977e-10
5.258490869e+00  3.35539e-10
5.260681907e+00  2.49757e-10
5.262873858e+00  2.29176e-10
5.265066722e+00  2.50131e-10
5.267260500e+00  2.97853e-10
5.269455191e+00  3.80045e-10
5.271650798e+00  4.01720e-10
5.273847319e+00  4.26170e-10
5.276044755e+00  2.90162e-10
5.278243107e+00  3.91912e-10
5.280442375e+00  4.25035e-10
5.282642560e+00  4.23841e-10
5.284843661e+00  4.29954e-10
5.287045679e+00  4.29974e-10
5.289248615e+00  4.05883e-10
5.291452468e+00  2.61555e-10
5.293657240e+00  3.47499e-10
5.295862930e+00  4.21833e-10
5.298069540e+00  4.37486e-10
5.300277069e+00  4.29689e-10
5.302485518e+00  4.24898e-10
5.304694887e+00  4.14026e-10
5.306905176e+00  3.24463e-10
