# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_4barN2_0.2barCO2_aqua
# TRAPPIST-1 e, 0.95% N2, 0.05% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#4.2363772           #331.2245042         #0.0302476           #28.7619048          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       71472.2112435           0.0009559         175.9697948           0.9523777       4.7618886E-02       0.0000000E+00       3.3891672E-06       0.0000000E+00       9.6706703E-09              14.000               6.353
    1       69616.4219138           0.0012448         175.2712632           0.9523781       4.7618904E-02       0.0000000E+00       3.0191346E-06       0.0000000E+00       3.0529267E-08              14.000               6.299
    2       67802.0856326           0.0016128         174.7313124           0.9523784       4.7618919E-02       0.0000000E+00       2.7072692E-06       0.0000000E+00       4.1612949E-08              14.000               6.288
    3       66026.9955700           0.0020793         174.4156475           0.9523786       4.7618930E-02       0.0000000E+00       2.4760631E-06       0.0000000E+00       4.2557031E-08              14.000               6.273
    4       64288.2453242           0.0026674         174.3925514           0.9523787       4.7618937E-02       0.0000000E+00       2.3249332E-06       0.0000000E+00       4.2150827E-08              14.000               6.255
    5       62582.1372647           0.0034049         174.8209236           0.9523788       4.7618939E-02       0.0000000E+00       2.2711524E-06       0.0000000E+00       4.1718368E-08              14.000               6.274
    6       60903.7514970           0.0043246         175.8570716           0.9523788       4.7618939E-02       0.0000000E+00       2.2819133E-06       0.0000000E+00       4.0469586E-08              14.000               6.409
    7       59248.0119952           0.0054654         177.4273245           0.9523787       4.7618937E-02       0.0000000E+00       2.3300745E-06       0.0000000E+00       3.7720190E-08              14.000               6.735
    8       57611.9504752           0.0068729         179.2398476           0.9523787       4.7618934E-02       0.0000000E+00       2.3826505E-06       0.0000000E+00       3.4229950E-08              14.000               7.241
    9       55995.5857597           0.0085997         180.9847863           0.9523787       4.7618934E-02       0.0000000E+00       2.3851623E-06       0.0000000E+00       3.0459793E-08              14.000               7.834
   10       54401.0570233           0.0107070         182.4613192           0.9523787       4.7618937E-02       0.0000000E+00       2.3306563E-06       0.0000000E+00       2.6822896E-08              14.000               8.387
   11       52831.5025991           0.0132648         183.6003093           0.9523788       4.7618941E-02       0.0000000E+00       2.2492727E-06       0.0000000E+00       2.3697913E-08              14.000               8.805
   12       51290.1560760           0.0163518         184.4575779           0.9523789       4.7618945E-02       0.0000000E+00       2.1624100E-06       0.0000000E+00       2.1149468E-08              14.000               9.065
   13       49779.0720721           0.0200568         185.2029083           0.9523789       4.7618947E-02       0.0000000E+00       2.1075313E-06       0.0000000E+00       1.8836208E-08              14.000               9.247
   14       48298.4217234           0.0244790         186.0644313           0.9523789       4.7618947E-02       0.0000000E+00       2.1133927E-06       0.0000000E+00       1.7236292E-08              14.000               9.491
   15       46846.9285811           0.0297280         187.2056645           0.9523789       4.7618943E-02       0.0000000E+00       2.1890016E-06       0.0000000E+00       1.6658554E-08              14.000               9.918
   16       45422.9090564           0.0359233         188.6228344           0.9523787       4.7618937E-02       0.0000000E+00       2.3193373E-06       0.0000000E+00       1.8491381E-08              14.000              10.565
   17       44025.3867095           0.0431938         190.1848258           0.9523786       4.7618929E-02       0.0000000E+00       2.4834560E-06       0.0000000E+00       2.3728804E-08              14.000              11.376
   18       42654.4270554           0.0516775         191.7544714           0.9523784       4.7618920E-02       0.0000000E+00       2.6695111E-06       0.0000000E+00       2.9247689E-08              14.000              12.268
   19       41310.7872753           0.0615205         193.2676555           0.9523782       4.7618911E-02       0.0000000E+00       2.8675530E-06       0.0000000E+00       2.9404839E-08              14.000              13.170
   20       39995.9065588           0.0728745         194.5991179           0.9523781       4.7618903E-02       0.0000000E+00       3.0441519E-06       0.0000000E+00       2.4684464E-08              14.000              13.966
   21       36753.9030175           0.1100159         197.1361871           0.9523778       4.7618892E-02       0.0000000E+00       3.2754763E-06       1.9533181E-32       1.0690974E-08              14.000              15.585
   22       32929.8354627           0.1778890         200.6086531           0.9523775       4.7618873E-02       0.0000000E+00       3.6566040E-06       8.1511438E-29       1.2660334E-08              14.000              18.683
