# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0364822           #330.8828906         #0.0330436           #36.0000000          #110.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56684.2667147           0.0009559         181.6449263           0.4999970       4.9999701E-01       0.0000000E+00       5.9896958E-06       2.0281272E-55       5.0456477E-09              14.000               7.156
    1       55147.7618465           0.0012448         180.6283621           0.4999971       4.9999707E-01       0.0000000E+00       5.8589749E-06       7.3337111E-49       2.2645370E-08              14.000               6.857
    2       53643.8342135           0.0016128         180.2969403           0.4999971       4.9999711E-01       0.0000000E+00       5.7714611E-06       1.1589103E-31       5.3367361E-08              14.000               6.863
    3       52164.4818582           0.0020793         181.1966925           0.4999971       4.9999711E-01       0.0000000E+00       5.7773566E-06       5.1722927E-41       7.6485952E-08              14.000               7.159
    4       50702.9982838           0.0026674         182.8920279           0.4999971       4.9999707E-01       0.0000000E+00       5.8517842E-06       7.7115688E-34       7.4831326E-08              14.000               7.694
    5       49256.3020386           0.0034049         185.1035321           0.4999969       4.9999695E-01       0.0000000E+00       6.1027910E-06       4.2191841E-22       6.7480570E-08              14.000               8.498
    6       47823.0998410           0.0043246         187.5720108           0.4999967       4.9999675E-01       0.0000000E+00       6.5039982E-06       2.0866647E-41       5.8055837E-08              14.000               9.581
    7       46403.4890276           0.0054654         190.0065116           0.4999965       4.9999651E-01       0.0000000E+00       6.9802355E-06       1.2851945E-24       5.2021065E-08              14.000              10.846
    8       44998.5187879           0.0068729         192.3399854           0.4999962       4.9999624E-01       0.0000000E+00       7.5187628E-06       7.5593471E-37       4.7099092E-08              14.000              12.230
    9       43609.3673791           0.0085997         194.5666008           0.4999959       4.9999594E-01       0.0000000E+00       8.1187557E-06       1.2273638E-30       4.2210317E-08              14.000              13.730
