# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0118522           #298.9793361         #0.0000000           #44.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       41745.3915749           0.0009559         181.3326937          -0.0000000       9.9999290E-01       0.0000000E+00       7.1043736E-06       0.0000000E+00       4.3264580E-09              14.000               6.986
    1       40487.9902846           0.0012448         181.4184610          -0.0000000       9.9999306E-01       0.0000000E+00       6.9434453E-06       0.0000000E+00       2.7484784E-08              14.000               7.115
    2       39251.7570626           0.0016128         182.3727021          -0.0000000       9.9999335E-01       0.0000000E+00       6.6548832E-06       0.0000000E+00       5.3703933E-08              14.000               7.512
    3       38031.2978464           0.0020793         184.0548219          -0.0000000       9.9999352E-01       0.0000000E+00       6.4790033E-06       0.0000000E+00       7.0847110E-08              14.000               8.200
    4       36822.5526284           0.0026674         186.1987489          -0.0000000       9.9999344E-01       0.0000000E+00       6.5586718E-06       0.0000000E+00       7.7177706E-08              14.000               9.179
    5       35623.7905969           0.0034049         188.6244438          -0.0000000       9.9999326E-01       0.0000000E+00       6.7357871E-06       6.1508482E-39       8.0931220E-08              14.000              10.473
    6       34434.8078382           0.0043246         191.1627473          -0.0000000       9.9999305E-01       0.0000000E+00       6.9521583E-06       1.1165847E-35       8.7976871E-08              14.000              12.020
    7       33256.0581063           0.0054654         193.6685649          -0.0000000       9.9999269E-01       0.0000000E+00       7.3100569E-06       4.0706457E-31       1.0716875E-07              14.000              13.727
    8       32088.0911927           0.0068729         196.1207536          -0.0000000       9.9999196E-01       0.0000000E+00       8.0361553E-06       7.6751776E-29       1.4476579E-07              14.000              15.534
    9       30931.0237914           0.0085997         198.6068768          -0.0000000       9.9999056E-01       0.0000000E+00       9.4442909E-06       4.5477578E-30       1.9971351E-07              14.000              17.450
