# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.55519e-10
5.002083333e+00  2.53742e-10
5.004167535e+00  2.73295e-10
5.006252605e+00  2.78968e-10
5.008338543e+00  2.59748e-10
5.010425351e+00  2.56588e-10
5.012513028e+00  2.51563e-10
5.014601575e+00  2.65277e-10
5.016690992e+00  2.60057e-10
5.018781280e+00  2.54354e-10
5.020872439e+00  2.44571e-10
5.022964469e+00  2.70623e-10
5.025057371e+00  2.50177e-10
5.027151145e+00  2.59334e-10
5.029245792e+00  2.53269e-10
5.031341311e+00  2.71382e-10
5.033437703e+00  2.54774e-10
5.035534969e+00  2.78956e-10
5.037633108e+00  2.61692e-10
5.039732122e+00  2.55032e-10
5.041832010e+00  2.54962e-10
5.043932774e+00  2.60147e-10
5.046034412e+00  2.48017e-10
5.048136927e+00  2.57289e-10
5.050240317e+00  2.59896e-10
5.052344584e+00  2.73449e-10
5.054449727e+00  2.48979e-10
5.056555748e+00  2.62153e-10
5.058662646e+00  2.37818e-10
5.060770422e+00  2.61656e-10
5.062879077e+00  2.31230e-10
5.064988610e+00  2.57260e-10
5.067099022e+00  2.28162e-10
5.069210313e+00  2.72245e-10
5.071322484e+00  2.31294e-10
5.073435535e+00  2.74824e-10
5.075549466e+00  2.34964e-10
5.077664279e+00  2.50077e-10
5.079779972e+00  2.18897e-10
5.081896547e+00  2.40833e-10
5.084014004e+00  2.15312e-10
5.086132343e+00  2.49032e-10
5.088251565e+00  2.07506e-10
5.090371670e+00  2.54601e-10
5.092492658e+00  1.83897e-10
5.094614530e+00  2.48172e-10
5.096737286e+00  1.90590e-10
5.098860926e+00  2.61999e-10
5.100985452e+00  2.14636e-10
5.103110862e+00  2.41721e-10
5.105237159e+00  1.92988e-10
5.107364341e+00  2.28277e-10
5.109492409e+00  1.81352e-10
5.111621364e+00  2.29103e-10
5.113751207e+00  1.77675e-10
5.115881936e+00  2.45354e-10
5.118013554e+00  1.79665e-10
5.120146060e+00  2.50567e-10
5.122279454e+00  1.73382e-10
5.124413737e+00  2.34447e-10
5.126548909e+00  2.07106e-10
5.128684971e+00  2.27043e-10
5.130821923e+00  2.01971e-10
5.132959766e+00  2.34470e-10
5.135098499e+00  2.27813e-10
5.137238123e+00  2.37938e-10
5.139378639e+00  2.27391e-10
5.141520047e+00  2.39139e-10
5.143662347e+00  2.07226e-10
5.145805540e+00  2.24673e-10
5.147949625e+00  1.75370e-10
5.150094604e+00  2.43363e-10
5.152240477e+00  2.03612e-10
5.154387244e+00  2.07516e-10
5.156534905e+00  1.95063e-10
5.158683462e+00  1.91324e-10
5.160832913e+00  1.66465e-10
5.162983260e+00  1.73825e-10
5.165134503e+00  1.34207e-10
5.167286642e+00  1.19296e-10
5.169439679e+00  6.13353e-11
5.171593612e+00  3.91178e-11
5.173748442e+00  1.67753e-11
5.175904171e+00  9.63875e-11
5.178060798e+00  1.52821e-10
5.180218323e+00  1.88005e-10
5.182376747e+00  1.43805e-10
5.184536071e+00  1.83335e-10
5.186696294e+00  1.24663e-10
5.188857418e+00  1.86470e-10
5.191019442e+00  1.10851e-10
5.193182366e+00  1.73717e-10
5.195346192e+00  9.21589e-11
5.197510920e+00  1.63463e-10
5.199676550e+00  8.06257e-11
5.201843081e+00  1.60767e-10
5.204010516e+00  1.06522e-10
5.206178854e+00  1.30407e-10
5.208348095e+00  1.00887e-10
5.210518240e+00  1.12474e-10
5.212689289e+00  6.47843e-11
5.214861243e+00  8.22211e-11
5.217034102e+00  9.12743e-11
5.219207866e+00  1.35091e-10
5.221382536e+00  9.60722e-11
5.223558112e+00  1.29606e-10
5.225734595e+00  1.01836e-10
5.227911984e+00  1.27518e-10
5.230090281e+00  1.27918e-10
5.232269485e+00  8.96911e-11
5.234449597e+00  1.48167e-10
5.236630618e+00  9.58545e-11
5.238812547e+00  1.57330e-10
5.240995386e+00  9.12246e-11
5.243179134e+00  1.72065e-10
5.245363792e+00  8.95055e-11
5.247549360e+00  1.79341e-10
5.249735839e+00  9.18316e-11
5.251923229e+00  1.89313e-10
5.254111531e+00  8.63272e-11
5.256300744e+00  1.13668e-10
5.258490869e+00  1.49687e-10
5.260681907e+00  1.42830e-10
5.262873858e+00  1.75280e-10
5.265066722e+00  1.37231e-10
5.267260500e+00  1.69237e-10
5.269455191e+00  1.17827e-10
5.271650798e+00  1.18646e-10
5.273847319e+00  1.39942e-10
5.276044755e+00  1.94958e-10
5.278243107e+00  1.46281e-10
5.280442375e+00  1.94518e-10
5.282642560e+00  1.74028e-10
5.284843661e+00  1.64437e-10
5.287045679e+00  1.90426e-10
5.289248615e+00  1.76975e-10
5.291452468e+00  1.82617e-10
5.293657240e+00  1.67779e-10
5.295862930e+00  1.90630e-10
5.298069540e+00  1.56440e-10
5.300277069e+00  1.99106e-10
5.302485518e+00  1.82227e-10
5.304694887e+00  1.94903e-10
5.306905176e+00  1.78164e-10
5.309116387e+00  1.85136e-10
5.311328519e+00  1.75938e-10
5.313541572e+00  1.90949e-10
5.315755548e+00  1.56043e-10
5.317970446e+00  1.81407e-10
5.320186267e+00  1.68110e-10
5.322403011e+00  1.78924e-10
5.324620679e+00  1.89500e-10
5.326839271e+00  1.90992e-10
5.329058787e+00  1.83129e-10
5.331279229e+00  1.89380e-10
5.333500595e+00  1.87458e-10
5.335722887e+00  1.86654e-10
5.337946105e+00  1.90338e-10
5.340170249e+00  1.75512e-10
5.342395320e+00  1.92209e-10
5.344621318e+00  1.83669e-10
5.346848244e+00  2.07618e-10
5.349076097e+00  1.75349e-10
5.351304879e+00  2.06829e-10
5.353534589e+00  1.76641e-10
5.355765228e+00  2.23396e-10
5.357996797e+00  1.93911e-10
5.360229296e+00  2.09520e-10
5.362462725e+00  1.77310e-10
5.364697084e+00  1.86602e-10
5.366932375e+00  1.81249e-10
5.369168597e+00  1.94321e-10
5.371405750e+00  1.88363e-10
5.373643836e+00  2.00012e-10
5.375882854e+00  1.89186e-10
5.378122805e+00  1.88758e-10
5.380363690e+00  1.92081e-10
5.382605508e+00  2.02138e-10
