# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1.5barN2_0.1barCO2_aqua
# TRAPPIST-1 e, 0.94% N2, 0.06% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.6049103           #275.6086765         #0.1054118           #29.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       60411.6084226           0.0009559         177.2153812           0.9374976       6.2499839E-02       0.0000000E+00       2.5697593E-06       0.0000000E+00       4.5096608E-09              14.000               6.393
    1       58558.9960598           0.0012448         176.3369405           0.9374977       6.2499848E-02       0.0000000E+00       2.4314671E-06       0.0000000E+00       1.0418499E-08              14.000               6.305
    2       56748.6407809           0.0016128         175.7889401           0.9374978       6.2499855E-02       0.0000000E+00       2.3130824E-06       0.0000000E+00       1.8619976E-08              14.000               6.306
    3       54975.3036449           0.0020793         175.8787762           0.9374979       6.2499862E-02       0.0000000E+00       2.2121650E-06       0.0000000E+00       2.5331045E-08              14.000               6.335
    4       53232.8011042           0.0026674         176.5400759           0.9374980       6.2499865E-02       0.0000000E+00       2.1634036E-06       0.0000000E+00       2.8965211E-08              14.000               6.388
    5       51515.6946005           0.0034049         177.7925413           0.9374979       6.2499862E-02       0.0000000E+00       2.2018463E-06       0.0000000E+00       2.7246833E-08              14.000               6.520
    6       49819.2883376           0.0043246         179.5501254           0.9374978       6.2499856E-02       0.0000000E+00       2.3020895E-06       0.0000000E+00       2.2914523E-08              14.000               6.823
    7       48140.5550888           0.0054654         181.5850064           0.9374977       6.2499848E-02       0.0000000E+00       2.4256640E-06       0.0000000E+00       2.1308750E-08              14.000               7.355
    8       46479.0409572           0.0068729         183.6210426           0.9374976       6.2499840E-02       0.0000000E+00       2.5632641E-06       0.0000000E+00       2.0230358E-08              14.000               8.050
    9       44836.5390807           0.0085997         185.4566125           0.9374974       6.2499830E-02       0.0000000E+00       2.7230279E-06       0.0000000E+00       1.8910766E-08              14.000               8.783
   10       43215.9528795           0.0107070         186.9859745           0.9374973       6.2499822E-02       0.0000000E+00       2.8500879E-06       0.0000000E+00       1.6716725E-08              14.000               9.446
   11       41620.4540503           0.0132648         188.2048176           0.9374972       6.2499816E-02       0.0000000E+00       2.9366712E-06       0.0000000E+00       1.4209175E-08              14.000               9.991
   12       40052.8516075           0.0163518         189.2161151           0.9374972       6.2499812E-02       0.0000000E+00       3.0149725E-06       0.0000000E+00       1.2597704E-08              14.000              10.459
   13       38514.5218683           0.0200568         190.2157279           0.9374971       6.2499805E-02       0.0000000E+00       3.1194032E-06       0.0000000E+00       1.0711122E-08              14.000              10.970
   14       37004.9521235           0.0244790         191.4244015           0.9374969       6.2499796E-02       0.0000000E+00       3.2586395E-06       0.0000000E+00       7.3629243E-09              14.000              11.667
   15       35522.6190497           0.0297280         192.9207190           0.9374968       6.2499786E-02       0.0000000E+00       3.4296691E-06       0.0000000E+00       5.2623953E-09              14.000              12.610
   16       34066.4533621           0.0359233         194.5668896           0.9374966       6.2499775E-02       0.0000000E+00       3.5992564E-06       0.0000000E+00       4.6570274E-09              14.000              13.737
   17       32636.7204608           0.0431938         196.1797028           0.9374965       6.2499765E-02       0.0000000E+00       3.7529681E-06       0.0000000E+00       4.1933390E-09              14.000              14.939
   18       31234.6840016           0.0516775         197.6552148           0.9374963       6.2499755E-02       0.0000000E+00       3.9124728E-06       0.0000000E+00       3.2746212E-09              14.000              16.141
   19       29862.0351816           0.0615205         198.9435180           0.9374962       6.2499744E-02       0.0000000E+00       4.1016351E-06       0.0000000E+00       2.9444469E-09              14.000              17.260
   20       28520.5442798           0.0728745         200.0557175           0.9374960       6.2499732E-02       0.0000000E+00       4.2926369E-06       0.0000000E+00       3.7390146E-09              14.000              18.244
   21       26818.5889021           0.0902100         201.4011966           0.9374958       6.2499719E-02       0.0000000E+00       4.4978923E-06       0.0000000E+00       3.8561935E-09              14.000              19.414
   22       24870.8518762           0.1149767         203.0433591           0.9374955       6.2499702E-02       0.0000000E+00       4.7728755E-06       6.2526943E-41       5.7361266E-09              14.000              20.830
   23       23027.9007739           0.1443699         204.7635908           0.9374950       6.2499668E-02       0.0000000E+00       5.3104350E-06       3.9027991E-29       1.4451641E-08              14.000              22.359
   24       21271.5974269           0.1789495         207.2356667           0.9374935       6.2499568E-02       0.0000000E+00       6.9110473E-06       3.9500101E-27       6.3460516E-08              14.000              24.778
   25       19568.5235737           0.2196306         211.4894662           0.9374880       6.2499203E-02       0.0000000E+00       1.2757214E-05       4.5124369E-26       3.1590905E-07              14.000              28.844
   26       17891.1690944           0.2674898         216.9941602           0.9374725       6.2498166E-02       0.0000000E+00       2.9349026E-05       4.0158355E-24       7.9691937E-07              14.000              32.059
   27       16222.2760433           0.3237936         222.9435084           0.9374407       6.2496049E-02       0.0000000E+00       6.3216515E-05       9.4915349E-09       1.0463316E-06              14.000              35.860
   28       14550.1810001           0.3900323         229.4267170           0.9373844       6.2492291E-02       0.0000000E+00       1.2335799E-04       3.6575591E-07       1.8623510E-06              14.000              42.237
   29       12864.6913795           0.4679585         236.4925962           0.9372865       6.2485769E-02       0.0000000E+00       2.2774339E-04       1.2246791E-06       2.0403122E-06              14.000              56.919
   30       11157.5600984           0.5596347         243.9576082           0.9371081       6.2473886E-02       0.0000000E+00       4.1800565E-04       2.2919037E-06       2.3774191E-06              14.000              79.846
