# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4065937           #306.5142604         #0.0585352           #32.5714286          #295.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56841.1073645           0.0009559         183.9305121           0.7142825       2.8571302E-01       0.0000000E+00       4.4314933E-06       0.0000000E+00       1.9404676E-10              14.000               7.794
    1       55134.8187789           0.0012448         182.9047381           0.7142827       2.8571307E-01       0.0000000E+00       4.2594310E-06       0.0000000E+00       3.3228820E-09              14.000               7.491
    2       53461.9396701           0.0016128         183.2542121           0.7142827       2.8571308E-01       0.0000000E+00       4.2097612E-06       0.0000000E+00       7.2312238E-09              14.000               7.663
    3       51810.5106157           0.0020793         185.1012508           0.7142825       2.8571301E-01       0.0000000E+00       4.4748387E-06       0.0000000E+00       8.8216025E-09              14.000               8.372
    4       50173.0394467           0.0026674         187.4218890           0.7142821       2.8571285E-01       0.0000000E+00       5.0135468E-06       0.0000000E+00       8.4476918E-09              14.000               9.437
    5       48549.2941260           0.0034049         189.5186927           0.7142816       2.8571263E-01       0.0000000E+00       5.7939577E-06       0.0000000E+00       8.4372870E-09              14.000              10.563
    6       46943.1765807           0.0043246         191.0617297           0.7142811       2.8571242E-01       0.0000000E+00       6.5265043E-06       7.0083883E-38       9.0815322E-09              14.000              11.482
    7       45359.7000597           0.0054654         192.0328170           0.7142806       2.8571225E-01       0.0000000E+00       7.1162078E-06       2.2888266E-32       1.0855910E-08              14.000              12.085
    8       43802.9000068           0.0068729         192.6773546           0.7142803       2.8571211E-01       0.0000000E+00       7.6181023E-06       1.0761524E-28       1.3917739E-08              14.000              12.479
    9       42274.0733434           0.0085997         193.4534275           0.7142799       2.8571195E-01       0.0000000E+00       8.1606759E-06       7.2687868E-29       1.8134022E-08              14.000              12.960
   10       40771.1994941           0.0107070         194.7439123           0.7142794       2.8571176E-01       0.0000000E+00       8.8292402E-06       1.3919315E-30       2.0627225E-08              14.000              13.835
   11       39290.9547749           0.0132648         196.5302260           0.7142789       2.8571155E-01       0.0000000E+00       9.5884901E-06       0.0000000E+00       1.8787962E-08              14.000              15.184
   12       37831.7596304           0.0163518         198.4292771           0.7142784       2.8571135E-01       0.0000000E+00       1.0282322E-05       0.0000000E+00       1.6058733E-08              14.000              16.764
   13       36394.7439165           0.0200568         200.0298883           0.7142780       2.8571121E-01       0.0000000E+00       1.0781614E-05       6.9255587E-39       1.3134122E-08              14.000              18.183
   14       34983.1357573           0.0244790         201.0506688           0.7142778       2.8571111E-01       0.0000000E+00       1.1100694E-05       7.9523060E-27       1.1854707E-08              14.000              19.109
   15       33601.3672423           0.0297280         201.3980328           0.7142777       2.8571107E-01       0.0000000E+00       1.1268425E-05       3.9269344E-23       2.0532036E-08              14.000              19.448
   16       32253.2358860           0.0359233         201.3387265           0.7142776       2.8571103E-01       0.0000000E+00       1.1385847E-05       2.6759990E-22       6.6114954E-08              14.000              19.468
   17       30939.4683898           0.0431938         201.5514641           0.7142773       2.8571091E-01       0.0000000E+00       1.1827028E-05       2.1400680E-22       1.8345755E-07              14.000              19.728
   18       29657.1149201           0.0516775         202.5217075           0.7142764       2.8571056E-01       0.0000000E+00       1.3057571E-05       2.3252939E-25       3.7944023E-07              14.000              20.636
   19       28401.4603987           0.0615205         204.3273442           0.7142745       2.8570980E-01       0.0000000E+00       1.5706795E-05       5.4489057E-25       6.6145495E-07              14.000              22.321
   20       27167.8024558           0.0728745         207.0125738           0.7142703       2.8570812E-01       0.0000000E+00       2.1591074E-05       2.4003270E-23       1.0794653E-06              14.000              24.920
   21       25707.1328615           0.0887164         211.5599937           0.7142579       2.8570315E-01       0.0000000E+00       3.8962380E-05       2.6996125E-24       1.8351313E-06              14.000              29.058
   22       24055.0903555           0.1102322         218.1613005           0.7142238       2.8568954E-01       0.0000000E+00       8.6625161E-05       1.3332678E-09       3.1211188E-06              14.000              33.377
   23       22417.2160682           0.1358009         225.8167806           0.7141462       2.8565850E-01       0.0000000E+00       1.9529101E-04       2.1859366E-07       4.4915566E-06              14.000              38.018
   24       20792.8012538           0.1658812         233.6540399           0.7140088       2.8560356E-01       0.0000000E+00       3.8768292E-04       2.5808217E-06       6.4159342E-06              14.000              44.903
   25       19170.9185109           0.2012691         241.2523703           0.7138004       2.8552033E-01       0.0000000E+00       6.7931560E-04       8.5735171E-06       7.0841465E-06              14.000              58.973
   26       17545.3424490           0.2429011         248.3795055           0.7134939       2.8539806E-01       0.0000000E+00       1.1080196E-03       1.6214256E-05       4.6393175E-06              14.000              84.256
   27       15912.3354133           0.2918791         255.0412531           0.7130077       2.8520435E-01       0.0000000E+00       1.7879831E-03       2.2741192E-05       2.2592642E-06              14.000             116.724
   28       14268.6607398           0.3494991         261.5135160           0.7123130       2.8492823E-01       0.0000000E+00       2.7587844E-03       2.2509302E-05       6.8202067E-07              14.000             155.004
   29       12609.6927211           0.4172860         268.3221963           0.7114275       2.8457734E-01       0.0000000E+00       3.9952062E-03       1.5169320E-05       1.7089205E-07              14.000             201.201
   30       10929.1312605           0.4970338         275.7600858           0.7102855       2.8412661E-01       0.0000000E+00       5.5879158E-03       8.1149473E-06       5.8111380E-08              14.000             233.984
   31        9220.8662821           0.5908530         283.6906557           0.7086224       2.8347375E-01       0.0000000E+00       7.9038585E-03       5.3056800E-06       1.1861484E-08              14.000             243.017
   32        7480.7209414           0.7012264         291.7999208           0.7063883       2.8260325E-01       0.0000000E+00       1.1008499E-02       4.1629812E-06       3.8000476E-10              14.000             245.140
   33        5707.2073771           0.8310750         299.6172492           0.7036032       2.8152840E-01       0.0000000E+00       1.4868432E-02       2.7259227E-06       2.4654571E-27              14.000             245.753
   34        4058.2235132           0.9698665         306.0062553           0.7009064       2.8049835E-01       0.0000000E+00       1.8595256E-02       2.1887409E-06       8.1899329E-30              14.000             245.804
   35        2681.7654421           1.1009216         310.0082961           0.6994005       2.7992768E-01       0.0000000E+00       2.0671790E-02       1.9268083E-06       1.8141447E-33              14.000             245.804
   36        1597.1589154           1.2154739         311.1934605           0.6988491       2.7971951E-01       0.0000000E+00       2.1431396E-02       1.6466578E-06       1.7501672E-32              14.000             245.805
   37         812.7509713           1.3055604         309.9702149           0.6972472       2.7911719E-01       0.0000000E+00       2.3635581E-02       2.6872386E-06       2.2547705E-30              14.000             245.805
   38         329.6106327           1.3645328         308.1985250           0.6938939       2.7786775E-01       0.0000000E+00       2.8238399E-02       8.0474531E-06       1.0420228E-28              14.000             245.804
   39          81.2928519           1.3959891         307.4771315           0.6925004       2.7735304E-01       0.0000000E+00       3.0146567E-02       5.4054483E-06       4.4167687E-28              14.000             245.803
