# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4071374           #306.1543822         #0.0596134           #32.5714286          #70.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56430.4575015           0.0009559         178.2622373           0.7142826       2.8571302E-01       0.0000000E+00       4.4147098E-06       0.0000000E+00       2.0096307E-09              14.000               6.502
    1       54760.9763524           0.0012448         177.9675874           0.7142828       2.8571312E-01       0.0000000E+00       4.0689018E-06       0.0000000E+00       1.5561330E-08              14.000               6.455
    2       53120.6843577           0.0016128         178.9205145           0.7142830       2.8571319E-01       0.0000000E+00       3.8267416E-06       0.0000000E+00       2.0787147E-08              14.000               6.652
    3       51499.4996101           0.0020793         180.8245866           0.7142830       2.8571319E-01       0.0000000E+00       3.8421763E-06       0.0000000E+00       2.0355236E-08              14.000               7.082
    4       49891.6358450           0.0026674         183.1148853           0.7142827       2.8571310E-01       0.0000000E+00       4.1577513E-06       0.0000000E+00       1.8153133E-08              14.000               7.749
    5       48296.2217240           0.0034049         185.4272429           0.7142823       2.8571292E-01       0.0000000E+00       4.7858746E-06       0.0000000E+00       1.6509527E-08              14.000               8.613
    6       46715.0809062           0.0043246         187.6008871           0.7142818       2.8571271E-01       0.0000000E+00       5.5181645E-06       0.0000000E+00       1.5276121E-08              14.000               9.587
    7       45151.0944877           0.0054654         189.5168477           0.7142813       2.8571253E-01       0.0000000E+00       6.1463995E-06       0.0000000E+00       1.5372745E-08              14.000              10.566
    8       43607.4436148           0.0068729         191.1323503           0.7142810       2.8571239E-01       0.0000000E+00       6.6489579E-06       0.0000000E+00       1.6499728E-08              14.000              11.472
    9       42086.4893564           0.0085997         192.5517004           0.7142806       2.8571225E-01       0.0000000E+00       7.1319349E-06       0.0000000E+00       1.8311140E-08              14.000              12.327
