# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1.5barN2_0.2barCO2_aqua
# TRAPPIST-1 e, 0.88% N2, 0.12% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.7096675           #290.6259740         #0.0000000           #29.8823529          #175.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       61459.5950134           0.0009559         177.7415449           0.8823494       1.1764658E-01       0.0000000E+00       4.0539373E-06       0.0000000E+00       1.0006561E-09              14.000               6.293
    1       59649.9339874           0.0012448         177.8659082           0.8823495       1.1764660E-01       0.0000000E+00       3.8612016E-06       0.0000000E+00       5.0398518E-09              14.000               6.360
    2       57872.7249271           0.0016128         178.4157136           0.8823497       1.1764662E-01       0.0000000E+00       3.7004165E-06       0.0000000E+00       7.4186742E-09              14.000               6.472
    3       56123.2622040           0.0020793         179.3276395           0.8823497       1.1764663E-01       0.0000000E+00       3.6685225E-06       0.0000000E+00       7.9364885E-09              14.000               6.612
    4       54396.6842011           0.0026674         180.7253049           0.8823496       1.1764661E-01       0.0000000E+00       3.7844225E-06       0.0000000E+00       7.8008187E-09              14.000               6.865
    5       52688.5300792           0.0034049         182.6207874           0.8823493       1.1764658E-01       0.0000000E+00       4.0774234E-06       0.0000000E+00       7.7791424E-09              14.000               7.363
    6       50995.7206741           0.0043246         184.8672737           0.8823490       1.1764653E-01       0.0000000E+00       4.4815087E-06       0.0000000E+00       7.3110328E-09              14.000               8.164
    7       49317.5446317           0.0054654         187.1492623           0.8823487       1.1764649E-01       0.0000000E+00       4.8555242E-06       0.0000000E+00       5.9522590E-09              14.000               9.182
    8       47656.2680949           0.0068729         189.1386027           0.8823485       1.1764647E-01       0.0000000E+00       5.0286258E-06       0.0000000E+00       4.2884459E-09              14.000              10.206
    9       46016.2941710           0.0085997         190.6353048           0.8823485       1.1764647E-01       0.0000000E+00       4.9998936E-06       0.0000000E+00       3.3250563E-09              14.000              11.042
   10       44402.1954300           0.0107070         191.6765420           0.8823486       1.1764648E-01       0.0000000E+00       4.8806155E-06       0.0000000E+00       3.1301556E-09              14.000              11.646
   11       42816.9178324           0.0132648         192.5273927           0.8823487       1.1764650E-01       0.0000000E+00       4.7884499E-06       0.0000000E+00       2.9515259E-09              14.000              12.155
   12       41261.0008838           0.0163518         193.5353592           0.8823487       1.1764650E-01       0.0000000E+00       4.7856047E-06       0.0000000E+00       2.4408895E-09              14.000              12.799
   13       39732.8566206           0.0200568         194.8907770           0.8823487       1.1764649E-01       0.0000000E+00       4.8559340E-06       0.0000000E+00       2.0603120E-09              14.000              13.744
   14       38230.6359286           0.0244790         196.4829359           0.8823486       1.1764648E-01       0.0000000E+00       4.9433018E-06       0.0000000E+00       1.4690218E-09              14.000              14.955
   15       36754.1718229           0.0297280         198.0421290           0.8823485       1.1764647E-01       0.0000000E+00       5.0132587E-06       0.0000000E+00       8.1534067E-10              14.000              16.240
   16       35305.2034860           0.0359233         199.3424750           0.8823485       1.1764646E-01       0.0000000E+00       5.0734795E-06       0.0000000E+00       4.9596290E-10              14.000              17.379
   17       33886.3549707           0.0431938         200.3610015           0.8823484       1.1764645E-01       0.0000000E+00       5.1414652E-06       0.0000000E+00       4.5531651E-10              14.000              18.305
