# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_2barN2_0.2barCO2_aqua
# TRAPPIST-1 e, 0.91% N2, 0.09% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.2125858           #304.9094804         #0.0000000           #29.4545455          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       64600.0625215           0.0009559         178.5711952           0.9090882       9.0908816E-02       0.0000000E+00       3.0190353E-06       0.0000000E+00       5.6169743E-10              14.000               6.335
    1       62757.3700515           0.0012448         178.3177909           0.9090883       9.0908826E-02       0.0000000E+00       2.9112725E-06       0.0000000E+00       2.5038482E-09              14.000               6.383
    2       60951.7321902           0.0016128         178.3626768           0.9090884       9.0908836E-02       0.0000000E+00       2.7985253E-06       0.0000000E+00       4.8799132E-09              14.000               6.459
    3       59178.7946350           0.0020793         178.8416149           0.9090884       9.0908844E-02       0.0000000E+00       2.7201907E-06       0.0000000E+00       5.6247140E-09              14.000               6.535
    4       57433.2226627           0.0026674         179.8466711           0.9090884       9.0908845E-02       0.0000000E+00       2.7054866E-06       0.0000000E+00       5.7367826E-09              14.000               6.672
    5       55709.9128826           0.0034049         181.4103014           0.9090884       9.0908837E-02       0.0000000E+00       2.7904653E-06       0.0000000E+00       6.1169909E-09              14.000               7.005
    6       54004.4924907           0.0043246         183.4723470           0.9090882       9.0908819E-02       0.0000000E+00       2.9908961E-06       0.0000000E+00       6.6774249E-09              14.000               7.643
    7       52314.6234408           0.0054654         185.7344083           0.9090879       9.0908795E-02       0.0000000E+00       3.2561718E-06       0.0000000E+00       6.0015512E-09              14.000               8.545
    8       50641.2406898           0.0068729         187.8330146           0.9090878       9.0908776E-02       0.0000000E+00       3.4678739E-06       0.0000000E+00       4.5006979E-09              14.000               9.539
    9       48988.0953651           0.0085997         189.4829215           0.9090876       9.0908765E-02       0.0000000E+00       3.5858920E-06       0.0000000E+00       3.2602078E-09              14.000              10.411
   10       47360.0818818           0.0107070         190.5851146           0.9090876       9.0908761E-02       0.0000000E+00       3.6295668E-06       0.0000000E+00       2.4556156E-09              14.000              11.021
   11       45761.4183021           0.0132648         191.2948948           0.9090876       9.0908760E-02       0.0000000E+00       3.6405655E-06       0.0000000E+00       1.9167661E-09              14.000              11.416
   12       44194.2050848           0.0163518         191.9758228           0.9090876       9.0908758E-02       0.0000000E+00       3.6597966E-06       0.0000000E+00       1.6694489E-09              14.000              11.811
   13       42657.6868816           0.0200568         192.9642771           0.9090875       9.0908753E-02       0.0000000E+00       3.7127516E-06       0.0000000E+00       1.5461083E-09              14.000              12.438
   14       41149.4927539           0.0244790         194.3228442           0.9090874       9.0908742E-02       0.0000000E+00       3.8396781E-06       0.0000000E+00       1.6478612E-09              14.000              13.374
   15       39667.9488584           0.0297280         195.8630632           0.9090872       9.0908724E-02       0.0000000E+00       4.0312554E-06       0.0000000E+00       1.8350663E-09              14.000              14.525
   16       38213.2398177           0.0359233         197.3402335           0.9090871       9.0908706E-02       0.0000000E+00       4.2378032E-06       0.0000000E+00       1.8484546E-09              14.000              15.708
   17       36787.0557795           0.0431938         198.6218290           0.9090869       9.0908689E-02       0.0000000E+00       4.4242249E-06       0.0000000E+00       1.7528911E-09              14.000              16.792
   18       35391.4438269           0.0516775         199.7157122           0.9090868       9.0908675E-02       0.0000000E+00       4.5718563E-06       0.0000000E+00       1.4628038E-09              14.000              17.760
   19       34028.2484879           0.0615205         200.6192175           0.9090866       9.0908663E-02       0.0000000E+00       4.7070536E-06      -1.1655523E-55       1.2210590E-09              14.000              18.598
   20       32699.2701614           0.0728745         201.2765337           0.9090865       9.0908649E-02       0.0000000E+00       4.8628076E-06       1.0088167E-35       1.6922573E-09              14.000              19.236
   21       30626.9296541           0.0947826         202.2025902           0.9090862       9.0908622E-02       0.0000000E+00       5.1573508E-06       2.3006616E-30       2.2267528E-09              14.000              20.109
   22       28152.3663877           0.1295013         203.8320666           0.9090855       9.0908548E-02       0.0000000E+00       5.9726605E-06       5.1467792E-29       1.2370865E-08              14.000              21.593
   23       25935.5896234           0.1706025         207.9756251           0.9090832       9.0908316E-02       0.0000000E+00       8.5279036E-06       3.2637412E-27       4.1511809E-08              14.000              25.688
   24       23874.7408212           0.2189560         214.8229671           0.9090747       9.0907467E-02       0.0000000E+00       1.7867575E-05       2.7017124E-24       1.7325275E-07              14.000              31.525
   25       21897.8052756           0.2758414         223.1641531           0.9090483       9.0904827E-02       0.0000000E+00       4.6905279E-05       5.3998739E-13       3.6763580E-07              14.000              36.225
   26       19964.9512432           0.3427640         231.9203093           0.9089871       9.0898714E-02       0.0000000E+00       1.1416184E-04       3.5318848E-08       6.1900151E-07              14.000              42.857
   27       18054.1593833           0.4214951         240.5227417           0.9088580       9.0885806E-02       0.0000000E+00       2.5619493E-04       7.1369580E-07       1.4857544E-06              14.000              58.460
   28       16151.8942722           0.5141182         248.9231353           0.9085611       9.0856147E-02       0.0000000E+00       5.8272023E-04       3.0233233E-06       1.9447146E-06              14.000              89.779
   29       14247.6427705           0.6230843         257.3216065           0.9079922       9.0799365E-02       0.0000000E+00       1.2084436E-03       7.2279313E-06       1.3573747E-06              14.000             131.545
   30       12331.1638142           0.7512774         266.0325689           0.9070966       9.0710141E-02       0.0000000E+00       2.1932452E-03       6.4600270E-06       3.7474021E-07              14.000             187.271
   31       10392.7486731           0.9020899         275.1386824           0.9058616       9.0587415E-02       0.0000000E+00       3.5510000E-03       4.9974287E-06       8.4540671E-08              14.000             228.705
   32        8425.4806461           1.0795129         284.3021090           0.9042202       9.0424869E-02       0.0000000E+00       5.3549655E-03       3.2749612E-06       2.5602170E-09              14.000             241.736
   33        6425.8520247           1.2882421         293.2519064           0.9020883       9.0214705E-02       0.0000000E+00       7.6970390E-03       1.9792088E-06       1.0030748E-26              14.000             245.635
   34        4569.5357359           1.5113467         300.8432876           0.8996784       8.9978428E-02       0.0000000E+00       1.0343174E-02       1.4131674E-06       4.8498987E-29              14.000             245.806
   35        3020.1103240           1.7220151         306.0342569           0.8973150       8.9748019E-02       0.0000000E+00       1.2937017E-02       1.4594957E-06       7.4242335E-33              14.000             245.806
   36        1797.9922756           1.9061557         308.5839563           0.8951410       8.9537221E-02       0.0000000E+00       1.5321779E-02       1.8965273E-06       2.7837233E-35              14.000             245.803
   37         912.7970479           2.0509680         308.8322009           0.8935780       8.9386340E-02       0.0000000E+00       1.7035612E-02       3.6570821E-06       1.8842731E-31              14.000             245.803
   38         367.3337229           2.1457649         307.4038996           0.8918075       8.9216087E-02       0.0000000E+00       1.8976437E-02       8.3797510E-06       7.7726170E-29              14.000             245.805
   39          89.4746846           2.1959699         306.0086741           0.8910841       8.9146735E-02       0.0000000E+00       1.9769153E-02       9.2027993E-06       1.6007571E-28              14.000             245.808
