# Simulation:  C:\Users\dgatl_000\OneDrive - UCB-O365\Senior_1\GatlinPSG\ModelFiles\trappist1e_1barN2_0.0004barCO2_aqua
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0047642           #221.9962353         #0.0000000           #28.0063974          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56189.4258182           0.0009559         179.9929627           0.9996000       3.9984001E-04       0.0000000E+00       1.3669644E-07       0.0000000E+00       5.8691056E-14              14.000               6.319
    1       54241.6802400           0.0012448         178.9259993           0.9996000       3.9984001E-04       0.0000000E+00       1.3493990E-07       0.0000000E+00       1.5285477E-11              14.000               6.287
    2       52338.0545400           0.0016128         178.6114753           0.9996000       3.9984001E-04       0.0000000E+00       1.3065803E-07       0.0000000E+00       4.2826203E-11              14.000               6.319
    3       50472.4392150           0.0020793         178.7004419           0.9996000       3.9984002E-04       0.0000000E+00       1.2208957E-07       0.0000000E+00       6.9966488E-11              14.000               6.371
    4       48640.0742052           0.0026674         179.2623678           0.9996000       3.9984002E-04       0.0000000E+00       1.1445084E-07       0.0000000E+00       1.0237951E-10              14.000               6.479
    5       46838.2493190           0.0034049         179.9086275           0.9996000       3.9984002E-04       0.0000000E+00       1.1335206E-07       0.0000000E+00       1.3777063E-10              14.000               6.642
    6       45067.7924768           0.0043246         180.3719784           0.9996000       3.9984002E-04       0.0000000E+00       1.1882616E-07       0.0000000E+00       1.8256990E-10              14.000               6.793
    7       43332.3206860           0.0054654         180.3243331           0.9996000       3.9984001E-04       0.0000000E+00       1.2734832E-07       0.0000000E+00       2.6475716E-10              14.000               6.850
    8       41636.5504476           0.0068729         179.8052834           0.9996000       3.9984001E-04       0.0000000E+00       1.3552830E-07       0.0000000E+00       4.1959763E-10              14.000               6.804
    9       39983.6040912           0.0085997         179.0643665           0.9996000       3.9984001E-04       0.0000000E+00       1.4405650E-07       0.0000000E+00       6.6317230E-10              14.000               6.712
   10       38373.1547456           0.0107070         178.5288954           0.9996000       3.9984000E-04       0.0000000E+00       1.5488367E-07       0.0000000E+00       9.9950755E-10              14.000               6.629
   11       36802.2071723           0.0132648         178.3815965           0.9996000       3.9984000E-04       0.0000000E+00       1.6920850E-07       0.0000000E+00       1.3848138E-09              14.000               6.584
   12       35267.7220788           0.0163518         178.5475397           0.9996000       3.9983999E-04       0.0000000E+00       1.9054282E-07       0.0000000E+00       1.7341742E-09              14.000               6.578
   13       33767.5982410           0.0200568         178.9231247           0.9995999       3.9983997E-04       0.0000000E+00       2.2759329E-07       0.0000000E+00       1.9210525E-09              14.000               6.591
   14       32300.9407403           0.0244790         179.3281371           0.9995999       3.9983995E-04       0.0000000E+00       2.8336938E-07       0.0000000E+00       1.8506118E-09              14.000               6.599
   15       30867.6701667           0.0297280         179.7531650           0.9995998       3.9983992E-04       0.0000000E+00       3.4881283E-07       0.0000000E+00       1.6404377E-09              14.000               6.600
   16       29467.4632300           0.0359233         180.2838715           0.9995997       3.9983990E-04       0.0000000E+00       4.2175189E-07       0.0000000E+00       1.7763007E-09              14.000               6.613
   17       28098.7221801           0.0431938         181.1983494           0.9995996       3.9983986E-04       0.0000000E+00       5.1545935E-07       0.0000000E+00       3.4358620E-09              14.000               6.720
   18       26758.0856779           0.0516775         182.7726997           0.9995995       3.9983981E-04       0.0000000E+00       6.4458648E-07       0.0000000E+00       7.0676549E-09              14.000               7.126
   19       25441.3663976           0.0615205         185.0179126           0.9995993       3.9983974E-04       0.0000000E+00       8.1131142E-07       0.0000000E+00       1.2157834E-08              14.000               8.004
   20       24145.1078447           0.0728745         187.8302407           0.9995991       3.9983966E-04       0.0000000E+00       1.0135362E-06       0.0000000E+00       1.7007293E-08              14.000               9.396
   21       22885.5075984           0.0856916         191.1233724           0.9995989       3.9983956E-04       0.0000000E+00       1.2685309E-06      -1.0159402E-55       2.3285874E-08              14.000              11.345
   22       21613.5176135           0.1006241         194.8054530           0.9995985       3.9983942E-04       0.0000000E+00       1.6130045E-06       5.6714210E-40       3.3002309E-08              14.000              13.945
   23       20296.4179826           0.1184479         198.8937285           0.9995980       3.9983920E-04       0.0000000E+00       2.1507416E-06       1.1085423E-35       4.2517947E-08              14.000              17.308
   24       18951.0774629           0.1394167         203.3778601           0.9995971       3.9983884E-04       0.0000000E+00       3.0703500E-06       5.1021968E-31       4.4784313E-08              14.000              21.349
   25       17574.3983842           0.1640854         208.3224990           0.9995954       3.9983815E-04       0.0000000E+00       4.7854549E-06       1.6258452E-29       3.8529765E-08              14.000              25.918
   26       16162.7394182           0.1931069         213.8534131           0.9995920       3.9983678E-04       0.0000000E+00       8.2081089E-06       1.1312107E-27       3.1651376E-08              14.000              30.627
   27       14712.1741408           0.2272491         219.9326398           0.9995843       3.9983371E-04       0.0000000E+00       1.5891238E-05       2.0496951E-26       4.4694422E-08              14.000              34.436
   28       13219.6159168           0.2674157         226.3717201           0.9995671       3.9982686E-04       0.0000000E+00       3.3027720E-05       2.2623051E-13       7.1695716E-08              14.000              38.286
   29       11684.0234812           0.3146696         232.7611774           0.9995295       3.9981180E-04       0.0000000E+00       7.0697232E-05       3.8730034E-10       1.1298222E-07              14.000              43.335
   30       10107.3637542           0.3702613         238.5737312           0.9994592       3.9978367E-04       0.0000000E+00       1.4106364E-04       3.4916355E-08       2.5779236E-07              14.000              51.908
   31        8495.2109002           0.4356622         243.2052353           0.9993230       3.9972924E-04       0.0000000E+00       2.7724956E-04       3.6995806E-07       7.7705544E-07              14.000              66.625
   32        6855.4738524           0.5126028         246.5269434           0.9990821       3.9963294E-04       0.0000000E+00       5.1827955E-04       2.3133807E-06       2.0992454E-06              14.000              82.985
   33        5193.4757304           0.6031196         249.4156631           0.9987685       3.9950767E-04       0.0000000E+00       8.3200859E-04       6.7111703E-06       3.0143931E-06              14.000              99.239
   34        3658.5070005           0.6998703         250.7434538           0.9986044       3.9944215E-04       0.0000000E+00       9.9617057E-04       9.7633418E-06       3.1745529E-06              14.000             108.219
   35        2387.9216540           0.7912281         250.5173131           0.9986452       3.9945845E-04       0.0000000E+00       9.5533158E-04       5.9758315E-06       1.6963524E-06              14.000             107.828
   36        1400.0493160           0.8710818         245.7068686           0.9989513       3.9958068E-04       0.0000000E+00       6.4914904E-04       2.3760469E-06       1.1541052E-06              14.000              87.073
   37         699.4285868           0.9338806         239.7471991           0.9992355       3.9969424E-04       0.0000000E+00       3.6484374E-04       1.1986755E-06       1.0274762E-06              14.000              66.645
