# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0118493           #298.8253724         #0.0000000           #44.0000000          #175.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       41736.0348384           0.0009559         181.5215196          -0.0000000       9.9999289E-01       0.0000000E+00       7.1064246E-06       0.0000000E+00       4.2750795E-09              14.000               7.052
    1       40477.7543838           0.0012448         181.4965689          -0.0000000       9.9999306E-01       0.0000000E+00       6.9378882E-06       0.0000000E+00       2.7517050E-08              14.000               7.149
    2       39241.4945914           0.0016128         182.3568984          -0.0000000       9.9999337E-01       0.0000000E+00       6.6314889E-06       0.0000000E+00       5.3526989E-08              14.000               7.510
    3       38021.6650889           0.0020793         184.0066052          -0.0000000       9.9999355E-01       0.0000000E+00       6.4512082E-06       0.0000000E+00       6.9745646E-08              14.000               8.174
    4       36813.7452868           0.0026674         186.1714450          -0.0000000       9.9999345E-01       0.0000000E+00       6.5461594E-06       0.0000000E+00       7.4792506E-08              14.000               9.149
    5       35615.5866256           0.0034049         188.6481425          -0.0000000       9.9999326E-01       0.0000000E+00       6.7426655E-06       5.0829975E-39       7.7283643E-08              14.000              10.465
    6       34426.7479121           0.0043246         191.2526834          -0.0000000       9.9999303E-01       0.0000000E+00       6.9695500E-06       8.8709547E-36       8.2398603E-08              14.000              12.058
    7       33247.6509121           0.0054654         193.8308973          -0.0000000       9.9999268E-01       0.0000000E+00       7.3178942E-06       3.5815861E-31       9.8523141E-08              14.000              13.825
    8       32078.9558613           0.0068729         196.3508448          -0.0000000       9.9999199E-01       0.0000000E+00       8.0080596E-06       6.6995964E-29       1.3196751E-07              14.000              15.699
    9       30920.9476467           0.0085997         198.8880860          -0.0000000       9.9999065E-01       0.0000000E+00       9.3501458E-06       3.9765463E-30       1.8275225E-07              14.000              17.674
   10       29773.2126887           0.0107070         201.5663908          -0.0000000       9.9998834E-01       0.0000000E+00       1.1659359E-05       5.6000435E-30       2.4336755E-07              14.000              19.829
   11       28634.9469399           0.0132648         204.4859588          -0.0000000       9.9998464E-01       0.0000000E+00       1.5364245E-05       5.7074424E-29       2.9903296E-07              14.000              22.247
   12       27505.5990912           0.0163518         207.6925425          -0.0000000       9.9997909E-01       0.0000000E+00       2.0910618E-05       9.4049102E-28       3.2737710E-07              14.000              24.991
   13       26384.9431313           0.0200568         211.1884857          -0.0000000       9.9997103E-01       0.0000000E+00       2.8967404E-05       1.4694986E-23       3.2166024E-07              14.000              28.027
   14       25273.0626824           0.0244790         214.8991858          -0.0000000       9.9995938E-01       0.0000000E+00       4.0620808E-05       8.2812702E-23       3.0768466E-07              14.000              31.077
   15       24170.5919931           0.0297280         218.6598735          -0.0000000       9.9994202E-01       0.0000000E+00       5.7987059E-05       3.7506674E-21       3.2764721E-07              14.000              33.815
   16       23078.7623912           0.0359233         222.2861823          -0.0000000       9.9991472E-01       0.0000000E+00       8.5291956E-05       1.2229652E-12       4.2480719E-07              14.000              36.242
   17       21999.0944928           0.0431938         225.7386912          -0.0000000       9.9987181E-01       0.0000000E+00       1.2820306E-04       3.3040865E-10       6.2668581E-07              14.000              38.622
   18       20932.8081400           0.0516775         229.1385866          -0.0000000       9.9980700E-01       0.0000000E+00       1.9303801E-04       9.4842372E-09       9.3870201E-07              14.000              41.290
   19       19880.5862414           0.0615205         232.6200197          -0.0000001       9.9971266E-01       0.0000000E+00       2.8742129E-04       9.0526367E-08       1.3448897E-06              14.000              44.694
   20       18842.7901273           0.0728745         236.2482245          -0.0000002       9.9957914E-01       0.0000000E+00       4.2103952E-04       4.1642399E-07       1.7999750E-06              14.000              49.613
   21       17830.7600263           0.0857441         240.0019145          -0.0000004       9.9940043E-01       0.0000000E+00       5.9992671E-04       1.1357996E-06       2.1497877E-06              14.000              57.241
   22       16807.9683636           0.1007910         243.9777089          -0.0000007       9.9916394E-01       0.0000000E+00       8.3675716E-04       2.3625177E-06       2.2136194E-06              14.000              69.141
   23       15753.2905278           0.1187493         248.1865113          -0.0000013       9.9885947E-01       0.0000000E+00       1.1418345E-03       4.2142147E-06       2.1114811E-06              14.000              85.932
   24       14681.5835818           0.1398763         252.5629274          -0.0000023       9.9847321E-01       0.0000000E+00       1.5291280E-03       6.9410352E-06       1.9584923E-06              14.000             106.715
   25       13591.9151479           0.1647312         257.0964494          -0.0000041       9.9798300E-01       0.0000000E+00       2.0210782E-03       9.9683628E-06       1.5885389E-06              14.000             131.165
   26       12483.3183673           0.1939717         261.8305764          -0.0000071       9.9734809E-01       0.0000000E+00       2.6589603E-03       1.1521542E-05       9.8799572E-07              14.000             159.948
   27       11354.5874290           0.2283716         266.8471566          -0.0000124       9.9648990E-01       0.0000000E+00       3.5224649E-03       1.1461353E-05       5.4365316E-07              14.000             192.125
   28       10204.1734574           0.2688413         272.2323379          -0.0000217       9.9535004E-01       0.0000000E+00       4.6716785E-03       1.0117919E-05       3.3674061E-07              14.000             219.237
   29        9030.2024601           0.3164518         278.0481273          -0.0000374       9.9390005E-01       0.0000000E+00       6.1373846E-03       7.5323852E-06       1.5716274E-07              14.000             233.275
   30        7830.8533228           0.3724631         284.2143431          -0.0000625       9.9212375E-01       0.0000000E+00       7.9387785E-03       5.6860035E-06       3.4856963E-08              14.000             239.967
   31        6604.9807517           0.4383574         290.5182006          -0.0000969       9.9020465E-01       0.0000000E+00       9.8922436E-03       3.9225424E-06       8.5180646E-10              14.000             243.812
   32        5352.7893867           0.5158788         296.5601666          -0.0001385       9.8830166E-01       0.0000000E+00       1.1836813E-02       2.9995715E-06       1.2468108E-26              14.000             245.536
   33        4076.4772832           0.6070786         301.8254683          -0.0001861       9.8645176E-01       0.0000000E+00       1.3734315E-02       2.8789843E-06       1.0614606E-28              14.000             245.804
