# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0348694           #333.0061918         #0.0536022           #36.0000000          #65.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56771.4338718           0.0009559         184.8687241           0.4999970       4.9999699E-01       0.0000000E+00       6.0195096E-06       5.5585572E-40       3.2236841E-09              14.000               8.389
    1       55216.5488975           0.0012448         183.1523651           0.4999970       4.9999704E-01       0.0000000E+00       5.9152333E-06       1.6938330E-33       1.4910730E-08              14.000               7.709
    2       53699.0120607           0.0016128         182.4287647           0.4999971       4.9999708E-01       0.0000000E+00       5.8487400E-06       2.6766029E-16       4.1135328E-08              14.000               7.572
    3       52208.3378865           0.0020793         183.2080312           0.4999970       4.9999704E-01       0.0000000E+00       5.9294750E-06       4.6794807E-31       6.4808520E-08              14.000               7.927
    4       50736.9098780           0.0026674         184.5269982           0.4999969       4.9999693E-01       0.0000000E+00       6.1330858E-06       1.7201171E-20       7.0197789E-08              14.000               8.441
    5       49282.5676079           0.0034049         186.1596415           0.4999967       4.9999673E-01       0.0000000E+00       6.5473952E-06       2.5185906E-21       6.7051899E-08              14.000               9.059
    6       47844.7440353           0.0043246         188.1237010           0.4999964       4.9999644E-01       0.0000000E+00       7.1133821E-06       6.2874833E-40       5.8600854E-08              14.000               9.906
    7       46423.3063475           0.0054654         190.2463843           0.4999961       4.9999613E-01       0.0000000E+00       7.7493940E-06       1.1296055E-23       5.1782823E-08              14.000              10.994
    8       45018.4364743           0.0068729         192.4650438           0.4999958       4.9999579E-01       0.0000000E+00       8.4115311E-06       1.2877263E-36       4.4334469E-08              14.000              12.303
    9       43630.2209112           0.0085997         194.7123124           0.4999955       4.9999547E-01       0.0000000E+00       9.0553103E-06       1.2047596E-34       3.8769039E-08              14.000              13.825
   10       42258.8481511           0.0107070         196.8444983           0.4999952       4.9999516E-01       0.0000000E+00       9.6841701E-06       4.2352404E-23       3.6425752E-08              14.000              15.473
   11       40905.4132381           0.0132648         198.6982710           0.4999948       4.9999476E-01       0.0000000E+00       1.0478471E-05       1.7772129E-22       3.9006386E-08              14.000              17.080
   12       39571.8929854           0.0163518         200.2964299           0.4999942       4.9999420E-01       0.0000000E+00       1.1601775E-05       2.7655342E-22       4.6703394E-08              14.000              18.551
   13       38259.8629743           0.0200568         201.8177416           0.4999935       4.9999350E-01       0.0000000E+00       1.2997686E-05       6.7553049E-23       6.4912064E-08              14.000              19.946
   14       36969.7669439           0.0244790         203.4541341           0.4999926       4.9999265E-01       0.0000000E+00       1.4708127E-05       4.8236350E-23       1.0023926E-07              14.000              21.439
   15       35701.1678283           0.0297280         205.3367780           0.4999915       4.9999146E-01       0.0000000E+00       1.7081110E-05       3.2729584E-22       1.6752125E-07              14.000              23.169
   16       34453.1462419           0.0359233         207.4948358           0.4999896       4.9998958E-01       0.0000000E+00       2.0839881E-05       3.5547824E-21       2.6843807E-07              14.000              25.163
   17       33224.6283851           0.0431938         209.9054525           0.4999863       4.9998632E-01       0.0000000E+00       2.7355477E-05       2.2928705E-20       4.2681747E-07              14.000              27.380
   18       32014.5870855           0.0516775         212.5260276           0.4999805       4.9998053E-01       0.0000000E+00       3.8932254E-05       1.9468954E-11       6.6976626E-07              14.000              29.670
   19       30822.0524848           0.0615205         215.4086503           0.4999705       4.9997055E-01       0.0000000E+00       5.8912653E-05       2.6721736E-09       1.0105297E-06              14.000              31.801
   20       29645.8534808           0.0728745         218.7363550           0.4999546       4.9995460E-01       0.0000000E+00       9.0815861E-05       2.8850103E-08       1.5789576E-06              14.000              33.798
   21       27873.0660127           0.0934459         224.6172554           0.4999096       4.9990966E-01       0.0000000E+00       1.8071543E-04       2.4864170E-07       2.2472784E-06              14.000              37.287
   22       25727.3542589           0.1252551         232.6676111           0.4998190       4.9981917E-01       0.0000000E+00       3.6180073E-04       1.5378410E-06       2.8174052E-06              14.000              44.049
   23       23729.6684292           0.1629336         241.5870928           0.4996567       4.9965720E-01       0.0000000E+00       6.8606547E-04       4.1979745E-06       3.0208234E-06              14.000              59.798
   24       21833.5642994           0.2072603         250.4909965           0.4993722       4.9937376E-01       0.0000000E+00       1.2540445E-03       7.9403457E-06       2.1941494E-06              14.000              93.057
   25       20003.6968345           0.2594085         258.8730438           0.4988988       4.9890365E-01       0.0000000E+00       2.1975246E-03       1.1065378E-05       8.6273060E-07              14.000             137.476
   26       18218.0923684           0.3207580         266.7771282           0.4981788       4.9819194E-01       0.0000000E+00       3.6292432E-03       1.0449540E-05       9.2127312E-08              14.000             189.482
   27       16459.7681497           0.3929326         274.7285424           0.4972155       4.9724599E-01       0.0000000E+00       5.5385314E-03       6.6496553E-06       1.0405673E-09              14.000             236.604
   28       14713.6252931           0.4778423         283.0914644           0.4959418       4.9600614E-01       0.0000000E+00       8.0520469E-03       3.3282448E-06       6.7546700E-14              14.000             245.534
   29       12967.0151869           0.5777341         291.8953838           0.4942109       4.9434047E-01       0.0000000E+00       1.1448638E-02       2.0577988E-06       4.2292054E-29              14.000             245.806
   30       11209.9548584           0.6952517         301.0858639           0.4919042       4.9215438E-01       0.0000000E+00       1.5941376E-02       1.3321556E-06       5.4155914E-33              14.000             245.805
   31        9434.9783464           0.8335050         310.4617337           0.4891346       4.8957827E-01       0.0000000E+00       2.1287154E-02       4.3590543E-07       4.7615278E-37              14.000             245.804
   32        7637.2064389           0.9961528         319.7825852           0.4860397       4.8675996E-01       0.0000000E+00       2.7200354E-02       2.5461203E-07       1.5097429E-39              14.000             245.805
   33        5814.3715174           1.1874996         328.6896107           0.4826107       4.8370813E-01       0.0000000E+00       3.3681192E-02       2.0393427E-07       4.6903006E-38              14.000             245.807
   34        4126.5048910           1.3920248         336.1478360           0.4790687       4.8063001E-01       0.0000000E+00       4.0301254E-02       1.6562476E-07       2.0010288E-37              14.000             245.805
   35        2721.5825612           1.5851494         340.9660252           0.4760071       4.7802706E-01       0.0000000E+00       4.5965889E-02       2.1946486E-07       5.9837809E-36              14.000             245.804
   36        1616.7200820           1.7539553         342.6835511           0.4733066       4.7577378E-01       0.0000000E+00       5.0919629E-02       3.6399963E-07       2.7318262E-33              14.000             245.806
   37         819.0618775           1.8867081         341.5273491           0.4700179       4.7308130E-01       0.0000000E+00       5.6900789E-02       7.0540236E-07       3.5474075E-31              14.000             245.805
   38         329.1532826           1.9736107         338.5727175           0.4638188       4.6815197E-01       0.0000000E+00       6.8029264E-02       2.2553588E-06       9.5304364E-29              14.000             245.807
   39          80.1596103           2.0196842         335.5793762           0.4597461       4.6501140E-01       0.0000000E+00       7.5242462E-02       9.4414265E-06       3.9988498E-28              14.000             245.804
