# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_0.5barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.5059215           #260.2378909         #0.0000000           #44.0000000          #175.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       35892.1251337           0.0009559         181.2272393          -0.0000000       9.9998885E-01       0.0000000E+00       1.1147442E-05       0.0000000E+00       1.2621348E-08              14.000               7.111
    1       34635.9115967           0.0012448         181.2213711          -0.0000000       9.9999070E-01       0.0000000E+00       9.2961502E-06       0.0000000E+00       4.3934447E-08              14.000               7.143
    2       33400.9122129           0.0016128         182.2145150          -0.0000000       9.9999131E-01       0.0000000E+00       8.6888092E-06       0.0000000E+00       6.4469846E-08              14.000               7.455
    3       32181.4342301           0.0020793         183.9342110          -0.0000000       9.9999130E-01       0.0000000E+00       8.7011307E-06       0.0000000E+00       6.9007050E-08              14.000               8.066
    4       30973.3184449           0.0026674         186.2529951          -0.0000000       9.9999097E-01       0.0000000E+00       9.0264436E-06       0.0000000E+00       6.9621908E-08              14.000               9.083
    5       29774.6330813           0.0034049         188.8576006          -0.0000000       9.9999057E-01       0.0000000E+00       9.4298310E-06       0.0000000E+00       8.1860365E-08              14.000              10.494
    6       28584.9618511           0.0043246         191.5411445          -0.0000000       9.9999009E-01       0.0000000E+00       9.9085315E-06       0.0000000E+00       1.1313549E-07              14.000              12.173
    7       27404.1408467           0.0054654         194.2024575          -0.0000000       9.9998934E-01       0.0000000E+00       1.0663501E-05       0.0000000E+00       1.6683216E-07              14.000              14.019
    8       26232.0713655           0.0068729         196.8498737          -0.0000000       9.9998799E-01       0.0000000E+00       1.2008526E-05       0.0000000E+00       2.3387184E-07              14.000              15.984
    9       25068.8313927           0.0085997         199.5484142          -0.0000000       9.9998576E-01       0.0000000E+00       1.4242687E-05       6.4615337E-42       2.9906758E-07              14.000              18.089
   10       23914.5999700           0.0107070         202.3874861          -0.0000000       9.9998246E-01       0.0000000E+00       1.7541297E-05       1.4612725E-33       3.3826468E-07              14.000              20.415
   11       22769.6480876           0.0132648         205.4181502          -0.0000000       9.9997786E-01       0.0000000E+00       2.2145212E-05       2.3243962E-30       3.3719641E-07              14.000              23.020
   12       21634.4226851           0.0163518         208.6451108          -0.0000000       9.9997145E-01       0.0000000E+00       2.8548164E-05       2.0375397E-26       3.0633691E-07              14.000              25.899
   13       20509.3279484           0.0200568         212.0019668          -0.0000000       9.9996190E-01       0.0000000E+00       3.8106419E-05       1.1667679E-24       2.7181682E-07              14.000              28.875
   14       19394.8710830           0.0244790         215.3507624          -0.0000000       9.9994680E-01       0.0000000E+00       5.3198708E-05       1.3499463E-24       2.7415477E-07              14.000              31.518
   15       18292.0599312           0.0297280         218.5601848          -0.0000000       9.9992274E-01       0.0000000E+00       7.7270190E-05       2.5007433E-24       3.6052540E-07              14.000              33.627
   16       17202.2372602           0.0359233         221.6107580          -0.0000000       9.9988476E-01       0.0000000E+00       1.1525184E-04       1.0675428E-21       5.6093375E-07              14.000              35.413
   17       16126.4866868           0.0431938         224.6541504          -0.0000000       9.9982868E-01       0.0000000E+00       1.7134530E-04       5.7715754E-10       8.6649519E-07              14.000              37.254
   18       15065.2147128           0.0516775         227.8484888          -0.0000001       9.9974723E-01       0.0000000E+00       2.5283713E-04       2.2603460E-08       1.2215511E-06              14.000              39.518
   19       14018.2803970           0.0615205         231.2973633          -0.0000001       9.9963969E-01       0.0000000E+00       3.6043716E-04       1.9218919E-07       1.6112602E-06              14.000              42.768
   20       12985.6595175           0.0728745         234.9080895          -0.0000003       9.9949080E-01       0.0000000E+00       5.0946196E-04       5.5445919E-07       1.8683065E-06              14.000              47.916
   21       12263.2586588           0.0819345         237.6148146          -0.0000004       9.9936994E-01       0.0000000E+00       6.3046223E-04       8.8060837E-07       1.9023781E-06              14.000              53.722
   22       11768.9956665           0.0886900         239.4492529          -0.0000005       9.9926515E-01       0.0000000E+00       7.3539214E-04       1.5862089E-06       2.2376560E-06              14.000              58.625
   23       11212.6275188           0.0968939         241.5393806          -0.0000007       9.9914054E-01       0.0000000E+00       8.6019501E-04       1.9834973E-06       2.3755147E-06              14.000              65.194
   24       10610.0350077           0.1065455         243.8601751          -0.0000010       9.9899358E-01       0.0000000E+00       1.0074377E-03       2.7842159E-06       2.6526898E-06              14.000              73.559
   25        9960.9796448           0.1179000         246.4162034          -0.0000014       9.9881532E-01       0.0000000E+00       1.1860877E-03       3.9509641E-06       2.9601754E-06              14.000              83.834
   26        9265.6192946           0.1312580         249.1913708          -0.0000020       9.9860133E-01       0.0000000E+00       1.4006320E-03       5.7280594E-06       3.2776056E-06              14.000              96.074
   27        8524.5134759           0.1469730         252.1484916          -0.0000028       9.9834130E-01       0.0000000E+00       1.6614524E-03       8.1212198E-06       3.4708475E-06              14.000             110.298
   28        7738.6159301           0.1654609         255.2415562          -0.0000039       9.9802638E-01       0.0000000E+00       1.9775184E-03       1.1009586E-05       3.4418643E-06              14.000             126.543
   29        6909.2789834           0.1872109         258.3911918          -0.0000055       9.9765128E-01       0.0000000E+00       2.3542452E-03       1.3762484E-05       3.0312780E-06              14.000             144.295
   30        6038.2623415           0.2127987         261.5037482          -0.0000078       9.9721399E-01       0.0000000E+00       2.7937892E-03       1.5133926E-05       2.3679805E-06              14.000             161.881
   31        5127.7927441           0.2429014         264.4486376          -0.0000105       9.9676312E-01       0.0000000E+00       3.2473887E-03       1.4261131E-05       1.8177412E-06              14.000             177.307
   32        4180.8433321           0.2783156         266.9869020          -0.0000133       9.9636135E-01       0.0000000E+00       3.6519348E-03       1.2444624E-05       1.5698705E-06              14.000             189.083
   33        3201.5973324           0.3199787         268.8306293          -0.0000154       9.9608597E-01       0.0000000E+00       3.9294135E-03       1.0798538E-05       1.3680968E-06              14.000             196.611
   34        2282.3478640           0.3645111         269.5178934          -0.0000153       9.9609896E-01       0.0000000E+00       3.9163224E-03       9.8529835E-06       1.1273601E-06              14.000             199.345
   35        1512.0741085           0.4065613         268.6579711          -0.0000129       9.9641263E-01       0.0000000E+00       3.6002884E-03       9.1606663E-06       9.4431699E-07              14.000             196.332
   36         904.7829667           0.4433164         266.2998657          -0.0000100       9.9684608E-01       0.0000000E+00       3.1638994E-03       9.4062509E-06       9.3341159E-07              14.000             185.715
   37         466.0238786           0.4722214         262.8431820          -0.0000072       9.9732116E-01       0.0000000E+00       2.6860340E-03       9.6019045E-06       1.1914293E-06              14.000             165.781
   38         195.8265343           0.4911432         260.8972940          -0.0000075       9.9727344E-01       0.0000000E+00       2.7340122E-03       1.3183085E-05       1.9483694E-06              14.000             153.465
   39          51.1062161           0.5016392         260.6013982          -0.0000081       9.9716360E-01       0.0000000E+00       2.8444681E-03       1.4122695E-05       2.3483513E-06              14.000             151.863
