# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0009891           #258.5311556         #0.1640222           #28.0000000          #70.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63019.0236116           0.0009559         193.5212230           0.9999781       0.0000000E+00       0.0000000E+00       2.1930353E-05       0.0000000E+00       5.1014141E-19              14.000              12.599
    1       60931.0271027           0.0012448         191.5769402           0.9999782       0.0000000E+00       0.0000000E+00       2.1826700E-05       0.0000000E+00       8.7195525E-11              14.000              11.500
    2       58900.9716667           0.0016128         189.7098424           0.9999780       0.0000000E+00       0.0000000E+00       2.2032864E-05       0.0000000E+00       5.8025423E-10              14.000              10.307
    3       56924.0446828           0.0020793         188.7140013           0.9999775       0.0000000E+00       0.0000000E+00       2.2461179E-05       0.0000000E+00       1.4470724E-08              14.000               9.754
    4       54991.9128434           0.0026674         188.5326354           0.9999768       0.0000000E+00       0.0000000E+00       2.3199539E-05       0.0000000E+00       4.1858604E-08              14.000               9.688
    5       53098.8349248           0.0034049         188.6755242           0.9999761       0.0000000E+00       0.0000000E+00       2.3872495E-05       0.0000000E+00       7.8649154E-08              14.000               9.751
    6       51241.1782311           0.0043246         189.2320430           0.9999755       0.0000000E+00       0.0000000E+00       2.4498099E-05       0.0000000E+00       1.1749240E-07              14.000              10.019
    7       49415.9219986           0.0054654         190.0129210           0.9999745       0.0000000E+00       0.0000000E+00       2.5463461E-05       0.0000000E+00       1.5738253E-07              14.000              10.440
    8       47620.6887801           0.0068729         191.0859357           0.9999728       0.0000000E+00       0.0000000E+00       2.7229458E-05       0.0000000E+00       1.9928788E-07              14.000              11.056
    9       45853.1378228           0.0085997         192.4785984           0.9999700       0.0000000E+00       0.0000000E+00       2.9990026E-05       0.0000000E+00       2.4368205E-07              14.000              11.920
   10       44110.6874045           0.0107070         194.2626548           0.9999655       0.0000000E+00       0.0000000E+00       3.4525978E-05       0.0000000E+00       2.9676127E-07              14.000              13.127
   11       42390.0561824           0.0132648         196.5794571           0.9999574       0.0000000E+00       0.0000000E+00       4.2593219E-05       0.0000000E+00       3.9320512E-07              14.000              14.876
   12       40687.1257005           0.0163518         199.5480626           0.9999418       0.0000000E+00       0.0000000E+00       5.8151652E-05       3.9487280E-36       5.7189559E-07              14.000              17.459
   13       38997.0403673           0.0200568         203.2131086           0.9999136       0.0000000E+00       0.0000000E+00       8.6397808E-05       3.1660317E-28       8.1873044E-07              14.000              21.208
   14       37315.5278732           0.0244790         207.4418036           0.9998645       0.0000000E+00       0.0000000E+00       1.3551760E-04       6.7124567E-27       1.1660536E-06              14.000              25.720
   15       35640.5013240           0.0297280         211.9612788           0.9997870       0.0000000E+00       0.0000000E+00       2.1295768E-04       2.8435870E-26       1.8032374E-06              14.000              29.543
   16       33971.1206263           0.0359233         216.8292520           0.9996542       0.0000000E+00       0.0000000E+00       3.4575760E-04       6.8895517E-26       2.8363279E-06              14.000              32.575
   17       32307.7023075           0.0431938         221.8221131           0.9994553       0.0000000E+00       0.0000000E+00       5.4470032E-04       1.8997826E-24       3.8563531E-06              14.000              35.379
   18       30652.6821565           0.0516775         226.6387691           0.9992159       0.0000000E+00       0.0000000E+00       7.8412027E-04       4.3495566E-09       4.6765412E-06              14.000              38.348
   19       29009.8825216           0.0615205         231.1771138           0.9989384       0.0000000E+00       0.0000000E+00       1.0615653E-03       3.4166849E-07       6.1717948E-06              14.000              41.680
   20       27384.0063426           0.0728745         235.2766572           0.9986238       0.0000000E+00       0.0000000E+00       1.3761871E-03       1.7607084E-06       8.8041968E-06              14.000              45.828
   21       25808.2529647           0.0856578         238.6367058           0.9983320       0.0000000E+00       0.0000000E+00       1.6679540E-03       3.4027356E-06       9.5857242E-06              14.000              51.011
   22       24228.5780557           0.1005167         241.3990006           0.9981068       0.0000000E+00       0.0000000E+00       1.8931530E-03       4.2124488E-06       8.3031273E-06              14.000              57.059
