# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.9973135           #268.9107459         #0.1637337           #28.0000000          #45.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63016.6518335           0.0009559         193.6234885           0.9999781       0.0000000E+00       0.0000000E+00       2.1935602E-05       0.0000000E+00       1.0796521E-18              14.000              12.662
    1       60928.1259306           0.0012448         191.6330045           0.9999782       0.0000000E+00       0.0000000E+00       2.1824296E-05       0.0000000E+00       1.4004819E-10              14.000              11.524
    2       58897.5880935           0.0016128         189.7763348           0.9999780       0.0000000E+00       0.0000000E+00       2.2017594E-05       0.0000000E+00       6.2509172E-10              14.000              10.353
    3       56920.2488859           0.0020793         188.7352973           0.9999776       0.0000000E+00       0.0000000E+00       2.2418962E-05       0.0000000E+00       1.5397563E-08              14.000               9.774
    4       54988.0151021           0.0026674         188.5133403           0.9999769       0.0000000E+00       0.0000000E+00       2.3100563E-05       0.0000000E+00       4.3770037E-08              14.000               9.684
    5       53095.1514444           0.0034049         188.6403071           0.9999763       0.0000000E+00       0.0000000E+00       2.3747648E-05       0.0000000E+00       8.1437852E-08              14.000               9.737
    6       51237.7282037           0.0043246         189.2048995           0.9999757       0.0000000E+00       0.0000000E+00       2.4339927E-05       0.0000000E+00       1.2033966E-07              14.000              10.008
    7       49412.7257214           0.0054654         189.9740188           0.9999747       0.0000000E+00       0.0000000E+00       2.5316192E-05       0.0000000E+00       1.5789434E-07              14.000              10.419
    8       47617.9185112           0.0068729         191.0307758           0.9999729       0.0000000E+00       0.0000000E+00       2.7082608E-05       0.0000000E+00       1.9830722E-07              14.000              11.023
    9       45850.9699370           0.0085997         192.4051622           0.9999701       0.0000000E+00       0.0000000E+00       2.9852541E-05       0.0000000E+00       2.4426395E-07              14.000              11.874
   10       44109.3364057           0.0107070         194.1579115           0.9999656       0.0000000E+00       0.0000000E+00       3.4407431E-05       0.0000000E+00       3.0960749E-07              14.000              13.057
   11       42389.8172990           0.0132648         196.3825268           0.9999572       0.0000000E+00       0.0000000E+00       4.2762609E-05       0.0000000E+00       4.4631041E-07              14.000              14.725
   12       40688.2352180           0.0163518         199.2599149           0.9999402       0.0000000E+00       0.0000000E+00       5.9755884E-05       9.5297267E-36       7.3176797E-07              14.000              17.202
