# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0367902           #329.8548976         #0.0096651           #36.0000000          #215.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56905.8338925           0.0009559         181.3542454           0.4999970       4.9999699E-01       0.0000000E+00       6.0285190E-06       0.0000000E+00       1.1393508E-09              14.000               6.932
    1       55365.8738146           0.0012448         182.5532736           0.4999970       4.9999702E-01       0.0000000E+00       5.9675784E-06       3.5003952E-42       7.2914816E-09              14.000               7.351
    2       53844.8535128           0.0016128         184.3971880           0.4999970       4.9999702E-01       0.0000000E+00       5.9620027E-06       6.7578994E-32       1.3344401E-08              14.000               8.157
    3       52338.5664191           0.0020793         186.5653531           0.4999970       4.9999696E-01       0.0000000E+00       6.0792530E-06       1.1396251E-31       1.6549775E-08              14.000               9.200
    4       50845.2614861           0.0026674         188.7783927           0.4999969       4.9999686E-01       0.0000000E+00       6.2749954E-06       2.5537912E-21       1.7303294E-08              14.000              10.367
    5       49366.0102211           0.0034049         190.7713517           0.4999967       4.9999674E-01       0.0000000E+00       6.5293952E-06       9.8293003E-42       1.7701800E-08              14.000              11.496
    6       47903.7356209           0.0043246         192.3729281           0.4999966       4.9999658E-01       0.0000000E+00       6.8437565E-06       1.0228730E-32       1.7891646E-08              14.000              12.439
    7       46461.7465435           0.0054654         193.5501348           0.4999964       4.9999638E-01       0.0000000E+00       7.2484547E-06       8.0553187E-27       1.8424096E-08              14.000              13.152
    8       45042.5439560           0.0068729         194.4734725           0.4999961       4.9999613E-01       0.0000000E+00       7.7422143E-06       6.0813505E-32       2.0023766E-08              14.000              13.731
    9       43647.0946042           0.0085997         195.3741159           0.4999958       4.9999580E-01       0.0000000E+00       8.3958507E-06       5.7419230E-25       2.2680624E-08              14.000              14.340
   10       42275.0398787           0.0107070         196.4056084           0.4999953       4.9999535E-01       0.0000000E+00       9.3056136E-06       9.1002950E-22       2.6905876E-08              14.000              15.117
   11       40925.6628516           0.0132648         197.6166213           0.4999947       4.9999474E-01       0.0000000E+00       1.0518565E-05       1.3391995E-20       3.5101673E-08              14.000              16.119
   12       39598.5990909           0.0163518         199.0156821           0.4999940       4.9999402E-01       0.0000000E+00       1.1956402E-05       9.1900090E-22       5.0210802E-08              14.000              17.354
   13       38293.4320492           0.0200568         200.5887373           0.4999932       4.9999322E-01       0.0000000E+00       1.3556407E-05       4.0836995E-22       7.5765531E-08              14.000              18.792
   14       37009.4148088           0.0244790         202.3098317           0.4999923       4.9999231E-01       0.0000000E+00       1.5377736E-05       4.7805159E-23       1.2011535E-07              14.000              20.382
   15       35745.7339810           0.0297280         204.2248520           0.4999911       4.9999106E-01       0.0000000E+00       1.7879772E-05       2.1751695E-21       1.8793172E-07              14.000              22.132
   16       34501.5683348           0.0359233         206.4537738           0.4999890       4.9998903E-01       0.0000000E+00       2.1948150E-05       1.5841228E-20       2.6749772E-07              14.000              24.172
   17       33276.0168428           0.0431938         209.0832982           0.4999856       4.9998563E-01       0.0000000E+00       2.8747822E-05       2.5194287E-20       3.5123750E-07              14.000              26.628
   18       32067.9103556           0.0516775         212.1169050           0.4999799       4.9997990E-01       0.0000000E+00       4.0207463E-05       3.0446990E-10       4.6821372E-07              14.000              29.365
   19       30875.8715391           0.0615205         215.5295954           0.4999698       4.9996985E-01       0.0000000E+00       6.0309732E-05       2.7672679E-09       6.6594960E-07              14.000              31.901
   20       29698.4939510           0.0728745         219.3722159           0.4999533       4.9995332E-01       0.0000000E+00       9.3377349E-05       1.5228633E-08       1.0064995E-06              14.000              34.166
   21       27918.7180959           0.0934594         225.9693235           0.4999030       4.9990306E-01       0.0000000E+00       1.9391682E-04       1.5779246E-07       1.5206022E-06              14.000              38.199
   22       25760.0123834           0.1252980         234.7048262           0.4997908       4.9979096E-01       0.0000000E+00       4.1826389E-04       1.2287156E-06       2.5794328E-06              14.000              46.482
   23       23747.8113967           0.1630111         243.7340293           0.4995756       4.9957634E-01       0.0000000E+00       8.4803672E-04       5.1495165E-06       3.9788454E-06              14.000              66.105
   24       21839.0012054           0.2073785         252.3210109           0.4992241       4.9922648E-01       0.0000000E+00       1.5494327E-03       1.0152615E-05       2.4172591E-06              14.000             101.922
   25       19999.8597953           0.2595745         260.1492739           0.4986821       4.9868901E-01       0.0000000E+00       2.6288751E-03       1.5769619E-05       9.6718271E-07              14.000             145.152
   26       18208.1203532           0.3209804         267.6093117           0.4979080       4.9792525E-01       0.0000000E+00       4.1667842E-03       1.3882850E-05       7.6436451E-08              14.000             195.422
   27       16445.6796745           0.3932212         275.2926420           0.4969214       4.9695861E-01       0.0000000E+00       6.1200087E-03       8.2833483E-06       1.2327138E-09              14.000             238.884
   28       14696.5562783           0.4782089         283.5504841           0.4956637       4.9573701E-01       0.0000000E+00       8.5993025E-03       3.6320835E-06       3.0964665E-14              14.000             245.531
   29       12947.6817765           0.5781923         292.2542411           0.4938926       4.9403657E-01       0.0000000E+00       1.2070828E-02       2.3160653E-06       5.3123601E-29              14.000             245.805
   30       11188.9618464           0.6958177         301.3538508           0.4916341       4.9190082E-01       0.0000000E+00       1.6465072E-02       1.3094120E-06       6.4464553E-33              14.000             245.804
   31        9412.9589167           0.8341979         310.5957698           0.4890540       4.8950414E-01       0.0000000E+00       2.1441827E-02       3.7267220E-07       3.6056889E-37              14.000             245.805
   32        7615.0898024           0.9969951         319.6597538           0.4861748       4.8688175E-01       0.0000000E+00       2.6943400E-02       1.5175467E-07       9.9976242E-41              14.000             245.804
   33        5793.6113528           1.1885175         328.1587129           0.4829161       4.8397704E-01       0.0000000E+00       3.3106865E-02       7.2176350E-08       4.2444219E-39              14.000             245.806
   34        4108.7176062           1.3932304         335.0639998           0.4797794       4.8124173E-01       0.0000000E+00       3.8978898E-02       5.9203304E-08       4.0810422E-38              14.000             245.806
   35        2707.8646451           1.5865323         339.3233237           0.4773262       4.7914215E-01       0.0000000E+00       4.3531662E-02       5.7039979E-08       1.2500458E-36              14.000             245.806
   36        1607.3255426           1.7554931         340.6178775           0.4747771       4.7699595E-01       0.0000000E+00       4.8226937E-02       6.3352174E-08       7.5055448E-35              14.000             245.807
   37         813.5337232           1.8883678         339.1334501           0.4718581       4.7458100E-01       0.0000000E+00       5.3560925E-02       1.8491844E-07       2.3944603E-31              14.000             245.805
   38         326.5728362           1.9753501         335.7294531           0.4681325       4.7156233E-01       0.0000000E+00       6.0305213E-02       1.1187789E-06       4.1348030E-29              14.000             245.804
   39          79.4689488           2.0214653         332.4028599           0.4652636       4.6928438E-01       0.0000000E+00       6.5452049E-02       1.0750349E-05       7.9289527E-29              14.000             245.804
