# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.9960002           #272.4749214         #0.1574870           #28.0000000          #35.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63015.5968704           0.0009559         193.5932629           0.9999781       0.0000000E+00       0.0000000E+00       2.1938164E-05       0.0000000E+00       1.3321687E-18              14.000              12.639
    1       60927.2225661           0.0012448         191.6370395           0.9999782       0.0000000E+00       0.0000000E+00       2.1823949E-05       0.0000000E+00       1.6377473E-10              14.000              11.520
    2       58896.5147935           0.0016128         189.8208999           0.9999780       0.0000000E+00       0.0000000E+00       2.2009593E-05       0.0000000E+00       6.6346667E-10              14.000              10.383
    3       56918.8658971           0.0020793         188.7662481           0.9999776       0.0000000E+00       0.0000000E+00       2.2394702E-05       0.0000000E+00       1.5340044E-08              14.000               9.794
    4       54986.4586445           0.0026674         188.5153802           0.9999770       0.0000000E+00       0.0000000E+00       2.3039179E-05       0.0000000E+00       4.3897585E-08              14.000               9.688
    5       53093.6284005           0.0034049         188.6287717           0.9999763       0.0000000E+00       0.0000000E+00       2.3662484E-05       0.0000000E+00       8.1554720E-08              14.000               9.734
    6       51236.3232179           0.0043246         189.1883023           0.9999758       0.0000000E+00       0.0000000E+00       2.4234759E-05       0.0000000E+00       1.2081494E-07              14.000              10.002
    7       49411.4910340           0.0054654         189.9500617           0.9999748       0.0000000E+00       0.0000000E+00       2.5208469E-05       0.0000000E+00       1.5820552E-07              14.000              10.407
    8       47616.9349938           0.0068729         191.0013608           0.9999730       0.0000000E+00       0.0000000E+00       2.6964174E-05       0.0000000E+00       1.9876702E-07              14.000              11.007
    9       45850.3070254           0.0085997         192.3657131           0.9999703       0.0000000E+00       0.0000000E+00       2.9727650E-05       0.0000000E+00       2.4666841E-07              14.000              11.850
   10       44109.0807093           0.0107070         194.0980553           0.9999657       0.0000000E+00       0.0000000E+00       3.4289968E-05       0.0000000E+00       3.2007186E-07              14.000              13.016
   11       42390.0805295           0.0132648         196.2796563           0.9999572       0.0000000E+00       0.0000000E+00       4.2781980E-05       0.0000000E+00       4.7713006E-07              14.000              14.646
   12       40689.0679444           0.0163518         199.1247996           0.9999397       0.0000000E+00       0.0000000E+00       6.0316479E-05       1.1326929E-35       8.0935477E-07              14.000              17.082
   13       39000.9490115           0.0200568         202.7507373           0.9999058       0.0000000E+00       0.0000000E+00       9.4239962E-05       1.8145730E-27       1.3649126E-06              14.000              20.727
   14       37321.3567867           0.0244790         206.9750058           0.9998451       0.0000000E+00       0.0000000E+00       1.5488449E-04       3.7622370E-26       2.1690803E-06              14.000              25.230
   15       35647.8774705           0.0297280         211.5529785           0.9997452       0.0000000E+00       0.0000000E+00       2.5476345E-04       8.6958480E-26       3.4749333E-06              14.000              29.208
   16       33979.1262312           0.0359233         216.6421567           0.9995671       0.0000000E+00       0.0000000E+00       4.3293681E-04       2.0705507E-25       5.4038892E-06              14.000              32.455
   17       32315.2564779           0.0431938         221.8827121           0.9992940       0.0000000E+00       0.0000000E+00       7.0596375E-04       4.9480491E-12       7.3043554E-06              14.000              35.419
   18       30659.1405649           0.0516775         226.8773305           0.9989539       0.0000000E+00       0.0000000E+00       1.0461399E-03       2.0422233E-08       8.9100260E-06              14.000              38.510
   19       29015.1209663           0.0615205         231.4934224           0.9985504       0.0000000E+00       0.0000000E+00       1.4495940E-03       7.7561886E-07       1.1828212E-05              14.000              41.945
   20       27388.0759237           0.0728745         235.6614480           0.9981089       0.0000000E+00       0.0000000E+00       1.8911422E-03       3.3744730E-06       1.6104495E-05              14.000              46.250
   21       25813.4829740           0.0856391         238.9993679           0.9977493       0.0000000E+00       0.0000000E+00       2.2506726E-03       5.8780293E-06       1.6284180E-05              14.000              51.498
   22       24236.7581227           0.1004573         241.6721129           0.9975264       0.0000000E+00       0.0000000E+00       2.4736124E-03       6.7303600E-06       1.3117304E-05              14.000              57.462
   23       22617.8041754           0.1181467         244.0284282           0.9973639       0.0000000E+00       0.0000000E+00       2.6360885E-03       6.9028636E-06       1.0011147E-05              14.000              64.168
   24       20983.0988217           0.1389574         246.2702162           0.9972073       0.0000000E+00       0.0000000E+00       2.7926980E-03       7.2856867E-06       7.9733643E-06              14.000              72.628
   25       19333.1330507           0.1634401         248.4820098           0.9970298       0.0000000E+00       0.0000000E+00       2.9701857E-03       7.6961996E-06       6.3552981E-06              14.000              82.094
   26       17668.1156396           0.1922427         250.6349361           0.9968431       0.0000000E+00       0.0000000E+00       3.1569144E-03       7.8940902E-06       4.9199031E-06              14.000              92.046
   27       15988.4406435           0.2261275         252.7122631           0.9966680       0.0000000E+00       0.0000000E+00       3.3320369E-03       8.0786667E-06       3.7791357E-06              14.000             102.250
   28       14294.6407326           0.2659912         254.6942444           0.9964748       0.0000000E+00       0.0000000E+00       3.5251881E-03       8.5790500E-06       2.9836911E-06              14.000             112.488
   29       12587.0843375           0.3128887         256.6488305           0.9962630       0.0000000E+00       0.0000000E+00       3.7369873E-03       1.0466269E-05       2.5441582E-06              14.000             123.086
   30       10865.5636979           0.3680612         258.6979518           0.9960228       0.0000000E+00       0.0000000E+00       3.9772327E-03       1.5112405E-05       2.2181182E-06              14.000             134.798
   31        9129.0027918           0.4329689         260.9986422           0.9957345       0.0000000E+00       0.0000000E+00       4.2654553E-03       2.4729534E-05       1.5875474E-06              14.000             148.723
   32        7376.4451633           0.5093293         263.3846138           0.9954353       0.0000000E+00       0.0000000E+00       4.5647358E-03       4.0342240E-05       4.2679464E-07              14.000             164.208
   33        5607.5923918           0.5991635         265.8793946           0.9951181       0.0000000E+00       0.0000000E+00       4.8818837E-03       5.9279254E-05       5.6442623E-09              14.000             181.726
