# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0358567           #330.6191871         #0.0363089           #36.0000000          #260.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       57052.0045143           0.0009559         184.0743306           0.4999970       4.9999699E-01       0.0000000E+00       6.0243484E-06       0.0000000E+00       3.7292214E-10              14.000               7.981
    1       55491.8836173           0.0012448         185.0389071           0.4999970       4.9999700E-01       0.0000000E+00       6.0001906E-06       1.2572710E-39       4.2793534E-09              14.000               8.318
    2       53952.4531992           0.0016128         186.8317776           0.4999970       4.9999698E-01       0.0000000E+00       6.0431714E-06       7.0151009E-31       9.5149469E-09              14.000               9.196
    3       52428.2468658           0.0020793         189.0228699           0.4999969       4.9999687E-01       0.0000000E+00       6.2616494E-06       5.3759694E-31       1.2920966E-08              14.000              10.409
    4       50917.8996039           0.0026674         191.0411983           0.4999967       4.9999672E-01       0.0000000E+00       6.5636879E-06       1.3350275E-19       1.4945398E-08              14.000              11.650
    5       49424.0767065           0.0034049         192.5728945           0.4999966       4.9999656E-01       0.0000000E+00       6.8758418E-06       3.2067786E-20       1.6460760E-08              14.000              12.638
    6       47950.9282574           0.0043246         193.5758577           0.4999964       4.9999639E-01       0.0000000E+00       7.2213965E-06       1.2297269E-32       1.7643448E-08              14.000              13.267
    7       46502.0485803           0.0054654         194.1737944           0.4999961       4.9999615E-01       0.0000000E+00       7.7076830E-06       9.6844853E-27       1.9259164E-08              14.000              13.613
    8       45079.3409187           0.0068729         194.6638234           0.4999958       4.9999583E-01       0.0000000E+00       8.3493840E-06       8.1763626E-32       2.2460651E-08              14.000              13.893
    9       43682.6503730           0.0085997         195.3245462           0.4999954       4.9999539E-01       0.0000000E+00       9.2103520E-06       1.2982171E-24       2.7788236E-08              14.000              14.328
