# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_aqua
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0040218           #210.4176429         #0.0000000           #28.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       55886.8929562           0.0009559         198.2845747           1.0000000       0.0000000E+00       0.0000000E+00       2.9619510E-08       0.0000000E+00       0.0000000E+00              14.000              16.161
    1       53748.2674246           0.0012448         195.8645167           1.0000000       0.0000000E+00       0.0000000E+00       3.1427886E-08       0.0000000E+00       0.0000000E+00              14.000              14.325
    2       51698.9176741           0.0016128         189.3215213           1.0000000       0.0000000E+00       0.0000000E+00       3.6198414E-08       0.0000000E+00       0.0000000E+00              14.000              10.210
    3       49735.3816318           0.0020793         186.7602139           1.0000000       0.0000000E+00       0.0000000E+00       4.1047383E-08       0.0000000E+00       0.0000000E+00              14.000               9.117
    4       47829.3718687           0.0026674         185.5266588           1.0000000       0.0000000E+00       0.0000000E+00       4.5256244E-08       0.0000000E+00       0.0000000E+00              14.000               8.539
    5       45962.5026483           0.0034049         186.4470670           1.0000000       0.0000000E+00       0.0000000E+00       4.8580738E-08       0.0000000E+00       0.0000000E+00              14.000               8.860
    6       44134.2574613           0.0043246         185.5327466           0.9999999       0.0000000E+00       0.0000000E+00       5.2483254E-08       0.0000000E+00       0.0000000E+00              14.000               8.301
    7       42344.5428710           0.0054654         186.2692379           0.9999999       0.0000000E+00       0.0000000E+00       5.5582369E-08       0.0000000E+00       0.0000000E+00              14.000               8.790
    8       40594.9360041           0.0068729         185.1858922           0.9999999       0.0000000E+00       0.0000000E+00       5.9336679E-08       0.0000000E+00       0.0000000E+00              14.000               8.505
    9       38885.9801206           0.0085997         185.6507929           0.9999999       0.0000000E+00       0.0000000E+00       6.2199913E-08       0.0000000E+00       0.0000000E+00              14.000               8.607
   10       37219.8169468           0.0107070         184.2008373           0.9999999       0.0000000E+00       0.0000000E+00       6.5883744E-08       0.0000000E+00       0.0000000E+00              14.000               7.977
   11       35600.6956474           0.0132648         183.5095295           0.9999999       0.0000000E+00       0.0000000E+00       6.8886767E-08       0.0000000E+00       0.0000000E+00              14.000               7.490
   12       34030.2231589           0.0163518         181.6891467           0.9999999       0.0000000E+00       0.0000000E+00       7.3711507E-08       0.0000000E+00       0.0000000E+00              14.000               6.764
   13       32509.9973924           0.0200568         180.4226644           0.9999999       0.0000000E+00       0.0000000E+00       7.9217756E-08       0.0000000E+00       0.0000000E+00              14.000               6.305
   14       31037.5912920           0.0244790         179.0489225           0.9999999       0.0000000E+00       0.0000000E+00       8.7710816E-08       0.0000000E+00       0.0000000E+00              14.000               6.097
   15       29609.1049564           0.0297280         178.6033330           0.9999999       0.0000000E+00       0.0000000E+00       9.6799676E-08       0.0000000E+00       1.0205382E-36              14.000               6.097
   16       28220.4357058           0.0359233         178.2389838           0.9999999       0.0000000E+00       0.0000000E+00       1.0818642E-07       0.0000000E+00       5.0238979E-32              14.000               6.096
   17       26869.5240874           0.0431938         178.3018821           0.9999999       0.0000000E+00       0.0000000E+00       1.1577064E-07       0.0000000E+00       2.0075074E-27              14.000               6.096
   18       25553.6934185           0.0516775         178.6555292           0.9999999       0.0000000E+00       0.0000000E+00       1.1639014E-07       0.0000000E+00       6.0173222E-23              14.000               6.167
   19       24277.0912196           0.0615205         177.5794332           0.9999999       0.0000000E+00       0.0000000E+00       1.1018357E-07       0.0000000E+00       1.9706242E-18              14.000               6.302
   20       23052.3884993           0.0728745         174.1057089           0.9999999       0.0000000E+00       0.0000000E+00       8.7192571E-08       0.0000000E+00       6.8754967E-10              14.000               6.359
   21       21887.3740509           0.0856863         175.6116567           0.9999999       0.0000000E+00       0.0000000E+00       9.7669927E-08       0.0000000E+00       5.4504689E-09              14.000               6.516
   22       20717.9452054           0.1006073         178.5309553           0.9999999       0.0000000E+00       0.0000000E+00       1.3257191E-07       2.3770328E-41       2.3481981E-08              14.000               6.825
   23       19506.5273254           0.1184177         182.8260802           0.9999998       0.0000000E+00       0.0000000E+00       2.1140396E-07      -2.5085624E-55       4.8612160E-08              14.000               7.607
   24       18263.7561592           0.1393706         188.0490371           0.9999996       0.0000000E+00       0.0000000E+00       4.0795841E-07      -3.0549082E-54       8.0983927E-08              14.000               9.743
   25       16984.7440505           0.1640206         193.8016244           0.9999992       0.0000000E+00       0.0000000E+00       8.3725002E-07       1.3544971E-35       1.0025852E-07              14.000              13.200
   26       15665.8415612           0.1930201         200.0814598           0.9999980       0.0000000E+00       0.0000000E+00       1.9658201E-06       5.3569113E-31       9.3510601E-08              14.000              17.969
   27       14303.2217884           0.2271365         206.9219444           0.9999953       0.0000000E+00       0.0000000E+00       4.6921823E-06       2.5702142E-27       6.4651937E-08              14.000              24.558
   28       12893.0909304           0.2672727         214.3391688           0.9999879       0.0000000E+00       0.0000000E+00       1.2139902E-05       4.3166424E-25       3.9426529E-08              14.000              31.412
   29       11435.3856890           0.3144907         221.2598441           0.9999721       0.0000000E+00       0.0000000E+00       2.7922997E-05       2.6052238E-25       8.6327172E-08              14.000              35.022
   30        9933.6507757           0.3700404         227.5930048           0.9999421       0.0000000E+00       0.0000000E+00       5.7868118E-05       1.5066370E-22       1.3063270E-07              14.000              38.936
   31        8388.8492233           0.4353917         234.2329673           0.9999029       0.0000000E+00       0.0000000E+00       9.7064249E-05       7.1024349E-09       1.2257343E-07              14.000              45.063
   32        6799.9572009           0.5122741         240.8801122           0.9998394       0.0000000E+00       0.0000000E+00       1.6056026E-04       2.4444775E-08       2.1584324E-07              14.000              60.876
   33        5170.0358159           0.6027223         246.6148864           0.9996919       0.0000000E+00       0.0000000E+00       3.0806241E-04       1.0976077E-07       5.4712881E-07              14.000              83.961
   34        3650.1281502           0.6993998         250.6024855           0.9994214       0.0000000E+00       0.0000000E+00       5.7860107E-04       7.9823953E-07       1.4763013E-06              14.000             102.170
   35        2382.9058961           0.7906883         251.8373725           0.9990479       0.0000000E+00       0.0000000E+00       9.5212071E-04       2.3262383E-06       1.3000146E-06              14.000             107.442
   36        1391.1896320           0.8704816         249.3257404           0.9991571       0.0000000E+00       0.0000000E+00       8.4293286E-04       2.8312132E-06       1.7672397E-06              14.000              94.722
   37         685.8597098           0.9332328         241.8732436           0.9995469       0.0000000E+00       0.0000000E+00       4.5314738E-04       2.3799459E-06       2.6002848E-06              14.000              66.807
   38         268.2900070           0.9743110         223.0541083           0.9999524       0.0000000E+00       0.0000000E+00       4.7631751E-05       9.0220289E-09       1.9364263E-06              14.000              36.242
   39          65.2590724           0.9964024         212.8096771           0.9999805       0.0000000E+00       0.0000000E+00       1.9490052E-05       4.1432468E-09       1.7166428E-06              14.000              29.159
