# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4041619           #311.7327316         #0.0613354           #32.5714286          #30.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56575.6353674           0.0009559         181.0828048           0.7142826       2.8571303E-01       0.0000000E+00       4.4121942E-06       0.0000000E+00       8.5707824E-10              14.000               7.130
    1       54891.1454309           0.0012448         180.1482745           0.7142828       2.8571311E-01       0.0000000E+00       4.1276041E-06       0.0000000E+00       9.4961884E-09              14.000               6.883
    2       53240.0960143           0.0016128         180.6328384           0.7142829       2.8571316E-01       0.0000000E+00       3.9340765E-06       0.0000000E+00       1.5121598E-08              14.000               7.026
    3       51610.0899525           0.0020793         182.4422036           0.7142829       2.8571314E-01       0.0000000E+00       4.0033113E-06       0.0000000E+00       1.6778116E-08              14.000               7.553
    4       49993.6958390           0.0026674         184.7080383           0.7142826       2.8571304E-01       0.0000000E+00       4.3765295E-06       0.0000000E+00       1.6184791E-08              14.000               8.371
    5       48390.1503769           0.0034049         186.8787236           0.7142821       2.8571284E-01       0.0000000E+00       5.0684127E-06       0.0000000E+00       1.5832410E-08              14.000               9.315
    6       46802.1080498           0.0043246         188.7304810           0.7142815       2.8571262E-01       0.0000000E+00       5.8420753E-06       2.1800030E-38       1.5875325E-08              14.000              10.223
    7       45233.1604129           0.0054654         190.2210358           0.7142811       2.8571243E-01       0.0000000E+00       6.5015645E-06       7.2566849E-33       1.7152032E-08              14.000              11.012
    8       43686.6168716           0.0068729         191.4286465           0.7142807       2.8571228E-01       0.0000000E+00       7.0371238E-06       3.9311211E-29       1.9583284E-08              14.000              11.686
    9       42164.3118394           0.0085997         192.5865365           0.7142803       2.8571212E-01       0.0000000E+00       7.5633719E-06       2.2564812E-29       2.2919136E-08              14.000              12.372
   10       40665.8268763           0.0107070         193.9633420           0.7142799       2.8571195E-01       0.0000000E+00       8.1914472E-06       2.4690924E-31       2.5268688E-08              14.000              13.261
   11       39189.5292780           0.0132648         195.6329581           0.7142793       2.8571174E-01       0.0000000E+00       8.9229521E-06       0.0000000E+00       2.3687274E-08              14.000              14.454
