# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_0.25barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.2525764           #227.6029441         #0.2164515           #44.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       31072.2610750           0.0009559         184.5794697          -0.0000000       9.9998773E-01       0.0000000E+00       1.2271255E-05       0.0000000E+00       1.4603164E-08              14.000               8.315
    1       29793.6966924           0.0012448         185.5236580          -0.0000000       9.9998793E-01       0.0000000E+00       1.2070728E-05       0.0000000E+00       3.1747830E-07              14.000               9.072
    2       28528.4602591           0.0016128         187.7119303          -0.0000000       9.9998783E-01       0.0000000E+00       1.2170398E-05       7.2680288E-39       4.8950118E-07              14.000              10.369
    3       27271.2408055           0.0020793         190.4221782          -0.0000000       9.9998708E-01       0.0000000E+00       1.2924868E-05       8.3817376E-34       6.1257002E-07              14.000              11.862
    4       26020.7480841           0.0026674         193.1966703          -0.0000000       9.9998536E-01       0.0000000E+00       1.4639688E-05       4.7924547E-28       7.7522772E-07              14.000              13.502
    5       24777.8352529           0.0034049         195.8799205          -0.0000000       9.9998146E-01       0.0000000E+00       1.8540934E-05       5.5118893E-23       1.1061254E-06              14.000              15.275
    6       23543.8625788           0.0043246         198.4683842          -0.0000000       9.9997349E-01       0.0000000E+00       2.6506960E-05       3.0266755E-22       1.7196458E-06              14.000              17.211
    7       22319.6887943           0.0054654         201.0779499          -0.0000000       9.9995839E-01       0.0000000E+00       4.1613962E-05       2.0404396E-22       2.7483192E-06              14.000              19.441
    8       21105.7178825           0.0068729         203.7551044          -0.0000000       9.9993237E-01       0.0000000E+00       6.7632366E-05       7.1328704E-23       4.2004818E-06              14.000              21.921
    9       19902.5099314           0.0085997         206.4274512          -0.0000000       9.9989184E-01       0.0000000E+00       1.0817104E-04       8.8364992E-23       5.9615553E-06              14.000              24.290
   10       18711.0327674           0.0107070         208.9936035          -0.0000000       9.9983290E-01       0.0000000E+00       1.6712670E-04       3.2627690E-21       7.7279592E-06              14.000              26.220
   11       17532.7072503           0.0132648         211.3762167          -0.0000001       9.9975120E-01       0.0000000E+00       2.4886008E-04       1.3904101E-10       9.0568958E-06              14.000              27.756
   12       16369.3959650           0.0163518         213.5353490          -0.0000001       9.9964485E-01       0.0000000E+00       3.5527121E-04       2.2911906E-08       9.7169326E-06              14.000              29.139
   13       15222.9294137           0.0200568         215.4757502          -0.0000002       9.9951384E-01       0.0000000E+00       4.8639155E-04       3.8136463E-07       9.9283172E-06              14.000              30.546
   14       14094.6695502           0.0244790         217.2853439          -0.0000004       9.9935794E-01       0.0000000E+00       6.4246944E-04       1.7267546E-06       9.7920201E-06              14.000              32.147
   15       12985.3439881           0.0297280         219.1145476          -0.0000007       9.9917332E-01       0.0000000E+00       8.2735905E-04       3.8345050E-06       9.4042352E-06              14.000              34.212
   16       11895.0063743           0.0359233         221.0945280          -0.0000011       9.9895764E-01       0.0000000E+00       1.0434462E-03       5.9060688E-06       8.9227208E-06              14.000              37.071
   17       10823.4020294           0.0431938         223.2493659          -0.0000017       9.9871366E-01       0.0000000E+00       1.2879986E-03       7.6237150E-06       8.3598216E-06              14.000              40.927
   18        9770.3439315           0.0516775         225.5411008          -0.0000024       9.9845488E-01       0.0000000E+00       1.5475092E-03       9.1292073E-06       8.1121809E-06              14.000              45.801
   19        8735.8226377           0.0615205         227.9407854          -0.0000033       9.9819032E-01       0.0000000E+00       1.8129635E-03       1.0613863E-05       8.1310305E-06              14.000              51.669
   20        7720.1544810           0.0728745         230.3705798          -0.0000043       9.9793798E-01       0.0000000E+00       2.0662763E-03       1.2219072E-05       8.2041100E-06              14.000              58.315
   21        7155.0497765           0.0800316         231.7303640          -0.0000048       9.9781304E-01       0.0000000E+00       2.1917549E-03       2.0643638E-05       1.1389687E-05              14.000              62.478
   22        6960.1079176           0.0826455         232.2040065          -0.0000050       9.9776614E-01       0.0000000E+00       2.2388602E-03       1.8545330E-05       9.3068403E-06              14.000              63.868
   23        6719.8485957           0.0859771         232.7770984          -0.0000053       9.9770797E-01       0.0000000E+00       2.2972943E-03       1.7858145E-05       8.6684153E-06              14.000              65.546
   24        6448.1030989           0.0898966         233.4523121          -0.0000056       9.9764564E-01       0.0000000E+00       2.3599156E-03       1.6850173E-05       8.1366112E-06              14.000              67.575
   25        6142.2237406           0.0945077         234.2297353          -0.0000059       9.9758048E-01       0.0000000E+00       2.4253906E-03       1.5103841E-05       7.5363411E-06              14.000              69.974
   26        5799.6985665           0.0999324         235.1197480          -0.0000062       9.9751506E-01       0.0000000E+00       2.4911307E-03       1.3842330E-05       7.1784823E-06              14.000              72.778
   27        5418.2305837           0.1063142         236.1255892          -0.0000065       9.9745027E-01       0.0000000E+00       2.5562467E-03       1.3114679E-05       6.8959630E-06              14.000              75.994
   28        4995.8163090           0.1138221         237.2566683          -0.0000068       9.9738771E-01       0.0000000E+00       2.6191361E-03       1.2644744E-05       6.5772218E-06              14.000              79.654
   29        4530.8125813           0.1226548         238.5192516          -0.0000072       9.9732721E-01       0.0000000E+00       2.6799492E-03       1.2109364E-05       6.2245105E-06              14.000              83.800
   30        4022.0121736           0.1330460         239.8992964          -0.0000075       9.9726767E-01       0.0000000E+00       2.7398145E-03       1.1472026E-05       5.8972564E-06              14.000              88.388
   31        3468.7761173           0.1452707         241.3271101          -0.0000078       9.9720994E-01       0.0000000E+00       2.7978662E-03       1.1315000E-05       5.7131970E-06              14.000              93.161
   32        2871.3016996           0.1596524         242.6081142          -0.0000081       9.9716198E-01       0.0000000E+00       2.8460945E-03       1.1724226E-05       5.6878792E-06              14.000              97.330
   33        2231.2779467           0.1765717         243.2408158          -0.0000082       9.9714253E-01       0.0000000E+00       2.8656608E-03       1.2843824E-05       5.8210296E-06              14.000              98.852
   34        1611.9291749           0.1946563         242.4224538          -0.0000072       9.9731452E-01       0.0000000E+00       2.6927115E-03       1.4050913E-05       6.1381898E-06              14.000              94.476
   35        1081.3604527           0.2117328         239.8447473          -0.0000047       9.9783001E-01       0.0000000E+00       2.1747059E-03       1.3004990E-05       6.5479754E-06              14.000              83.263
   36         657.1545906           0.2266591         235.8509671          -0.0000020       9.9858884E-01       0.0000000E+00       1.4131573E-03       8.9450263E-06       6.9337701E-06              14.000              68.664
   37         347.7519015           0.2383974         232.0123623          -0.0000011       9.9893761E-01       0.0000000E+00       1.0635243E-03       7.7991164E-06       8.1145056E-06              14.000              59.734
   38         155.9328984           0.2460815         229.5691781          -0.0000011       9.9897450E-01       0.0000000E+00       1.0265508E-03       1.0079793E-05       1.0529084E-05              14.000              57.375
   39          44.6169496           0.2506963         228.2193439          -0.0000011       9.9897022E-01       0.0000000E+00       1.0308416E-03       9.5355048E-06       9.6951019E-06              14.000              57.135
