# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0366448           #329.9193518         #0.0153343           #36.0000000          #225.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56943.2841474           0.0009559         181.8276856           0.4999970       4.9999699E-01       0.0000000E+00       6.0296581E-06       0.0000000E+00       8.7506881E-10              14.000               7.103
    1       55398.9783246           0.0012448         183.0691936           0.4999970       4.9999701E-01       0.0000000E+00       5.9785023E-06       1.0394828E-41       6.2776724E-09              14.000               7.536
    2       53873.4722132           0.0016128         184.9803962           0.4999970       4.9999701E-01       0.0000000E+00       5.9844459E-06       2.0068062E-31       1.2073760E-08              14.000               8.390
    3       52362.5110382           0.0020793         187.1938733           0.4999969       4.9999694E-01       0.0000000E+00       6.1264807E-06       2.2446237E-31       1.5319674E-08              14.000               9.495
    4       50864.6748447           0.0026674         189.3805732           0.4999968       4.9999683E-01       0.0000000E+00       6.3494015E-06       1.7621723E-20       1.6341020E-08              14.000              10.697
    5       49381.5020974           0.0034049         191.2757165           0.4999967       4.9999669E-01       0.0000000E+00       6.6175789E-06       3.5812798E-21       1.6859944E-08              14.000              11.806
    6       47916.2110086           0.0043246         192.7432541           0.4999965       4.9999653E-01       0.0000000E+00       6.9345293E-06       1.1317041E-32       1.7029772E-08              14.000              12.685
    7       46472.1822976           0.0054654         193.7838182           0.4999963       4.9999633E-01       0.0000000E+00       7.3488636E-06       8.9124223E-27       1.7554162E-08              14.000              13.316
    8       45051.8011511           0.0068729         194.5931265           0.4999961       4.9999607E-01       0.0000000E+00       7.8636586E-06       6.9408609E-32       1.9291727E-08              14.000              13.819
    9       43655.8029944           0.0085997         195.4114995           0.4999957       4.9999572E-01       0.0000000E+00       8.5534646E-06       7.8456744E-25       2.2425692E-08              14.000              14.371
   10       42283.6224776           0.0107070         196.3854393           0.4999952       4.9999525E-01       0.0000000E+00       9.5022325E-06       1.0722534E-21       2.7580254E-08              14.000              15.104
   11       40934.4465550           0.0132648         197.5500801           0.4999946       4.9999463E-01       0.0000000E+00       1.0743309E-05       1.4424722E-20       3.7619061E-08              14.000              16.067
   12       39607.8622782           0.0163518         198.9015503           0.4999939       4.9999390E-01       0.0000000E+00       1.2196785E-05       1.0660109E-21       5.6271798E-08              14.000              17.258
   13       38303.3497821           0.0200568         200.4277071           0.4999931       4.9999309E-01       0.0000000E+00       1.3822863E-05       4.5115705E-22       8.7306199E-08              14.000              18.648
   14       37020.0551200           0.0244790         202.1163663           0.4999922       4.9999215E-01       0.0000000E+00       1.5690715E-05       6.7281249E-23       1.3793030E-07              14.000              20.202
   15       35757.1647657           0.0297280         204.0248908           0.4999909       4.9999086E-01       0.0000000E+00       1.8282150E-05       3.0206719E-21       2.1167240E-07              14.000              21.945
   16       34513.9093708           0.0359233         206.2741300           0.4999887       4.9998874E-01       0.0000000E+00       2.2516121E-05       1.4362635E-20       2.9622841E-07              14.000              24.011
   17       33289.3309654           0.0431938         208.9359915           0.4999852       4.9998518E-01       0.0000000E+00       2.9643234E-05       2.2035441E-20       3.8925434E-07              14.000              26.512
   18       32082.0687473           0.0516775         212.0106502           0.4999791       4.9997910E-01       0.0000000E+00       4.1797011E-05       4.5196248E-10       5.2742519E-07              14.000              29.297
   19       30890.5505539           0.0615205         215.4824280           0.4999684       4.9996835E-01       0.0000000E+00       6.3294244E-05       3.8774696E-09       7.6102822E-07              14.000              31.875
   20       29713.2718657           0.0728745         219.3998373           0.4999506       4.9995056E-01       0.0000000E+00       9.8882758E-05       1.9441003E-08       1.1526622E-06              14.000              34.177
   21       27932.8680425           0.0934580         226.1127289           0.4998968       4.9989688E-01       0.0000000E+00       2.0628063E-04       1.8609301E-07       1.7518583E-06              14.000              38.302
