# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0357067           #330.7897737         #0.0389898           #36.0000000          #265.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       57063.4119522           0.0009559         184.4475342           0.4999970       4.9999699E-01       0.0000000E+00       6.0231495E-06       0.0000000E+00       3.3385537E-10              14.000               8.134
    1       55501.1363458           0.0012448         185.3210609           0.4999970       4.9999700E-01       0.0000000E+00       6.0015729E-06       1.9473574E-39       4.0813150E-09              14.000               8.436
    2       53960.0513483           0.0016128         187.0547971           0.4999970       4.9999698E-01       0.0000000E+00       6.0488393E-06       7.6172262E-31       9.2308741E-09              14.000               9.297
    3       52434.4140694           0.0020793         189.2235040           0.4999969       4.9999686E-01       0.0000000E+00       6.2754010E-06       5.6835931E-31       1.2654064E-08              14.000              10.512
    4       50922.7693356           0.0026674         191.2115323           0.4999967       4.9999671E-01       0.0000000E+00       6.5855203E-06       1.5555586E-19       1.4836212E-08              14.000              11.750
    5       49427.9074841           0.0034049         192.6925698           0.4999965       4.9999655E-01       0.0000000E+00       6.9044663E-06       3.5782333E-20       1.6576232E-08              14.000              12.716
    6       47954.0816741           0.0043246         193.6340617           0.4999964       4.9999637E-01       0.0000000E+00       7.2594445E-06       1.2061491E-32       1.8023780E-08              14.000              13.310
    7       46504.8727575           0.0054654         194.1784277           0.4999961       4.9999612E-01       0.0000000E+00       7.7620020E-06       9.4988183E-27       1.9909322E-08              14.000              13.621
    8       45082.0897718           0.0068729         194.6359604           0.4999958       4.9999579E-01       0.0000000E+00       8.4263943E-06       8.1082981E-32       2.3408946E-08              14.000              13.877
    9       43685.4546751           0.0085997         195.2906652           0.4999953       4.9999534E-01       0.0000000E+00       9.3124772E-06       1.3356522E-24       2.9104856E-08              14.000              14.307
   10       42313.4357043           0.0107070         196.2180142           0.4999948       4.9999480E-01       0.0000000E+00       1.0408815E-05       1.3617618E-21       3.8515723E-08              14.000              14.998
   11       40964.7403325           0.0132648         197.3346764           0.4999941       4.9999414E-01       0.0000000E+00       1.1712748E-05       1.4062120E-20       5.5730208E-08              14.000              15.912
   12       39638.8808601           0.0163518         198.5839515           0.4999934       4.9999341E-01       0.0000000E+00       1.3186555E-05       1.3009443E-21       8.7328773E-08              14.000              16.995
   13       38335.4886712           0.0200568         199.9890310           0.4999926       4.9999256E-01       0.0000000E+00       1.4877137E-05       4.7910328E-22       1.3661641E-07              14.000              18.250
   14       37054.0760858           0.0244790         201.5889013           0.4999916       4.9999155E-01       0.0000000E+00       1.6895845E-05       1.1999123E-22       2.1037184E-07              14.000              19.703
   15       35794.1868463           0.0297280         203.4483526           0.4999901       4.9999010E-01       0.0000000E+00       1.9800251E-05       5.3248758E-21       3.1767242E-07              14.000              21.407
   16       34554.8546624           0.0359233         205.6786851           0.4999876       4.9998765E-01       0.0000000E+00       2.4706801E-05       5.7305465E-21       4.6969698E-07              14.000              23.491
   17       33334.2473571           0.0431938         208.3531410           0.4999832       4.9998324E-01       0.0000000E+00       3.3521631E-05       8.8338146E-21       6.9581193E-07              14.000              26.040
   18       32130.0764116           0.0516775         211.5169721           0.4999752       4.9997523E-01       0.0000000E+00       4.9537247E-05       1.5734102E-09       1.0466410E-06              14.000              28.950
   19       30940.2235966           0.0615205         215.1927857           0.4999606       4.9996063E-01       0.0000000E+00       7.8750137E-05       9.8902459E-09       1.5688178E-06              14.000              31.700
   20       29763.0339701           0.0728745         219.3874964           0.4999359       4.9993588E-01       0.0000000E+00       1.2825508E-04       4.1640732E-08       2.3453921E-06              14.000              34.153
   21       27980.6130272           0.0934503         226.4888621           0.4998651       4.9986519E-01       0.0000000E+00       2.6969140E-04       3.6843419E-07       3.4746885E-06              14.000              38.580
   22       25816.6007415           0.1252693         235.5966812           0.4997146       4.9971490E-01       0.0000000E+00       5.7052361E-04       2.8657042E-06       5.4561660E-06              14.000              47.797
   23       23798.5083184           0.1629592         244.7010105           0.4994540       4.9945523E-01       0.0000000E+00       1.0907321E-03       9.4596634E-06       6.2818546E-06              14.000              69.117
   24       21884.6597076           0.2072994         253.1480723           0.4990592       4.9906276E-01       0.0000000E+00       1.8780011E-03       1.6598663E-05       3.1390542E-06              14.000             105.834
