# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4036623           #312.5608806         #0.0597412           #32.5714286          #20.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56617.5939440           0.0009559         181.8394645           0.7142826       2.8571303E-01       0.0000000E+00       4.4121425E-06       0.0000000E+00       6.0577639E-10              14.000               7.308
    1       54929.1965605           0.0012448         180.7512955           0.7142828       2.8571310E-01       0.0000000E+00       4.1461897E-06       0.0000000E+00       7.8673775E-09              14.000               7.009
    2       53274.9169713           0.0016128         181.1230955           0.7142829       2.8571315E-01       0.0000000E+00       3.9701898E-06       0.0000000E+00       1.3419172E-08              14.000               7.137
    3       51642.0008486           0.0020793         182.9150593           0.7142828       2.8571313E-01       0.0000000E+00       4.0612032E-06       0.0000000E+00       1.5463943E-08              14.000               7.693
    4       50022.7834761           0.0026674         185.1808947           0.7142825       2.8571301E-01       0.0000000E+00       4.4562614E-06       0.0000000E+00       1.5214504E-08              14.000               8.555
    5       48416.6076778           0.0034049         187.3196874           0.7142820       2.8571281E-01       0.0000000E+00       5.1670021E-06       0.0000000E+00       1.5138530E-08              14.000               9.525
    6       46826.3618892           0.0043246         189.0871733           0.7142815       2.8571259E-01       0.0000000E+00       5.9458935E-06       3.4016456E-38       1.5497729E-08              14.000              10.419
    7       45255.8194972           0.0054654         190.4586746           0.7142810       2.8571240E-01       0.0000000E+00       6.6053704E-06       1.1246372E-32       1.7073808E-08              14.000              11.157
    8       43708.3106557           0.0068729         191.5488716           0.7142806       2.8571224E-01       0.0000000E+00       7.1427997E-06       5.8069782E-29       1.9832999E-08              14.000              11.766
    9       42185.5068776           0.0085997         192.6327928           0.7142802       2.8571209E-01       0.0000000E+00       7.6762560E-06       3.5234261E-29       2.3533001E-08              14.000              12.405
   10       40686.7163414           0.0107070         193.9996105           0.7142798       2.8571191E-01       0.0000000E+00       8.3135280E-06       4.8953645E-31       2.6037010E-08              14.000              13.290
   11       39210.0788232           0.0132648         195.7075905           0.7142793       2.8571170E-01       0.0000000E+00       9.0495372E-06       0.0000000E+00       2.4204522E-08              14.000              14.517
   12       37754.7543546           0.0163518         197.5532210           0.7142787       2.8571149E-01       0.0000000E+00       9.7842737E-06       0.0000000E+00       1.9924423E-08              14.000              15.986
