# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.71-5.00um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.51524e-10
5.002083333e+00  2.50519e-10
5.004167535e+00  2.64663e-10
5.006252605e+00  2.72907e-10
5.008338543e+00  2.67882e-10
5.010425351e+00  2.62513e-10
5.012513028e+00  2.47576e-10
5.014601575e+00  2.56245e-10
5.016690992e+00  2.53612e-10
5.018781280e+00  2.40998e-10
5.020872439e+00  2.35699e-10
5.022964469e+00  2.59849e-10
5.025057371e+00  2.43654e-10
5.027151145e+00  2.43483e-10
5.029245792e+00  2.45482e-10
5.031341311e+00  2.56850e-10
5.033437703e+00  2.53911e-10
5.035534969e+00  2.62129e-10
5.037633108e+00  2.61930e-10
5.039732122e+00  2.38881e-10
5.041832010e+00  2.53274e-10
5.043932774e+00  2.45479e-10
5.046034412e+00  2.47966e-10
5.048136927e+00  2.39090e-10
5.050240317e+00  2.57465e-10
5.052344584e+00  2.58352e-10
5.054449727e+00  2.48831e-10
5.056555748e+00  2.47539e-10
5.058662646e+00  2.43467e-10
5.060770422e+00  2.42085e-10
5.062879077e+00  2.38309e-10
5.064988610e+00  2.39471e-10
5.067099022e+00  2.38175e-10
5.069210313e+00  2.50851e-10
5.071322484e+00  2.48301e-10
5.073435535e+00  2.50824e-10
5.075549466e+00  2.42286e-10
5.077664279e+00  2.37451e-10
5.079779972e+00  2.35942e-10
5.081896547e+00  2.30958e-10
5.084014004e+00  2.42737e-10
5.086132343e+00  2.36390e-10
5.088251565e+00  2.40865e-10
5.090371670e+00  2.38887e-10
5.092492658e+00  2.22725e-10
5.094614530e+00  2.29770e-10
5.096737286e+00  2.45884e-10
5.098860926e+00  2.40275e-10
5.100985452e+00  2.47248e-10
5.103110862e+00  2.40241e-10
5.105237159e+00  2.30201e-10
5.107364341e+00  2.29688e-10
5.109492409e+00  2.24183e-10
5.111621364e+00  2.24209e-10
5.113751207e+00  2.30546e-10
5.115881936e+00  2.36308e-10
5.118013554e+00  2.36531e-10
5.120146060e+00  2.31868e-10
5.122279454e+00  2.34762e-10
5.124413737e+00  2.25074e-10
5.126548909e+00  2.29875e-10
5.128684971e+00  2.20613e-10
5.130821923e+00  2.18539e-10
5.132959766e+00  2.24165e-10
5.135098499e+00  2.33400e-10
5.137238123e+00  2.24421e-10
5.139378639e+00  2.26437e-10
5.141520047e+00  2.24632e-10
5.143662347e+00  2.25453e-10
5.145805540e+00  2.11237e-10
5.147949625e+00  1.94558e-10
5.150094604e+00  2.32015e-10
5.152240477e+00  2.39252e-10
5.154387244e+00  2.37999e-10
5.156534905e+00  2.29420e-10
5.158683462e+00  2.20391e-10
5.160832913e+00  2.11458e-10
5.162983260e+00  2.19536e-10
5.165134503e+00  2.13639e-10
5.167286642e+00  2.14122e-10
5.169439679e+00  2.12893e-10
5.171593612e+00  2.22632e-10
5.173748442e+00  2.11967e-10
5.175904171e+00  2.19364e-10
5.178060798e+00  2.24639e-10
5.180218323e+00  2.16008e-10
5.182376747e+00  2.16554e-10
5.184536071e+00  2.12984e-10
5.186696294e+00  2.17896e-10
5.188857418e+00  2.26605e-10
5.191019442e+00  2.26938e-10
5.193182366e+00  2.17581e-10
5.195346192e+00  2.08392e-10
5.197510920e+00  2.08893e-10
5.199676550e+00  2.05458e-10
5.201843081e+00  2.09061e-10
5.204010516e+00  2.21184e-10
5.206178854e+00  2.19485e-10
5.208348095e+00  2.24307e-10
5.210518240e+00  2.09328e-10
5.212689289e+00  1.91942e-10
5.214861243e+00  2.26049e-10
5.217034102e+00  2.20291e-10
5.219207866e+00  2.16309e-10
5.221382536e+00  2.05935e-10
5.223558112e+00  2.05837e-10
5.225734595e+00  2.05429e-10
5.227911984e+00  2.11076e-10
5.230090281e+00  2.12090e-10
5.232269485e+00  2.08628e-10
5.234449597e+00  2.07594e-10
5.236630618e+00  2.19243e-10
5.238812547e+00  2.03580e-10
5.240995386e+00  1.98849e-10
5.243179134e+00  2.05064e-10
5.245363792e+00  1.96402e-10
5.247549360e+00  2.12780e-10
5.249735839e+00  2.15603e-10
5.251923229e+00  2.01119e-10
5.254111531e+00  2.00999e-10
5.256300744e+00  2.04190e-10
5.258490869e+00  2.05770e-10
5.260681907e+00  2.12285e-10
5.262873858e+00  2.10315e-10
5.265066722e+00  2.08618e-10
5.267260500e+00  1.97145e-10
5.269455191e+00  1.91652e-10
5.271650798e+00  2.05300e-10
5.273847319e+00  2.06728e-10
5.276044755e+00  1.93339e-10
5.278243107e+00  2.03639e-10
5.280442375e+00  1.92678e-10
5.282642560e+00  1.94245e-10
5.284843661e+00  1.99632e-10
5.287045679e+00  2.00654e-10
5.289248615e+00  2.11354e-10
5.291452468e+00  1.94028e-10
5.293657240e+00  2.07922e-10
5.295862930e+00  1.98794e-10
5.298069540e+00  1.95787e-10
5.300277069e+00  2.06736e-10
5.302485518e+00  2.10513e-10
5.304694887e+00  2.01857e-10
5.306905176e+00  2.00603e-10
5.309116387e+00  1.94433e-10
5.311328519e+00  1.88167e-10
5.313541572e+00  1.97901e-10
5.315755548e+00  2.00589e-10
5.317970446e+00  1.92525e-10
5.320186267e+00  1.88035e-10
5.322403011e+00  1.84959e-10
5.324620679e+00  2.03789e-10
5.326839271e+00  1.92790e-10
5.329058787e+00  1.97190e-10
5.331279229e+00  1.93387e-10
5.333500595e+00  1.99373e-10
5.335722887e+00  1.88627e-10
5.337946105e+00  1.94539e-10
5.340170249e+00  1.91026e-10
