# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.24631e-10
5.002083333e+00  2.21564e-10
5.004167535e+00  2.40736e-10
5.006252605e+00  2.45743e-10
5.008338543e+00  2.31734e-10
5.010425351e+00  2.27962e-10
5.012513028e+00  2.22469e-10
5.014601575e+00  2.33402e-10
5.016690992e+00  2.27812e-10
5.018781280e+00  2.18708e-10
5.020872439e+00  2.11142e-10
5.022964469e+00  2.38753e-10
5.025057371e+00  2.20673e-10
5.027151145e+00  2.27314e-10
5.029245792e+00  2.21159e-10
5.031341311e+00  2.38102e-10
5.033437703e+00  2.25945e-10
5.035534969e+00  2.45572e-10
5.037633108e+00  2.32238e-10
5.039732122e+00  2.24087e-10
5.041832010e+00  2.25628e-10
5.043932774e+00  2.28852e-10
5.046034412e+00  2.19043e-10
5.048136927e+00  2.25973e-10
5.050240317e+00  2.29755e-10
5.052344584e+00  2.40803e-10
5.054449727e+00  2.19813e-10
5.056555748e+00  2.30488e-10
5.058662646e+00  2.09600e-10
5.060770422e+00  2.28483e-10
5.062879077e+00  2.03280e-10
5.064988610e+00  2.26067e-10
5.067099022e+00  2.00011e-10
5.069210313e+00  2.39370e-10
5.071322484e+00  2.03077e-10
5.073435535e+00  2.41706e-10
5.075549466e+00  2.06325e-10
5.077664279e+00  2.19477e-10
5.079779972e+00  1.91619e-10
5.081896547e+00  2.06923e-10
5.084014004e+00  1.87322e-10
5.086132343e+00  2.14913e-10
5.088251565e+00  1.81564e-10
5.090371670e+00  2.24016e-10
5.092492658e+00  1.60193e-10
5.094614530e+00  2.18435e-10
5.096737286e+00  1.67432e-10
5.098860926e+00  2.28082e-10
5.100985452e+00  1.89372e-10
5.103110862e+00  2.13366e-10
5.105237159e+00  1.69409e-10
5.107364341e+00  2.01217e-10
5.109492409e+00  1.58983e-10
5.111621364e+00  2.00484e-10
5.113751207e+00  1.56176e-10
5.115881936e+00  2.13738e-10
5.118013554e+00  1.59252e-10
5.120146060e+00  2.20947e-10
5.122279454e+00  1.53599e-10
5.124413737e+00  2.08876e-10
5.126548909e+00  1.82556e-10
5.128684971e+00  1.99421e-10
5.130821923e+00  1.77089e-10
5.132959766e+00  2.05820e-10
5.135098499e+00  2.00101e-10
5.137238123e+00  2.03126e-10
5.139378639e+00  1.96155e-10
5.141520047e+00  2.06119e-10
5.143662347e+00  1.82307e-10
5.145805540e+00  1.93728e-10
5.147949625e+00  1.45289e-10
5.150094604e+00  2.08527e-10
5.152240477e+00  1.79429e-10
5.154387244e+00  1.83010e-10
5.156534905e+00  1.71896e-10
5.158683462e+00  1.67864e-10
5.160832913e+00  1.44794e-10
5.162983260e+00  1.50765e-10
5.165134503e+00  1.13334e-10
5.167286642e+00  9.67745e-11
5.169439679e+00  4.56849e-11
5.171593612e+00  3.19375e-11
5.173748442e+00  1.94771e-11
5.175904171e+00  7.55333e-11
5.178060798e+00  1.32209e-10
5.180218323e+00  1.65643e-10
5.182376747e+00  1.23378e-10
5.184536071e+00  1.61058e-10
5.186696294e+00  1.04725e-10
5.188857418e+00  1.64480e-10
5.191019442e+00  9.19980e-11
5.193182366e+00  1.51363e-10
5.195346192e+00  7.36723e-11
5.197510920e+00  1.39578e-10
5.199676550e+00  6.32142e-11
5.201843081e+00  1.33020e-10
5.204010516e+00  8.71057e-11
5.206178854e+00  1.08351e-10
5.208348095e+00  8.29743e-11
5.210518240e+00  9.06674e-11
5.212689289e+00  5.14992e-11
5.214861243e+00  6.52297e-11
5.217034102e+00  7.46715e-11
5.219207866e+00  1.12690e-10
5.221382536e+00  7.87199e-11
5.223558112e+00  1.06561e-10
5.225734595e+00  8.41779e-11
5.227911984e+00  1.05245e-10
5.230090281e+00  1.07606e-10
5.232269485e+00  7.14153e-11
5.234449597e+00  1.23706e-10
5.236630618e+00  7.65168e-11
5.238812547e+00  1.32573e-10
5.240995386e+00  7.14673e-11
5.243179134e+00  1.46472e-10
5.245363792e+00  6.99911e-11
5.247549360e+00  1.55142e-10
5.249735839e+00  7.20922e-11
5.251923229e+00  1.58660e-10
5.254111531e+00  6.70823e-11
5.256300744e+00  9.30813e-11
5.258490869e+00  1.26803e-10
5.260681907e+00  1.19234e-10
5.262873858e+00  1.50364e-10
5.265066722e+00  1.14171e-10
5.267260500e+00  1.44394e-10
5.269455191e+00  9.52799e-11
5.271650798e+00  9.66893e-11
5.273847319e+00  1.16338e-10
5.276044755e+00  1.60032e-10
5.278243107e+00  1.20896e-10
5.280442375e+00  1.67699e-10
5.282642560e+00  1.47659e-10
5.284843661e+00  1.39407e-10
5.287045679e+00  1.63475e-10
5.289248615e+00  1.49819e-10
5.291452468e+00  1.48238e-10
5.293657240e+00  1.36880e-10
5.295862930e+00  1.63292e-10
5.298069540e+00  1.31229e-10
5.300277069e+00  1.73310e-10
5.302485518e+00  1.55601e-10
5.304694887e+00  1.66149e-10
5.306905176e+00  1.46182e-10
5.309116387e+00  1.61762e-10
5.311328519e+00  1.50912e-10
5.313541572e+00  1.65433e-10
5.315755548e+00  1.32719e-10
5.317970446e+00  1.56533e-10
5.320186267e+00  1.43157e-10
5.322403011e+00  1.54402e-10
5.324620679e+00  1.64389e-10
5.326839271e+00  1.65561e-10
5.329058787e+00  1.57058e-10
5.331279229e+00  1.64338e-10
5.333500595e+00  1.62208e-10
5.335722887e+00  1.61180e-10
5.337946105e+00  1.64588e-10
5.340170249e+00  1.49956e-10
5.342395320e+00  1.64996e-10
