# Simulation:  C:\Users\dgatl_000\OneDrive - UCB-O365\Senior_1\GatlinPSG\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4114103           #297.2203709         #0.0000000           #32.5714286          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56499.1461981           0.0009559         178.5524524           0.7142825       2.8571302E-01       0.0000000E+00       4.4424985E-06       0.0000000E+00       1.5755214E-09              14.000               6.407
    1       54829.7259056           0.0012448         179.1758969           0.7142828       2.8571310E-01       0.0000000E+00       4.1356474E-06       0.0000000E+00       9.4168488E-09              14.000               6.613
    2       53183.3373633           0.0016128         180.6364421           0.7142829       2.8571316E-01       0.0000000E+00       3.9267796E-06       0.0000000E+00       1.2488834E-08              14.000               7.022
    3       51553.5142752           0.0020793         182.6267589           0.7142829       2.8571314E-01       0.0000000E+00       3.9934348E-06       0.0000000E+00       1.2391574E-08              14.000               7.610
    4       49936.6390873           0.0026674         184.9025520           0.7142826       2.8571303E-01       0.0000000E+00       4.3785477E-06       0.0000000E+00       1.0862267E-08              14.000               8.416
    5       48332.1764862           0.0034049         187.1852429           0.7142821       2.8571284E-01       0.0000000E+00       5.0542814E-06       0.0000000E+00       9.1988824E-09              14.000               9.405
    6       46742.0186489           0.0043246         189.2393772           0.7142816       2.8571264E-01       0.0000000E+00       5.7701418E-06       0.0000000E+00       7.6142721E-09              14.000              10.436
    7       45169.5742470           0.0054654         190.8729883           0.7142812       2.8571247E-01       0.0000000E+00       6.3406432E-06       0.0000000E+00       6.8062196E-09              14.000              11.338
    8       43618.7522852           0.0068729         192.1040254           0.7142809       2.8571235E-01       0.0000000E+00       6.7786120E-06       0.0000000E+00       7.0301146E-09              14.000              12.053
    9       42092.2427501           0.0085997         193.1848008           0.7142806       2.8571223E-01       0.0000000E+00       7.2053944E-06       0.0000000E+00       7.9929394E-09              14.000              12.709
   10       40590.3215977           0.0107070         194.4355327           0.7142802       2.8571207E-01       0.0000000E+00       7.7510923E-06       0.0000000E+00       8.9188006E-09              14.000              13.533
   11       39111.7093649           0.0132648         195.9667915           0.7142797       2.8571187E-01       0.0000000E+00       8.4498918E-06       0.0000000E+00       9.2903194E-09              14.000              14.644
   12       37655.6716614           0.0163518         197.6276130           0.7142791       2.8571166E-01       0.0000000E+00       9.1931013E-06       0.0000000E+00       9.2313965E-09              14.000              15.966
   13       36222.8812331           0.0200568         199.1923907           0.7142787       2.8571147E-01       0.0000000E+00       9.8691003E-06       0.0000000E+00       8.5665991E-09              14.000              17.311
   14       34814.9746278           0.0244790         200.5671009           0.7142782       2.8571129E-01       0.0000000E+00       1.0478652E-05       0.0000000E+00       7.4895885E-09              14.000              18.558
   15       33433.6050304           0.0297280         201.8406834           0.7142779       2.8571115E-01       0.0000000E+00       1.0975201E-05      -2.7632533E-50       6.3146939E-09              14.000              19.772
   16       32079.6833947           0.0359233         203.1216113           0.7142776       2.8571105E-01       0.0000000E+00       1.1308815E-05       4.3727939E-30       8.4042630E-09              14.000              21.076
   17       30753.3701118           0.0431938         204.4559422           0.7142774       2.8571095E-01       0.0000000E+00       1.1659139E-05       9.4265269E-30       1.9379508E-08              14.000              22.466
   18       29453.9318067           0.0516775         205.9702749           0.7142769       2.8571074E-01       0.0000000E+00       1.2397532E-05       1.9727824E-28       4.2939968E-08              14.000              23.921
   19       28179.5655710           0.0615205         207.9433487           0.7142757       2.8571030E-01       0.0000000E+00       1.3964349E-05       1.5889578E-27       6.5203041E-08              14.000              25.654
   20       26927.7173058           0.0728745         210.5791566           0.7142736       2.8570943E-01       0.0000000E+00       1.7012110E-05       6.6599329E-27       7.5767122E-08              14.000              27.933
   21       25445.7146897           0.0887516         214.5671357           0.7142681       2.8570725E-01       0.0000000E+00       2.4630297E-05       4.1233496E-25       9.3607128E-08              14.000              31.096
   22       23774.6178181           0.1103440         219.9392926           0.7142550       2.8570199E-01       0.0000000E+00       4.3053980E-05       6.9395698E-16       1.9090525E-07              14.000              34.460
   23       22127.4115618           0.1360029         226.1301629           0.7142250       2.8569002E-01       0.0000000E+00       8.4950034E-05       6.3514853E-10       3.3907103E-07              14.000              38.382
   24       20502.3539670           0.1661892         232.7321650           0.7141670       2.8566681E-01       0.0000000E+00       1.6620649E-04       4.8124132E-08       5.8404688E-07              14.000              44.263
   25       18886.7002042           0.2017019         239.3073212           0.7140622       2.8562490E-01       0.0000000E+00       3.1293909E-04       4.7383966E-07       1.1533551E-06              14.000              55.787
   26       17273.0236699           0.2434807         245.5483913           0.7138737       2.8554962E-01       0.0000000E+00       5.7664688E-04       1.6911009E-06       1.6671232E-06              14.000              76.049
   27       15656.7281521           0.2926313         251.4457513           0.7135454       2.8541858E-01       0.0000000E+00       1.0360595E-03       5.1814180E-06       2.1090438E-06              14.000             102.219
   28       14033.2121191           0.3504545         257.4080441           0.7130286       2.8521267E-01       0.0000000E+00       1.7587410E-03       1.0252724E-05       1.6429338E-06              14.000             133.653
   29       12396.1966634           0.4184804         263.9144478           0.7123206       2.8493124E-01       0.0000000E+00       2.7481812E-03       1.1715248E-05       9.4003484E-07              14.000             174.164
   30       10738.5284872           0.4985093         271.0802481           0.7113985       2.8456590E-01       0.0000000E+00       4.0355808E-03       1.0418712E-05       5.0314892E-07              14.000             213.511
   31        9054.2300343           0.5926592         278.6435051           0.7102408       2.8410901E-01       0.0000000E+00       5.6502181E-03       8.2183392E-06       1.5246206E-07              14.000             232.703
   32        7339.6886556           0.7034218         286.2536047           0.7088527       2.8356391E-01       0.0000000E+00       7.5833733E-03       6.1969697E-06       9.3268480E-09              14.000             241.338
   33        5594.0961861           0.8337282         293.4732738           0.7071563       2.8290165E-01       0.0000000E+00       9.9420910E-03       3.7511509E-06       5.7439161E-26              14.000             245.234
   34        3973.1426433           0.9730089         299.2203203           0.7053715       2.8220954E-01       0.0000000E+00       1.2418965E-02       2.9500444E-06       2.6871122E-28              14.000             245.803
   35        2622.1738238           1.1045260         302.5591044           0.7041445       2.8173643E-01       0.0000000E+00       1.4119051E-02       2.5403562E-06       6.7078283E-32              14.000             245.805
