# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0337511           #334.3707158         #0.0569949           #36.0000000          #35.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56874.0857710           0.0009559         187.2075739           0.4999970       4.9999698E-01       0.0000000E+00       6.0381549E-06       7.6769672E-40       1.3915255E-09              14.000               9.320
    1       55306.0661019           0.0012448         185.3847329           0.4999970       4.9999702E-01       0.0000000E+00       5.9640017E-06       2.3138266E-33       7.1241191E-09              14.000               8.507
    2       53775.9312887           0.0016128         184.7963297           0.4999970       4.9999703E-01       0.0000000E+00       5.9335921E-06       3.6563076E-16       2.3073678E-08              14.000               8.397
    3       52272.7101578           0.0020793         185.7627127           0.4999970       4.9999696E-01       0.0000000E+00       6.0749907E-06       6.3924009E-31       4.0169455E-08              14.000               8.926
    4       50789.3188243           0.0026674         186.9965274           0.4999968       4.9999682E-01       0.0000000E+00       6.3635511E-06       9.8306981E-20       4.9459819E-08              14.000               9.567
    5       49324.7188383           0.0034049         188.2305417           0.4999966       4.9999657E-01       0.0000000E+00       6.8627596E-06       1.0871811E-20       5.1630829E-08              14.000              10.144
    6       47879.1422690           0.0043246         189.6140049           0.4999962       4.9999624E-01       0.0000000E+00       7.5221836E-06       3.1689132E-39       4.8312739E-08              14.000              10.782
    7       46452.6606977           0.0054654         191.1534882           0.4999959       4.9999586E-01       0.0000000E+00       8.2745014E-06       1.4521929E-23       4.4873066E-08              14.000              11.579
    8       45045.0889609           0.0068729         192.8843316           0.4999955       4.9999547E-01       0.0000000E+00       9.0525669E-06       1.2287342E-36       3.9896221E-08              14.000              12.601
    9       43655.7800372           0.0085997         194.8065448           0.4999951       4.9999510E-01       0.0000000E+00       9.7917743E-06       9.7568776E-30       3.7690627E-08              14.000              13.905
   10       42284.2648541           0.0107070         196.7691826           0.4999948       4.9999476E-01       0.0000000E+00       1.0471882E-05       4.3074635E-23       4.0233681E-08              14.000              15.423
   11       40931.3647111           0.0132648         198.5261111           0.4999944       4.9999436E-01       0.0000000E+00       1.1285445E-05       2.7234939E-22       4.7420016E-08              14.000              16.939
   12       39598.9688991           0.0163518         200.0246604           0.4999938       4.9999380E-01       0.0000000E+00       1.2410139E-05       4.6284274E-22       6.2051784E-08              14.000              18.306
   13       38288.4752748           0.0200568         201.4318095           0.4999931       4.9999309E-01       0.0000000E+00       1.3814919E-05       9.8551902E-23       9.2987131E-08              14.000              19.590
   14       37000.2057710           0.0244790         202.9316696           0.4999922       4.9999221E-01       0.0000000E+00       1.5580410E-05       3.7882847E-23       1.5637872E-07              14.000              20.957
   15       35733.8395885           0.0297280         204.6430158           0.4999909       4.9999091E-01       0.0000000E+00       1.8188159E-05       2.3901229E-22       2.8591567E-07              14.000              22.533
   16       34488.5271054           0.0359233         206.6851581           0.4999887       4.9998869E-01       0.0000000E+00       2.2626625E-05       1.7851202E-21       5.0481963E-07              14.000              24.419
   17       33262.8684345           0.0431938         209.1560340           0.4999846       4.9998457E-01       0.0000000E+00       3.0851410E-05       1.6547611E-20       8.3773476E-07              14.000              26.713
   18       32055.2404903           0.0516775         212.0118851           0.4999770       4.9997697E-01       0.0000000E+00       4.6065458E-05       3.1021197E-10       1.3004555E-06              14.000              29.284
   19       30864.1601805           0.0615205         215.2344720           0.4999635       4.9996347E-01       0.0000000E+00       7.3058753E-05       4.9968672E-09       1.9174759E-06              14.000              31.708
   20       29688.2150811           0.0728745         218.9113661           0.4999412       4.9994121E-01       0.0000000E+00       1.1759440E-04       5.1892326E-08       2.8951029E-06              14.000              33.884
   21       27913.7402318           0.0934413         225.1644346           0.4998821       4.9988216E-01       0.0000000E+00       2.3573171E-04       4.6880393E-07       3.9493307E-06              14.000              37.655
   22       25764.3158374           0.1252407         233.4058286           0.4997707       4.9977089E-01       0.0000000E+00       4.5842136E-04       2.8933783E-06       4.6303756E-06              14.000              45.017
   23       23762.3071152           0.1629075         242.3054545           0.4995902       4.9959092E-01       0.0000000E+00       8.1883688E-04       6.6505455E-06       3.7583288E-06              14.000              61.826
   24       21862.4733439           0.2072206         251.1072822           0.4992863       4.9928838E-01       0.0000000E+00       1.4252730E-03       1.0857263E-05       2.1710702E-06              14.000              95.887
   25       20029.6065187           0.2593527         259.4118964           0.4987793       4.9878526E-01       0.0000000E+00       2.4354057E-03       1.3451894E-05       7.3260751E-07              14.000             140.641
   26       18241.3689938           0.3206833         267.2731005           0.4980215       4.9803698E-01       0.0000000E+00       3.9415067E-03       1.1526502E-05       5.2842279E-08              14.000             192.862
   27       16480.4401586           0.3928356         275.2518785           0.4970251       4.9705986E-01       0.0000000E+00       5.9150557E-03       6.8446200E-06       4.9075631E-10              14.000             238.704
   28       14731.5455874           0.4777192         283.6801960           0.4956987       4.9577084E-01       0.0000000E+00       8.5304665E-03       3.4594913E-06       3.0582640E-14              14.000             245.637
   29       12982.0689550           0.5775802         292.5191919           0.4939375       4.9407936E-01       0.0000000E+00       1.1983167E-02       2.0716687E-06       1.9136314E-29              14.000             245.806
   30       11222.0610750           0.6950615         301.7530296           0.4916485       4.9191431E-01       0.0000000E+00       1.6437189E-02       1.1866044E-06       2.6030592E-33              14.000             245.804
   31        9444.1016943           0.8332721         311.1405725           0.4889308       4.8939079E-01       0.0000000E+00       2.1678396E-02       3.8157576E-07       2.2154377E-37              14.000             245.805
   32        7643.5091824           0.9958698         320.3942212           0.4858932       4.8662805E-01       0.0000000E+00       2.7478787E-02       2.4642417E-07       1.3847558E-39              14.000             245.805
   33        5818.2635051           1.1871576         329.1770282           0.4824810       4.8359414E-01       0.0000000E+00       3.3924860E-02       2.1895151E-07       6.7761418E-38              14.000             245.806
   34        4128.7158480           1.3916197         336.4449216           0.4789062       4.8049047E-01       0.0000000E+00       4.0603365E-02       1.9790561E-07       2.7380688E-37              14.000             245.805
   35        2722.8972861           1.5846848         341.0499668           0.4757695       4.7782730E-01       0.0000000E+00       4.6403172E-02       2.7348390E-07       8.5979149E-36              14.000             245.804
   36        1617.6174408           1.7534387         342.6795994           0.4729196       4.7545401E-01       0.0000000E+00       5.1626420E-02       4.3711840E-07       1.8240034E-33              14.000             245.805
   37         819.6934186           1.8861505         341.6696464           0.4689545       4.7222241E-01       0.0000000E+00       5.8823117E-02       7.7451272E-07       3.3632933E-31              14.000             245.805
   38         329.5205064           1.9730263         339.1105703           0.4616524       4.6647210E-01       0.0000000E+00       7.1875478E-02       2.4794373E-06       8.3969464E-29              14.000             245.806
   39          80.2762152           2.0190857         336.6389520           0.4572088       4.6309191E-01       0.0000000E+00       7.9699272E-02       8.8860942E-06       4.9406032E-28              14.000             245.804
