# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.71-5.00um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.83373e-11
5.002083333e+00  4.61674e-11
5.004167535e+00  2.77783e-11
5.006252605e+00  2.31970e-11
5.008338543e+00  2.29435e-11
5.010425351e+00  2.37327e-11
5.012513028e+00  2.25014e-11
5.014601575e+00  2.37638e-11
5.016690992e+00  4.85807e-11
5.018781280e+00  7.52003e-11
5.020872439e+00  7.29540e-11
5.022964469e+00  2.30655e-11
5.025057371e+00  2.52609e-11
5.027151145e+00  2.96191e-11
5.029245792e+00  5.60476e-11
5.031341311e+00  3.09077e-11
5.033437703e+00  2.47715e-11
5.035534969e+00  2.00681e-11
5.037633108e+00  2.38480e-11
5.039732122e+00  1.98091e-11
5.041832010e+00  2.47140e-11
5.043932774e+00  1.91816e-11
5.046034412e+00  2.62436e-11
5.048136927e+00  2.09920e-11
5.050240317e+00  2.45382e-11
5.052344584e+00  2.02966e-11
5.054449727e+00  2.66846e-11
5.056555748e+00  2.13160e-11
5.058662646e+00  3.09065e-11
5.060770422e+00  3.39703e-11
5.062879077e+00  3.17271e-11
5.064988610e+00  2.00580e-11
5.067099022e+00  3.40034e-11
5.069210313e+00  1.97846e-11
5.071322484e+00  3.73073e-11
5.073435535e+00  1.99520e-11
5.075549466e+00  3.38098e-11
5.077664279e+00  2.73272e-11
5.079779972e+00  4.28866e-11
5.081896547e+00  7.05958e-11
5.084014004e+00  6.11767e-11
5.086132343e+00  6.72914e-11
5.088251565e+00  4.61338e-11
5.090371670e+00  2.67545e-11
5.092492658e+00  4.60253e-11
5.094614530e+00  2.53208e-11
5.096737286e+00  4.81529e-11
5.098860926e+00  6.13631e-11
5.100985452e+00  4.41934e-11
5.103110862e+00  3.30877e-11
5.105237159e+00  4.29332e-11
5.107364341e+00  3.47470e-11
5.109492409e+00  4.61140e-11
5.111621364e+00  4.60348e-11
5.113751207e+00  5.20362e-11
5.115881936e+00  6.02069e-11
5.118013554e+00  4.56969e-11
5.120146060e+00  2.59683e-11
5.122279454e+00  4.83358e-11
5.124413737e+00  2.86560e-11
5.126548909e+00  3.95098e-11
5.128684971e+00  3.12956e-11
5.130821923e+00  3.62842e-11
5.132959766e+00  2.88307e-11
5.135098499e+00  3.88587e-11
5.137238123e+00  7.66311e-11
5.139378639e+00  7.40480e-11
5.141520047e+00  6.47568e-11
5.143662347e+00  4.68915e-11
5.145805540e+00  6.64989e-11
5.147949625e+00  8.78284e-11
5.150094604e+00  9.04985e-11
5.152240477e+00  5.04965e-11
5.154387244e+00  4.50516e-11
5.156534905e+00  4.67308e-11
5.158683462e+00  4.66127e-11
5.160832913e+00  5.03040e-11
5.162983260e+00  5.73145e-11
5.165134503e+00  6.22119e-11
5.167286642e+00  6.63509e-11
5.169439679e+00  3.82005e-11
5.171593612e+00  2.42483e-11
5.173748442e+00  1.38486e-11
5.175904171e+00  5.58739e-11
5.178060798e+00  6.50101e-11
5.180218323e+00  5.34597e-11
5.182376747e+00  5.58044e-11
5.184536071e+00  5.27717e-11
5.186696294e+00  5.51878e-11
5.188857418e+00  5.92836e-11
5.191019442e+00  5.46108e-11
5.193182366e+00  6.70636e-11
5.195346192e+00  5.29154e-11
5.197510920e+00  8.06098e-11
5.199676550e+00  5.21694e-11
5.201843081e+00  9.81395e-11
5.204010516e+00  6.13019e-11
5.206178854e+00  7.14212e-11
5.208348095e+00  5.92909e-11
5.210518240e+00  7.19719e-11
5.212689289e+00  4.25999e-11
5.214861243e+00  5.66431e-11
5.217034102e+00  5.67877e-11
5.219207866e+00  7.43884e-11
5.221382536e+00  5.77823e-11
5.223558112e+00  7.37057e-11
5.225734595e+00  5.88366e-11
5.227911984e+00  7.19671e-11
5.230090281e+00  6.88483e-11
5.232269485e+00  5.68804e-11
5.234449597e+00  8.42460e-11
5.236630618e+00  6.16661e-11
5.238812547e+00  8.30190e-11
5.240995386e+00  6.10808e-11
5.243179134e+00  8.31930e-11
5.245363792e+00  6.04730e-11
5.247549360e+00  7.90865e-11
5.249735839e+00  6.20694e-11
5.251923229e+00  9.87451e-11
5.254111531e+00  5.89275e-11
5.256300744e+00  6.30632e-11
5.258490869e+00  6.37460e-11
5.260681907e+00  6.73320e-11
5.262873858e+00  6.48920e-11
5.265066722e+00  6.82585e-11
5.267260500e+00  6.48471e-11
5.269455191e+00  6.93374e-11
5.271650798e+00  6.76505e-11
5.273847319e+00  7.53668e-11
5.276044755e+00  1.04239e-10
5.278243107e+00  8.42106e-11
5.280442375e+00  6.20146e-11
5.282642560e+00  6.64652e-11
5.284843661e+00  6.78335e-11
5.287045679e+00  6.67802e-11
5.289248615e+00  8.60395e-11
5.291452468e+00  1.00855e-10
5.293657240e+00  1.08461e-10
5.295862930e+00  7.53931e-11
5.298069540e+00  7.24683e-11
5.300277069e+00  5.49084e-11
5.302485518e+00  6.45519e-11
5.304694887e+00  8.02420e-11
5.306905176e+00  1.04964e-10
5.309116387e+00  5.04888e-11
5.311328519e+00  5.41223e-11
5.313541572e+00  5.00676e-11
5.315755548e+00  6.33980e-11
5.317970446e+00  5.22084e-11
5.320186267e+00  6.46369e-11
5.322403011e+00  5.06629e-11
5.324620679e+00  5.17977e-11
5.326839271e+00  4.87311e-11
5.329058787e+00  6.57557e-11
5.331279229e+00  4.83066e-11
5.333500595e+00  5.39005e-11
5.335722887e+00  5.16429e-11
5.337946105e+00  5.67278e-11
5.340170249e+00  6.55659e-11
5.342395320e+00  7.08802e-11
5.344621318e+00  1.02821e-10
5.346848244e+00  1.26736e-10
5.349076097e+00  1.00356e-10
5.351304879e+00  1.43230e-10
5.353534589e+00  1.00744e-10
5.355765228e+00  1.35653e-10
5.357996797e+00  1.21995e-10
5.360229296e+00  9.88565e-11
5.362462725e+00  7.13428e-11
5.364697084e+00  6.41175e-11
5.366932375e+00  6.35017e-11
5.369168597e+00  5.35404e-11
5.371405750e+00  7.63700e-11
5.373643836e+00  6.29854e-11
5.375882854e+00  7.42712e-11
5.378122805e+00  6.52714e-11
5.380363690e+00  1.08372e-10
5.382605508e+00  5.74395e-11
5.384848260e+00  5.74510e-11
5.387091947e+00  6.98228e-11
5.389336569e+00  5.55743e-11
5.391582126e+00  5.01124e-11
