# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.9968104           #268.9444502         #0.1949065           #28.0000000          #310.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63005.6802140           0.0009559         192.0172597           0.9999780       0.0000000E+00       0.0000000E+00       2.1958756E-05       0.0000000E+00       2.6959050E-18              14.000              11.588
    1       60925.2994910           0.0012448         191.2292294           0.9999782       0.0000000E+00       0.0000000E+00       2.1826941E-05       0.0000000E+00       2.7441953E-10              14.000              11.217
    2       58894.8874828           0.0016128         190.1778673           0.9999781       0.0000000E+00       0.0000000E+00       2.1944707E-05       0.0000000E+00       1.8342622E-09              14.000              10.628
    3       56914.1705532           0.0020793         189.2583516           0.9999778       0.0000000E+00       0.0000000E+00       2.2221475E-05       0.0000000E+00       1.1292845E-08              14.000              10.082
    4       54979.1565504           0.0026674         188.7179797           0.9999775       0.0000000E+00       0.0000000E+00       2.2489753E-05       0.0000000E+00       3.5822274E-08              14.000               9.809
    5       53085.6704576           0.0034049         188.5798394           0.9999773       0.0000000E+00       0.0000000E+00       2.2698468E-05       0.0000000E+00       6.7135251E-08              14.000               9.739
    6       51229.2251684           0.0043246         189.0031467           0.9999770       0.0000000E+00       0.0000000E+00       2.3047105E-05       0.0000000E+00       1.1064982E-07              14.000               9.933
    7       49405.9275606           0.0054654         189.6909602           0.9999762       0.0000000E+00       0.0000000E+00       2.3843411E-05       0.0000000E+00       1.6166175E-07              14.000              10.291
    8       47613.2499477           0.0068729         190.7114384           0.9999747       0.0000000E+00       0.0000000E+00       2.5323223E-05       0.0000000E+00       2.3236086E-07              14.000              10.861
    9       45848.6931265           0.0085997         192.0258804           0.9999721       0.0000000E+00       0.0000000E+00       2.7912904E-05       0.0000000E+00       3.2540633E-07              14.000              11.653
   10       44109.9676224           0.0107070         193.5970598           0.9999677       0.0000000E+00       0.0000000E+00       3.2343251E-05       0.0000000E+00       4.7865645E-07              14.000              12.682
   11       42394.3484692           0.0132648         195.6371725           0.9999586       0.0000000E+00       0.0000000E+00       4.1403216E-05       0.0000000E+00       7.4601543E-07              14.000              14.160
   12       40697.3724266           0.0163518         198.5268114           0.9999400       0.0000000E+00       0.0000000E+00       5.9996543E-05       3.5067581E-34       1.2066420E-06              14.000              16.555
   13       39013.0305526           0.0200568         202.3103398           0.9999051       0.0000000E+00       0.0000000E+00       9.4930841E-05       2.8754076E-27       1.9208906E-06              14.000              20.275
   14       37336.3649231           0.0244790         206.7299323           0.9998448       0.0000000E+00       0.0000000E+00       1.5521801E-04       8.6007791E-26       2.9402948E-06              14.000              25.006
   15       35664.4748903           0.0297280         211.7206794           0.9997364       0.0000000E+00       0.0000000E+00       2.6356981E-04       1.5980038E-25       4.4659731E-06              14.000              29.353
   16       33995.7745687           0.0359233         217.1185159           0.9995400       0.0000000E+00       0.0000000E+00       4.5998171E-04       2.9850104E-25       6.4695087E-06              14.000              32.722
   17       32330.9233326           0.0431938         222.4739384           0.9992470       0.0000000E+00       0.0000000E+00       7.5297407E-04       1.2528128E-11       8.1572186E-06              14.000              35.763
   18       30673.2904462           0.0516775         227.4169942           0.9988857       0.0000000E+00       0.0000000E+00       1.1143497E-03       3.2658916E-08       9.2965917E-06              14.000              38.883
   19       29027.5412992           0.0615205         231.9270508           0.9984908       0.0000000E+00       0.0000000E+00       1.5092232E-03       7.8315386E-07       1.1287796E-05              14.000              42.339
   20       27398.7559733           0.0728745         235.9183343           0.9981394       0.0000000E+00       0.0000000E+00       1.8605638E-03       2.7605821E-06       1.3349733E-05              14.000              46.556
   21       25822.5755342           0.0856374         239.1435548           0.9979222       0.0000000E+00       0.0000000E+00       2.0777854E-03       4.2245376E-06       1.1950088E-05              14.000              51.619
   22       24244.2444113           0.1004520         241.7859634           0.9978098       0.0000000E+00       0.0000000E+00       2.1901857E-03       4.3682048E-06       8.7086962E-06              14.000              57.555
   23       22623.6044164           0.1181371         244.1200316           0.9977293       0.0000000E+00       0.0000000E+00       2.2707375E-03       4.0484619E-06       5.9604976E-06              14.000              64.292
   24       20987.4782449           0.1389427         246.2669121           0.9976495       0.0000000E+00       0.0000000E+00       2.3505110E-03       3.8631877E-06       4.2656161E-06              14.000              72.427
   25       19336.6078164           0.1634195         248.3977994           0.9975422       0.0000000E+00       0.0000000E+00       2.4578232E-03       3.8623918E-06       3.1986275E-06              14.000              81.650
   26       17671.2215061           0.1922151         250.5113238           0.9973688       0.0000000E+00       0.0000000E+00       2.6311534E-03       3.9553952E-06       2.4732643E-06              14.000              91.424
   27       15991.5955076           0.2260916         252.6009161           0.9970982       0.0000000E+00       0.0000000E+00       2.9018399E-03       4.3583513E-06       2.0648616E-06              14.000             101.673
   28       14298.1154856           0.2659456         254.6213020           0.9967545       0.0000000E+00       0.0000000E+00       3.2455340E-03       5.6604532E-06       2.0229319E-06              14.000             112.097
   29       12590.9510614           0.3128318         256.6608126           0.9963394       0.0000000E+00       0.0000000E+00       3.6606185E-03       9.5495661E-06       2.3653119E-06              14.000             123.153
   30       10869.6407178           0.3679909         258.8253922           0.9958989       0.0000000E+00       0.0000000E+00       4.1011329E-03       1.8697384E-05       2.7089693E-06              14.000             135.547
   31        9133.2268954           0.4328828         261.1729211           0.9954230       0.0000000E+00       0.0000000E+00       4.5770243E-03       3.8611140E-05       2.2851640E-06              14.000             149.812
   32        7381.1041019           0.5092247         263.5126704           0.9950592       0.0000000E+00       0.0000000E+00       4.9407684E-03       6.4798495E-05       5.5280178E-07              14.000             165.075
   33        5612.4449655           0.5990370         266.0837451           0.9947226       0.0000000E+00       0.0000000E+00       5.2774046E-03       7.2788512E-05       3.0527100E-08              14.000             183.258
   34        3979.9458486           0.6950349         268.3982571           0.9945363       0.0000000E+00       0.0000000E+00       5.4636668E-03       6.7808790E-05       3.0854811E-09              14.000             201.139
   35        2624.5141827           0.7856816         269.7656334           0.9944563       0.0000000E+00       0.0000000E+00       5.5437484E-03       8.7568009E-05       2.1875779E-10              14.000             211.034
   36        1561.8902303           0.8649140         268.4541355           0.9947741       0.0000000E+00       0.0000000E+00       5.2258849E-03       5.2220897E-05       3.1885190E-07              14.000             195.755
   37         797.0912264           0.9272241         266.7164045           0.9949902       0.0000000E+00       0.0000000E+00       5.0098178E-03       2.3586268E-05       2.0939140E-06              14.000             179.581
   38         326.2272230           0.9680135         266.9238507           0.9946880       0.0000000E+00       0.0000000E+00       5.3120074E-03       5.8015456E-06       2.9035763E-06              14.000             177.920
   39          81.5390500           0.9899538         267.5352288           0.9945603       0.0000000E+00       0.0000000E+00       5.4397077E-03       2.4176041E-06       2.3592539E-06              14.000             180.189
