# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0353827           #331.1821179         #0.0438611           #36.0000000          #275.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       57082.4451495           0.0009559         185.2094667           0.4999970       4.9999699E-01       0.0000000E+00       6.0210469E-06       0.0000000E+00       2.6860282E-10              14.000               8.449
    1       55516.0631323           0.0012448         185.8686520           0.4999970       4.9999700E-01       0.0000000E+00       6.0036308E-06       3.2779294E-39       3.7074090E-09              14.000               8.668
    2       53971.9817697           0.0016128         187.4571760           0.4999970       4.9999697E-01       0.0000000E+00       6.0579701E-06       8.6434204E-31       8.6650146E-09              14.000               9.481
    3       52443.8719555           0.0020793         189.5702825           0.4999969       4.9999685E-01       0.0000000E+00       6.2973197E-06       6.1670619E-31       1.2112586E-08              14.000              10.690
    4       50930.0647410           0.0026674         191.4947865           0.4999967       4.9999669E-01       0.0000000E+00       6.6210354E-06       1.9595163E-19       1.4628433E-08              14.000              11.914
    5       49433.5736320           0.0034049         192.8773374           0.4999965       4.9999652E-01       0.0000000E+00       6.9553841E-06       4.2368256E-20       1.6864428E-08              14.000              12.837
    6       47958.8024696           0.0043246         193.7034572           0.4999963       4.9999633E-01       0.0000000E+00       7.3345159E-06       1.1317043E-32       1.8894036E-08              14.000              13.364
    7       46509.2473083           0.0054654         194.1531294           0.4999961       4.9999606E-01       0.0000000E+00       7.8738795E-06       8.9125724E-27       2.1359748E-08              14.000              13.611
    8       45086.5100057           0.0068729         194.5589201           0.4999957       4.9999571E-01       0.0000000E+00       8.5847435E-06       7.7880296E-32       2.5447210E-08              14.000              13.829
    9       43690.0786653           0.0085997         195.2142874           0.4999952       4.9999524E-01       0.0000000E+00       9.5179422E-06       1.3798194E-24       3.1852216E-08              14.000              14.257
