# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4033707           #312.5481813         #0.0578963           #32.5714286          #345.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56755.3960810           0.0009559         183.8818024           0.7142826       2.8571302E-01       0.0000000E+00       4.4148297E-06       0.0000000E+00       1.6045829E-10              14.000               7.807
    1       55055.0007076           0.0012448         182.4479591           0.7142827       2.8571308E-01       0.0000000E+00       4.2088939E-06       0.0000000E+00       4.1914345E-09              14.000               7.387
    2       53389.5998251           0.0016128         182.5608376           0.7142828       2.8571311E-01       0.0000000E+00       4.1016073E-06       0.0000000E+00       9.1986916E-09              14.000               7.484
    3       51746.1242779           0.0020793         184.3286797           0.7142827       2.8571306E-01       0.0000000E+00       4.2840422E-06       0.0000000E+00       1.1711229E-08              14.000               8.126
    4       50116.6484543           0.0026674         186.6107546           0.7142823       2.8571293E-01       0.0000000E+00       4.7619639E-06       0.0000000E+00       1.1851772E-08              14.000               9.118
    5       48500.8741811           0.0034049         188.6763117           0.7142818       2.8571271E-01       0.0000000E+00       5.5283466E-06       0.0000000E+00       1.2142636E-08              14.000              10.169
    6       46902.3601189           0.0043246         190.2192022           0.7142812       2.8571249E-01       0.0000000E+00       6.3014695E-06       6.6509671E-38       1.3117437E-08              14.000              11.033
    7       45325.4634842           0.0054654         191.2556080           0.7142808       2.8571230E-01       0.0000000E+00       6.9368716E-06       2.1826447E-32       1.5381530E-08              14.000              11.631
    8       43773.6646942           0.0068729         192.0106768           0.7142804       2.8571215E-01       0.0000000E+00       7.4636277E-06       1.0661530E-28       1.8970587E-08              14.000              12.060
    9       42248.2287107           0.0085997         192.8910255           0.7142800       2.8571200E-01       0.0000000E+00       8.0108541E-06       6.8945416E-29       2.3605572E-08              14.000              12.581
