# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4075366           #305.3465560         #0.0580972           #32.5714286          #75.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56417.0722770           0.0009559         177.9949964           0.7142826       2.8571302E-01       0.0000000E+00       4.4152246E-06       0.0000000E+00       2.1362573E-09              14.000               6.446
    1       54749.2062929           0.0012448         177.7704176           0.7142828       2.8571312E-01       0.0000000E+00       4.0643176E-06       0.0000000E+00       1.6089694E-08              14.000               6.419
    2       53109.9211782           0.0016128         178.7734772           0.7142830       2.8571319E-01       0.0000000E+00       3.8186560E-06       0.0000000E+00       2.1210464E-08              14.000               6.622
    3       51489.4589804           0.0020793         180.6885038           0.7142830       2.8571319E-01       0.0000000E+00       3.8311088E-06       0.0000000E+00       2.0545309E-08              14.000               7.042
    4       49882.2709751           0.0026674         182.9828879           0.7142828       2.8571310E-01       0.0000000E+00       4.1435745E-06       0.0000000E+00       1.8163947E-08              14.000               7.697
    5       48287.5041245           0.0034049         185.3110295           0.7142823       2.8571292E-01       0.0000000E+00       4.7666697E-06       0.0000000E+00       1.6358972E-08              14.000               8.556
    6       46706.9044580           0.0043246         187.5160558           0.7142818       2.8571272E-01       0.0000000E+00       5.4930380E-06       0.0000000E+00       1.4984076E-08              14.000               9.537
    7       45143.2846965           0.0054654         189.4698215           0.7142813       2.8571254E-01       0.0000000E+00       6.1149354E-06       0.0000000E+00       1.4945678E-08              14.000              10.533
    8       43599.8179115           0.0068729         191.1195965           0.7142810       2.8571240E-01       0.0000000E+00       6.6111592E-06       0.0000000E+00       1.5929159E-08              14.000              11.459
    9       42078.9187340           0.0085997         192.5606615           0.7142807       2.8571226E-01       0.0000000E+00       7.0876579E-06       0.0000000E+00       1.7582198E-08              14.000              12.330
