# Simulation:  ..\ModelFiles\t3700_s1500_p44.3355
# TRAPPIST-1 e, 1.00% N2, 0.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.0047772           #246.3408933         #0.1336996           #28.0000000          #100.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63021.4494141           0.0009559         193.1118439           0.9999781       0.0000000E+00       0.0000000E+00       2.1928334E-05       0.0000000E+00       1.2227644E-19              14.000              12.325
    1       60935.4954620           0.0012448         191.4428290           0.9999782       0.0000000E+00       0.0000000E+00       2.1830112E-05       0.0000000E+00       5.6745756E-11              14.000              11.421
    2       58905.8615371           0.0016128         189.7284385           0.9999780       0.0000000E+00       0.0000000E+00       2.2034576E-05       0.0000000E+00       5.6390010E-10              14.000              10.315
    3       56928.6173357           0.0020793         188.7820080           0.9999775       0.0000000E+00       0.0000000E+00       2.2463898E-05       0.0000000E+00       1.2127024E-08              14.000               9.782
    4       54995.9651923           0.0026674         188.5899311           0.9999768       0.0000000E+00       0.0000000E+00       2.3202381E-05       0.0000000E+00       3.7125765E-08              14.000               9.713
    5       53102.4140427           0.0034049         188.7249249           0.9999761       0.0000000E+00       0.0000000E+00       2.3855180E-05       0.0000000E+00       7.1488773E-08              14.000               9.775
    6       51244.5477829           0.0043246         189.2337442           0.9999755       0.0000000E+00       0.0000000E+00       2.4487853E-05       0.0000000E+00       1.1062857E-07              14.000              10.021
    7       49419.2073337           0.0054654         190.0199155           0.9999746       0.0000000E+00       0.0000000E+00       2.5402070E-05       0.0000000E+00       1.5455754E-07              14.000              10.448
    8       47623.8091475           0.0068729         191.1163565           0.9999729       0.0000000E+00       0.0000000E+00       2.7108792E-05       0.0000000E+00       1.9827677E-07              14.000              11.078
    9       45856.0014804           0.0085997         192.5179738           0.9999702       0.0000000E+00       0.0000000E+00       2.9796969E-05       0.0000000E+00       2.4123688E-07              14.000              11.947
   10       44113.1436163           0.0107070         194.3011498           0.9999658       0.0000000E+00       0.0000000E+00       3.4206590E-05       0.0000000E+00       2.8629443E-07              14.000              13.153
   11       42391.8329532           0.0132648         196.6579310           0.9999581       0.0000000E+00       0.0000000E+00       4.1944070E-05       0.0000000E+00       3.4795355E-07              14.000              14.935
   12       40687.8809560           0.0163518         199.6987287           0.9999442       0.0000000E+00       0.0000000E+00       5.5812722E-05       1.3136276E-37       4.3326110E-07              14.000              17.593
   13       38996.5732396           0.0200568         203.4092412           0.9999209       0.0000000E+00       0.0000000E+00       7.9081061E-05       9.0809410E-33       5.0222683E-07              14.000              21.412
   14       37313.8213728           0.0244790         207.6936564           0.9998827       0.0000000E+00       0.0000000E+00       1.1729397E-04       1.4708911E-27       6.0044002E-07              14.000              25.994
   15       35637.6092660           0.0297280         212.2786644           0.9998243       0.0000000E+00       0.0000000E+00       1.7567452E-04       1.1552192E-26       8.3526044E-07              14.000              29.800
   16       33967.4566927           0.0359233         217.0692289           0.9997298       0.0000000E+00       0.0000000E+00       2.7018902E-04       1.7126359E-26       1.2621151E-06              14.000              32.717
   17       32303.9883490           0.0431938         221.9302804           0.9995928       0.0000000E+00       0.0000000E+00       4.0721727E-04       2.0645573E-24       1.6578199E-06              14.000              35.440
   18       30649.4990729           0.0516775         226.6450947           0.9994330       0.0000000E+00       0.0000000E+00       5.6701977E-04       4.6255017E-10       1.9117727E-06              14.000              38.360
   19       29007.5547068           0.0615205         231.1215696           0.9992535       0.0000000E+00       0.0000000E+00       7.4654613E-04       1.0181228E-07       2.3796927E-06              14.000              41.659
   20       27382.7576050           0.0728745         235.1131785           0.9990484       0.0000000E+00       0.0000000E+00       9.5160700E-04       6.0829512E-07       3.3825412E-06              14.000              45.708
   21       25805.4603559           0.0856801         238.4269080           0.9988375       0.0000000E+00       0.0000000E+00       1.1625405E-03       1.3515541E-06       4.0052609E-06              14.000              50.788
   22       24221.9270638           0.1005875         241.2165222           0.9986367       0.0000000E+00       0.0000000E+00       1.3633069E-03       1.8834217E-06       3.8621619E-06              14.000              56.844
   23       22596.7040387           0.1183818         243.6631622           0.9984543       0.0000000E+00       0.0000000E+00       1.5457247E-03       2.2269445E-06       3.4685254E-06              14.000              63.715
   24       20956.4451992           0.1393158         245.9533646           0.9982713       0.0000000E+00       0.0000000E+00       1.7286754E-03       2.5915164E-06       3.0810152E-06              14.000              71.891
   25       19301.7504846           0.1639437         248.2123130           0.9980902       0.0000000E+00       0.0000000E+00       1.9098147E-03       2.8569304E-06       2.5632570E-06              14.000              81.205
   26       17632.7301950           0.1929170         250.4609836           0.9979246       0.0000000E+00       0.0000000E+00       2.0753742E-03       2.9391662E-06       1.9705788E-06              14.000              91.380
   27       15949.5537412           0.2270027         252.6383116           0.9977603       0.0000000E+00       0.0000000E+00       2.2397057E-03       2.9791600E-06       1.4798121E-06              14.000             101.967
   28       14252.4291228           0.2671028         254.7877297           0.9975880       0.0000000E+00       0.0000000E+00       2.4119826E-03       3.0896777E-06       1.1242634E-06              14.000             113.038
   29       12541.2871257           0.3142784         256.9550139           0.9974142       0.0000000E+00       0.0000000E+00       2.5857901E-03       3.4774201E-06       8.7564362E-07              14.000             124.824
   30       10815.6529300           0.3697781         259.2220787           0.9972497       0.0000000E+00       0.0000000E+00       2.7503204E-03       4.4609771E-06       6.6216333E-07              14.000             137.898
   31        9074.8320670           0.4350705         261.6097892           0.9970730       0.0000000E+00       0.0000000E+00       2.9269901E-03       6.7390191E-06       3.9914157E-07              14.000             152.589
