# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4044652           #311.2053601         #0.0619744           #32.5714286          #35.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56555.0503081           0.0009559         180.6973038           0.7142826       2.8571303E-01       0.0000000E+00       4.4123165E-06       0.0000000E+00       9.9618027E-10              14.000               7.041
    1       54872.5232190           0.0012448         179.8438798           0.7142828       2.8571311E-01       0.0000000E+00       4.1186368E-06       0.0000000E+00       1.0344009E-08              14.000               6.821
    2       53223.0260223           0.0016128         180.3880829           0.7142829       2.8571317E-01       0.0000000E+00       3.9170726E-06       0.0000000E+00       1.5978259E-08              14.000               6.971
    3       51594.3853308           0.0020793         182.2077563           0.7142829       2.8571315E-01       0.0000000E+00       3.9765931E-06       0.0000000E+00       1.7401687E-08              14.000               7.484
    4       49979.3202796           0.0026674         184.4746376           0.7142826       2.8571305E-01       0.0000000E+00       4.3397675E-06       0.0000000E+00       1.6615678E-08              14.000               8.280
    5       48377.0229915           0.0034049         186.6623428           0.7142821       2.8571285E-01       0.0000000E+00       5.0222685E-06       0.0000000E+00       1.6113168E-08              14.000               9.211
    6       46790.0293408           0.0043246         188.5571676           0.7142816       2.8571263E-01       0.0000000E+00       5.7922691E-06       1.5419301E-38       1.5992527E-08              14.000              10.127
    7       45221.8369617           0.0054654         190.1075607           0.7142811       2.8571244E-01       0.0000000E+00       6.4504470E-06       5.1712839E-33       1.7117324E-08              14.000              10.943
    8       43675.7411794           0.0068729         191.3739161           0.7142807       2.8571229E-01       0.0000000E+00       6.9840718E-06       2.9446885E-29       1.9380505E-08              14.000              11.649
    9       42153.6546987           0.0085997         192.5692756           0.7142804       2.8571214E-01       0.0000000E+00       7.5061166E-06       1.5950009E-29       2.2524174E-08              14.000              12.358
   10       40655.2957305           0.0107070         193.9520977           0.7142799       2.8571196E-01       0.0000000E+00       8.1291685E-06       1.2236235E-31       2.4769131E-08              14.000              13.251
   11       39179.1482111           0.0132648         195.6033666           0.7142794       2.8571175E-01       0.0000000E+00       8.8580969E-06       0.0000000E+00       2.3300779E-08              14.000              14.429
   12       37724.4820758           0.0163518         197.3783464           0.7142789       2.8571154E-01       0.0000000E+00       9.6012833E-06       0.0000000E+00       1.9392796E-08              14.000              15.825
   13       36292.0578971           0.0200568         199.0822177           0.7142784       2.8571136E-01       0.0000000E+00       1.0240358E-05       1.7365696E-38       1.4823480E-08              14.000              17.277
