# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_1barN2_1barCO2_aqua
# TRAPPIST-1 e, 0.50% N2, 0.50% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.0331663           #334.8298918         #0.0559158           #36.0000000          #0.0000000           
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       57003.8977185           0.0009559         188.8755622           0.4999970       4.9999698E-01       0.0000000E+00       6.0396755E-06       7.5388755E-40       1.2912068E-10              14.000               9.995
    1       55425.3775810           0.0012448         187.3807082           0.4999970       4.9999700E-01       0.0000000E+00       6.0000155E-06       2.2509932E-33       1.9523010E-09              14.000               9.284
    2       53881.3990076           0.0016128         187.2669595           0.4999970       4.9999699E-01       0.0000000E+00       6.0145529E-06       3.5570074E-16       7.0504694E-09              14.000               9.358
    3       52361.6708203           0.0020793         188.5805832           0.4999969       4.9999689E-01       0.0000000E+00       6.2170430E-06       8.9924645E-31       1.3238548E-08              14.000              10.138
    4       50861.1460348           0.0026674         189.9076642           0.4999967       4.9999671E-01       0.0000000E+00       6.5701199E-06       2.3866387E-19       2.1921954E-08              14.000              10.977
    5       49380.9752255           0.0034049         190.8632372           0.4999965       4.9999646E-01       0.0000000E+00       7.0833635E-06       3.9886703E-20       2.9135380E-08              14.000              11.579
    6       47922.9069108           0.0043246         191.6255263           0.4999961       4.9999613E-01       0.0000000E+00       7.7438654E-06       5.0355652E-39       3.3333372E-08              14.000              11.999
    7       46487.5658426           0.0054654         192.4074500           0.4999957       4.9999572E-01       0.0000000E+00       8.5505966E-06       1.3364372E-23       3.5986805E-08              14.000              12.412
    8       45074.5519734           0.0068729         193.4194553           0.4999953       4.9999528E-01       0.0000000E+00       9.4434479E-06       9.0467407E-37       3.6832221E-08              14.000              13.002
    9       43682.6328863           0.0085997         194.8094042           0.4999948       4.9999482E-01       0.0000000E+00       1.0361129E-05       2.5342242E-25       4.0427635E-08              14.000              13.938
   10       42310.6797534           0.0107070         196.4601901           0.4999944       4.9999439E-01       0.0000000E+00       1.1216971E-05       2.5155055E-22       4.9157332E-08              14.000              15.199
   11       40958.9186292           0.0132648         198.0500916           0.4999939       4.9999393E-01       0.0000000E+00       1.2149041E-05       5.0668640E-22       6.3090222E-08              14.000              16.540
   12       39628.8393212           0.0163518         199.4455952           0.4999933       4.9999333E-01       0.0000000E+00       1.3345756E-05       6.2298926E-22       8.9069916E-08              14.000              17.783
   13       38321.4828814           0.0200568         200.8005692           0.4999926       4.9999259E-01       0.0000000E+00       1.4826195E-05       1.1573531E-22       1.3474230E-07              14.000              18.998
   14       37036.6820642           0.0244790         202.2653977           0.4999916       4.9999165E-01       0.0000000E+00       1.6702085E-05       4.1718125E-23       2.2083601E-07              14.000              20.331
   15       35773.7191720           0.0297280         203.8939902           0.4999902       4.9999022E-01       0.0000000E+00       1.9565573E-05       2.4795069E-21       3.9861830E-07              14.000              21.841
   16       34531.5837197           0.0359233         205.8391020           0.4999876       4.9998765E-01       0.0000000E+00       2.4708709E-05       7.7836829E-22       7.2056981E-07              14.000              23.649
   17       33308.7773255           0.0431938         208.3192460           0.4999826       4.9998260E-01       0.0000000E+00       3.4802831E-05       7.2784268E-21       1.2246854E-06              14.000              25.973
   18       32103.4398082           0.0516775         211.3828155           0.4999730       4.9997296E-01       0.0000000E+00       5.4089716E-05       1.2668505E-09       1.9241048E-06              14.000              28.806
   19       30913.7168215           0.0615205         214.9872110           0.4999554       4.9995540E-01       0.0000000E+00       8.9208488E-05       9.8528889E-09       2.8493204E-06              14.000              31.566
   20       29737.9097823           0.0728745         219.0951111           0.4999256       4.9992563E-01       0.0000000E+00       1.4876065E-04       7.3083791E-08       4.2489468E-06              14.000              33.979
