results_atm.txt
# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  4.30690e-10
5.002083333e+00  4.24129e-10
5.004167535e+00  4.61140e-10
5.006252605e+00  4.71239e-10
5.008338543e+00  4.52272e-10
5.010425351e+00  4.42698e-10
5.012513028e+00  4.26986e-10
5.014601575e+00  4.46260e-10
5.016690992e+00  4.35951e-10
5.018781280e+00  4.12815e-10
5.020872439e+00  3.98486e-10
5.022964469e+00  4.57365e-10
5.025057371e+00  4.21935e-10
5.027151145e+00  4.30998e-10
5.029245792e+00  4.20517e-10
5.031341311e+00  4.53360e-10
5.033437703e+00  4.34552e-10
5.035534969e+00  4.67075e-10
5.037633108e+00  4.47365e-10
5.039732122e+00  4.24903e-10
5.041832010e+00  4.33089e-10
5.043932774e+00  4.35156e-10
5.046034412e+00  4.20038e-10
5.048136927e+00  4.27663e-10
5.050240317e+00  4.40908e-10
5.052344584e+00  4.57866e-10
5.054449727e+00  4.21644e-10
5.056555748e+00  4.37506e-10
5.058662646e+00  4.03641e-10
5.060770422e+00  4.31463e-10
5.062879077e+00  3.90587e-10
5.064988610e+00  4.27556e-10
5.067099022e+00  3.84169e-10
5.069210313e+00  4.52362e-10
5.071322484e+00  3.92022e-10
5.073435535e+00  4.56164e-10
5.075549466e+00  3.96160e-10
5.077664279e+00  4.15751e-10
5.079779972e+00  3.69423e-10
5.081896547e+00  3.87430e-10
5.084014004e+00  3.61660e-10
5.086132343e+00  4.03526e-10
5.088251565e+00  3.53288e-10
5.090371670e+00  4.24083e-10
5.092492658e+00  3.12182e-10
5.094614530e+00  4.12689e-10
5.096737286e+00  3.30491e-10
5.098860926e+00  4.29847e-10
5.100985452e+00  3.68738e-10
5.103110862e+00  4.07762e-10
5.105237159e+00  3.29485e-10
5.107364341e+00  3.84470e-10
5.109492409e+00  3.10165e-10
5.111621364e+00  3.81116e-10
5.113751207e+00  3.06996e-10
5.115881936e+00  4.03912e-10
5.118013554e+00  3.15060e-10
5.120146060e+00  4.17014e-10
5.122279454e+00  3.05884e-10
5.124413737e+00  3.98986e-10
5.126548909e+00  3.52208e-10
5.128684971e+00  3.76959e-10
5.130821923e+00  3.38592e-10
5.132959766e+00  3.87815e-10
5.135098499e+00  3.80301e-10
5.137238123e+00  3.77436e-10
5.139378639e+00  3.69304e-10
5.141520047e+00  3.84759e-10
5.143662347e+00  3.50969e-10
5.145805540e+00  3.61642e-10
5.147949625e+00  2.65704e-10
5.150094604e+00  3.91001e-10
5.152240477e+00  3.49674e-10
5.154387244e+00  3.55183e-10
5.156534905e+00  3.35671e-10
5.158683462e+00  3.27298e-10
5.160832913e+00  2.83792e-10
5.162983260e+00  3.00156e-10
5.165134503e+00  2.25786e-10
5.167286642e+00  1.94393e-10
5.169439679e+00  7.26288e-11
5.171593612e+00  3.59996e-11
5.173748442e+00  1.88424e-11
5.175904171e+00  1.50132e-10
5.178060798e+00  2.72673e-10
5.180218323e+00  3.27026e-10
5.182376747e+00  2.45421e-10
5.184536071e+00  3.16972e-10
5.186696294e+00  2.06817e-10
5.188857418e+00  3.30313e-10
5.191019442e+00  1.81515e-10
5.193182366e+00  3.08011e-10
5.195346192e+00  1.39224e-10
5.197510920e+00  2.85409e-10
5.199676550e+00  1.13663e-10
5.201843081e+00  2.63434e-10
5.204010516e+00  1.70892e-10
5.206178854e+00  2.20647e-10
5.208348095e+00  1.60980e-10
5.210518240e+00  1.78635e-10
5.212689289e+00  8.20929e-11
5.214861243e+00  1.18517e-10
5.217034102e+00  1.41527e-10
5.219207866e+00  2.26669e-10
5.221382536e+00  1.48964e-10
5.223558112e+00  2.11381e-10
5.225734595e+00  1.59517e-10
5.227911984e+00  2.08331e-10
5.230090281e+00  2.11296e-10
5.232269485e+00  1.30018e-10
5.234449597e+00  2.37689e-10
5.236630618e+00  1.39986e-10
5.238812547e+00  2.59648e-10
5.240995386e+00  1.26563e-10
5.243179134e+00  2.86377e-10
5.245363792e+00  1.24400e-10
5.247549360e+00  3.08491e-10
5.249735839e+00  1.30193e-10
5.251923229e+00  3.01938e-10
5.254111531e+00  1.20821e-10
5.256300744e+00  1.76591e-10
5.258490869e+00  2.38352e-10
5.260681907e+00  2.25559e-10
5.262873858e+00  2.87206e-10
5.265066722e+00  2.16169e-10
5.267260500e+00  2.76253e-10
5.269455191e+00  1.76724e-10
5.271650798e+00  1.87842e-10
5.273847319e+00  2.19286e-10
5.276044755e+00  2.84785e-10
5.278243107e+00  2.24665e-10
5.280442375e+00  3.11733e-10
5.282642560e+00  2.74584e-10
5.284843661e+00  2.60599e-10
5.287045679e+00  3.04509e-10
5.289248615e+00  2.81066e-10
5.291452468e+00  2.59947e-10
5.293657240e+00  2.48874e-10
5.295862930e+00  3.03115e-10
5.298069540e+00  2.45973e-10
5.300277069e+00  3.24177e-10
5.302485518e+00  2.91008e-10
5.304694887e+00  3.07237e-10
5.306905176e+00  2.61082e-10
5.309116387e+00  3.05397e-10
5.311328519e+00  2.80262e-10
5.313541572e+00  3.07897e-10
5.315755548e+00  2.51230e-10
5.317970446e+00  2.91337e-10
5.320186267e+00  2.63883e-10
5.322403011e+00  2.85869e-10
5.324620679e+00  3.05884e-10
5.326839271e+00  3.05406e-10
5.329058787e+00  2.89373e-10
5.331279229e+00  3.04271e-10
5.333500595e+00  3.00784e-10
5.335722887e+00  2.96123e-10
5.337946105e+00  3.03110e-10
5.340170249e+00  2.76521e-10
5.342395320e+00  3.01819e-10
5.344621318e+00  2.76496e-10
5.346848244e+00  3.06696e-10
5.349076097e+00  2.21171e-10
5.351304879e+00  2.79233e-10
5.353534589e+00  2.25887e-10
5.355765228e+00  3.30204e-10
5.357996797e+00  2.64940e-10
5.360229296e+00  3.23493e-10
5.362462725e+00  2.75201e-10
5.364697084e+00  2.88421e-10
5.366932375e+00  2.79942e-10
5.369168597e+00  3.05066e-10
5.371405750e+00  2.87618e-10
5.373643836e+00  3.11389e-10
5.375882854e+00  2.89856e-10
5.378122805e+00  2.91482e-10
5.380363690e+00  2.76871e-10
5.382605508e+00  3.17607e-10
5.384848260e+00  2.87628e-10
5.387091947e+00  2.99866e-10
5.389336569e+00  2.71936e-10
5.391582126e+00  2.86214e-10
5.393828618e+00  2.94834e-10
5.396076047e+00  3.19894e-10
5.398324412e+00  3.04038e-10
5.400573714e+00  3.01332e-10
5.402823953e+00  2.82985e-10
5.405075129e+00  2.91518e-10
5.407327244e+00  2.82159e-10
5.409580297e+00  2.82135e-10
5.411834289e+00  2.52715e-10
5.414089220e+00  3.08119e-10
5.416345090e+00  2.80510e-10
5.418601901e+00  2.72774e-10
5.420859652e+00  2.13367e-10
5.423118343e+00  2.13623e-10
5.425377976e+00  2.73966e-10
5.427638550e+00  2.68881e-10
5.429900066e+00  2.70809e-10
5.432162524e+00  2.84194e-10
5.434425925e+00  2.90550e-10
5.436690269e+00  2.68542e-10
5.438955557e+00  2.92258e-10
5.441221789e+00  3.01695e-10
5.443488964e+00  2.45462e-10
5.445757085e+00  2.85255e-10
5.448026150e+00  2.84751e-10
5.450296161e+00  2.82055e-10
5.452567118e+00  2.78985e-10
5.454839021e+00  2.70115e-10
5.457111870e+00  2.89874e-10
5.459385667e+00  2.71654e-10
5.461660411e+00  2.82996e-10
5.463936103e+00  1.85355e-10
5.466212743e+00  2.64160e-10
5.468490331e+00  2.28933e-10
5.470768869e+00  2.94988e-10
5.473048356e+00  2.87452e-10
5.475328793e+00  2.76241e-10
5.477610180e+00  2.18862e-10
5.479892518e+00  2.56414e-10
5.482175806e+00  2.73077e-10
5.484460046e+00  2.75585e-10
5.486745238e+00  2.55834e-10
5.489031382e+00  2.82870e-10
5.491318478e+00  2.76841e-10
5.493606527e+00  2.61369e-10
5.495895530e+00  2.80049e-10
5.498185487e+00  2.77860e-10
5.500476397e+00  2.70894e-10
5.502768262e+00  2.58800e-10
5.505061082e+00  2.73631e-10
5.507354858e+00  2.76055e-10
5.509649589e+00  2.62664e-10
5.511945276e+00  2.62431e-10
5.514241920e+00  2.72764e-10
5.516539521e+00  2.61361e-10
5.518838079e+00  2.47993e-10
5.521137595e+00  2.57859e-10
5.523438069e+00  1.95708e-10
5.525739502e+00  2.62362e-10
5.528041893e+00  2.57679e-10
5.530345244e+00  2.54635e-10
5.532649554e+00  2.50568e-10
5.534954825e+00  2.61639e-10
5.537261056e+00  2.66968e-10
5.539568248e+00  2.49514e-10
5.541876402e+00  2.54456e-10
5.544185517e+00  2.58411e-10
5.546495594e+00  2.50619e-10
5.548806634e+00  2.31234e-10
5.551118637e+00  2.32094e-10
5.553431603e+00  2.67178e-10
5.555745533e+00  2.15119e-10
5.558060427e+00  2.37973e-10
5.560376285e+00  2.54930e-10
5.562693109e+00  2.56711e-10
5.565010897e+00  2.40998e-10
5.567329652e+00  2.20084e-10
5.569649373e+00  2.35038e-10
5.571970060e+00  2.54148e-10
5.574291714e+00  2.50418e-10
5.576614336e+00  2.39641e-10
5.578937925e+00  1.25074e-10
5.581262482e+00  2.64854e-10
5.583588008e+00  2.24133e-10
5.585914503e+00  2.34506e-10
5.588241968e+00  2.43644e-10
5.590570402e+00  2.47601e-10
5.592899806e+00  2.48263e-10
5.595230181e+00  2.62411e-10
5.597561527e+00  2.56100e-10
5.599893844e+00  2.45988e-10
5.602227134e+00  2.18063e-10
5.604561395e+00  2.54439e-10
5.606896629e+00  2.38488e-10
