# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_2barN2_0.2barCO2_aqua
# TRAPPIST-1 e, 0.91% N2, 0.09% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#2.2132671           #303.5857741         #0.0536083           #29.4545455          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       63947.7405779           0.0009559         177.1805322           0.9090882       9.0908820E-02       0.0000000E+00       2.9804827E-06       0.0000000E+00       6.3289963E-09              14.000               6.495
    1       62123.6822983           0.0012448         176.3745922           0.9090884       9.0908838E-02       0.0000000E+00       2.7838191E-06       0.0000000E+00       1.4715174E-08              14.000               6.361
    2       60340.5104922           0.0016128         175.8964082           0.9090886       9.0908855E-02       0.0000000E+00       2.5908991E-06       0.0000000E+00       2.2084233E-08              14.000               6.350
    3       58592.4934683           0.0020793         176.1734059           0.9090887       9.0908869E-02       0.0000000E+00       2.4448621E-06       0.0000000E+00       2.4609298E-08              14.000               6.399
    4       56872.4869763           0.0026674         177.1326494           0.9090887       9.0908872E-02       0.0000000E+00       2.4037948E-06       0.0000000E+00       2.5692292E-08              14.000               6.512
    5       55174.7146761           0.0034049         178.6864962           0.9090887       9.0908866E-02       0.0000000E+00       2.4744499E-06       0.0000000E+00       2.6323876E-08              14.000               6.783
    6       53495.2767204           0.0043246         180.6186716           0.9090885       9.0908853E-02       0.0000000E+00       2.6207265E-06       0.0000000E+00       2.6694694E-08              14.000               7.282
    7       51832.6896146           0.0054654         182.6497831           0.9090884       9.0908836E-02       0.0000000E+00       2.8013180E-06       0.0000000E+00       2.6646056E-08              14.000               7.956
    8       50187.9967008           0.0068729         184.5328015           0.9090882       9.0908822E-02       0.0000000E+00       2.9530733E-06       0.0000000E+00       2.7044032E-08              14.000               8.673
    9       48563.9741038           0.0085997         186.1236490           0.9090881       9.0908811E-02       0.0000000E+00       3.0780429E-06       0.0000000E+00       2.8340489E-08              14.000               9.312
