# Simulation:  C:\Users\dgatl_000\OneDrive\College\Senior_1\Wolf\ModelFiles\trappist1e_10barN2_0.2barCO2_aqua
# TRAPPIST-1 e, 0.98% N2, 0.02% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#10.2960364          #358.0728803         #0.0000000           #28.3137255          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       83408.5504116           0.0009559         179.6742867           0.9803913       1.9607827E-02       0.0000000E+00       8.4423087E-07       0.0000000E+00       2.9923523E-12              14.000               6.434
    1       81481.8089042           0.0012448         179.3011868           0.9803913       1.9607827E-02       0.0000000E+00       8.4540174E-07       0.0000000E+00       3.2002270E-11              14.000               6.375
    2       79595.5016708           0.0016128         179.0395627           0.9803913       1.9607827E-02       0.0000000E+00       8.4418092E-07       0.0000000E+00       1.9433970E-10              14.000               6.367
    3       77747.6954085           0.0020793         178.9444234           0.9803913       1.9607827E-02       0.0000000E+00       8.4151058E-07       0.0000000E+00       5.3556591E-10              14.000               6.393
    4       75936.6938446           0.0026674         178.9161255           0.9803913       1.9607827E-02       0.0000000E+00       8.3554708E-07       0.0000000E+00       9.0428037E-10              14.000               6.423
    5       74162.2093397           0.0034049         178.8469699           0.9803913       1.9607827E-02       0.0000000E+00       8.2454833E-07       0.0000000E+00       1.1038905E-09              14.000               6.433
    6       72424.0291437           0.0043246         178.8443720           0.9803914       1.9607827E-02       0.0000000E+00       8.0608184E-07       0.0000000E+00       1.1065358E-09              14.000               6.440
    7       70719.7316749           0.0054654         179.2376354           0.9803914       1.9607828E-02       0.0000000E+00       7.8825999E-07       0.0000000E+00       1.0083890E-09              14.000               6.512
    8       69044.3908810           0.0068729         180.3003308           0.9803914       1.9607828E-02       0.0000000E+00       7.6967339E-07       0.0000000E+00       8.4947357E-10              14.000               6.758
    9       67392.4643561           0.0085997         182.0139764           0.9803914       1.9607828E-02       0.0000000E+00       7.4898792E-07       0.0000000E+00       7.0009131E-10              14.000               7.266
   10       65760.2197430           0.0107070         184.0694635           0.9803914       1.9607829E-02       0.0000000E+00       7.4411348E-07       0.0000000E+00       5.7491216E-10              14.000               8.028
   11       64147.3472943           0.0132648         186.0510746           0.9803914       1.9607828E-02       0.0000000E+00       7.6914759E-07       0.0000000E+00       4.8094014E-10              14.000               8.908
   12       62557.0336098           0.0163518         187.6129127           0.9803914       1.9607827E-02       0.0000000E+00       8.2212683E-07       0.0000000E+00       4.2649232E-10              14.000               9.698
   13       60994.3628486           0.0200568         188.5695290           0.9803913       1.9607826E-02       0.0000000E+00       8.8974179E-07       0.0000000E+00       4.1681571E-10              14.000              10.214
   14       59464.5954136           0.0244790         188.9190086           0.9803912       1.9607824E-02       0.0000000E+00       9.6720551E-07       0.0000000E+00       4.8684495E-10              14.000              10.378
   15       57971.7318401           0.0297280         188.8910956           0.9803911       1.9607823E-02       0.0000000E+00       1.0486605E-06       0.0000000E+00       7.9067094E-10              14.000              10.294
   16       56517.3427010           0.0359233         188.8286164           0.9803911       1.9607821E-02       0.0000000E+00       1.1054843E-06       0.0000000E+00       1.9513714E-09              14.000              10.165
   17       55100.7854328           0.0431938         188.9567625           0.9803910       1.9607821E-02       0.0000000E+00       1.1473600E-06       0.0000000E+00       4.5541949E-09              14.000              10.132
   18       53720.9207812           0.0516775         189.1699782           0.9803910       1.9607820E-02       0.0000000E+00       1.1749783E-06       0.0000000E+00       6.5144264E-09              14.000              10.147
   19       52377.9561811           0.0615205         189.1780105           0.9803909       1.9607819E-02       0.0000000E+00       1.2486577E-06       9.8022160E-38       5.0464362E-09              14.000              10.063
   20       51073.6768372           0.0728745         188.8422309           0.9803909       1.9607817E-02       0.0000000E+00       1.3192704E-06       0.0000000E+00       6.2018535E-09              14.000               9.832
   21       45161.6454507           0.1556240         191.9970892           0.9803907       1.9607814E-02       0.0000000E+00       1.4655072E-06       1.9327520E-40       1.8497055E-09              14.000              11.581
   22       39402.7125987           0.3227609         196.9299581           0.9803906       1.9607812E-02       0.0000000E+00       1.5932906E-06       8.5672759E-32       3.5086512E-08              14.000              15.438
   23       35481.9359196           0.5196453         208.5071287           0.9803875       1.9607750E-02       0.0000000E+00       4.7714582E-06       2.5683726E-27       1.0344646E-07              14.000              26.636
   24       32240.7678349           0.7512695         224.0833373           0.9803627       1.9607253E-02       0.0000000E+00       3.0086248E-05       1.2561161E-12       2.0294307E-07              14.000              36.704
   25       29316.6739254           1.0237636         240.3965101           0.9802455       1.9604911E-02       0.0000000E+00       1.4955283E-04       2.0057852E-07       5.9435296E-07              14.000              55.456
   26       26563.3443850           1.3443384         256.2462998           0.9798014       1.9596036E-02       0.0000000E+00       6.0251729E-04       2.5709706E-06       3.4245148E-07              14.000             121.996
   27       23907.1148947           1.7214782         271.3837812           0.9787313       1.9574684E-02       0.0000000E+00       1.6939905E-03       3.3031991E-06       4.8169632E-09              14.000             222.937
   28       21305.6816242           2.1651641         285.7455822           0.9773125       1.9546448E-02       0.0000000E+00       3.1410067E-03       7.8506883E-07       8.9758124E-17              14.000             245.665
   29       18735.9873596           2.6871370         298.6557920           0.9749230       1.9499080E-02       0.0000000E+00       5.5778824E-03       2.3013486E-07       2.6387384E-29              14.000             245.803
   30       16178.6121328           3.3012111         311.8163066           0.9721604       1.9444607E-02       0.0000000E+00       8.3949487E-03       1.6352776E-08       9.7723419E-33              14.000             245.807
   31       13610.9401403           4.0236375         325.7795685           0.9700938       1.9404059E-02       0.0000000E+00       1.0502121E-02       2.2132715E-10       7.8378863E-37              14.000             245.800
   32       11018.5557401           4.8735349         339.1380629           0.9676225       1.9355797E-02       0.0000000E+00       1.3021737E-02       1.0725275E-11       4.1269722E-41              14.000             245.806
   33        8395.7183117           5.8733952         351.7839296           0.9639450       1.9284432E-02       0.0000000E+00       1.6770592E-02       1.3346606E-12       0.0000000E+00              14.000             245.810
   34        5968.7148215           6.9421175         362.9603591           0.9600128       1.9208716E-02       0.0000000E+00       2.0778438E-02       1.0080907E-14       0.0000000E+00              14.000             245.803
   35        3943.8308994           7.9512678         371.5988947           0.9562710       1.9137224E-02       0.0000000E+00       2.4591820E-02       9.9699895E-16       0.0000000E+00              14.000             245.806
   36        2344.1585869           8.8333433         376.9610417           0.9526143       1.9067882E-02       0.0000000E+00       2.8317830E-02       9.1558867E-15       0.0000000E+00              14.000             245.804
   37        1183.5433461           9.5270275         378.4438855           0.9495360       1.9009903E-02       0.0000000E+00       3.1454113E-02       3.3082290E-13       0.0000000E+00              14.000             245.802
   38         469.1191929           9.9811267         375.3761521           0.9493162       1.9005779E-02       0.0000000E+00       3.1677977E-02       2.0577079E-12       1.7975384E-29              14.000             245.803
   39         111.5847865          10.2193715         367.3467725           0.9317178       1.8681237E-02       0.0000000E+00       4.9600920E-02       4.0602173E-07       1.1366629E-27              14.000             245.804
