# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  2.70499e-10
5.002083333e+00  2.68433e-10
5.004167535e+00  2.88722e-10
5.006252605e+00  2.95433e-10
5.008338543e+00  2.78765e-10
5.010425351e+00  2.74451e-10
5.012513028e+00  2.66408e-10
5.014601575e+00  2.79642e-10
5.016690992e+00  2.73872e-10
5.018781280e+00  2.62812e-10
5.020872439e+00  2.55533e-10
5.022964469e+00  2.84732e-10
5.025057371e+00  2.63902e-10
5.027151145e+00  2.70849e-10
5.029245792e+00  2.65290e-10
5.031341311e+00  2.84179e-10
5.033437703e+00  2.70620e-10
5.035534969e+00  2.92621e-10
5.037633108e+00  2.78520e-10
5.039732122e+00  2.66760e-10
5.041832010e+00  2.70771e-10
5.043932774e+00  2.72443e-10
5.046034412e+00  2.63253e-10
5.048136927e+00  2.68591e-10
5.050240317e+00  2.75678e-10
5.052344584e+00  2.87048e-10
5.054449727e+00  2.64258e-10
5.056555748e+00  2.74766e-10
5.058662646e+00  2.53076e-10
5.060770422e+00  2.72434e-10
5.062879077e+00  2.45680e-10
5.064988610e+00  2.68821e-10
5.067099022e+00  2.42776e-10
5.069210313e+00  2.84301e-10
5.071322484e+00  2.47911e-10
5.073435535e+00  2.86644e-10
5.075549466e+00  2.49902e-10
5.077664279e+00  2.62018e-10
5.079779972e+00  2.33575e-10
5.081896547e+00  2.49861e-10
5.084014004e+00  2.29832e-10
5.086132343e+00  2.57969e-10
5.088251565e+00  2.23887e-10
5.090371670e+00  2.66819e-10
5.092492658e+00  1.98477e-10
5.094614530e+00  2.59751e-10
5.096737286e+00  2.08658e-10
5.098860926e+00  2.72327e-10
5.100985452e+00  2.31558e-10
5.103110862e+00  2.56010e-10
5.105237159e+00  2.07661e-10
5.107364341e+00  2.41371e-10
5.109492409e+00  1.95384e-10
5.111621364e+00  2.40331e-10
5.113751207e+00  1.92446e-10
5.115881936e+00  2.56132e-10
5.118013554e+00  1.96220e-10
5.120146060e+00  2.62439e-10
5.122279454e+00  1.89819e-10
5.124413737e+00  2.48184e-10
5.126548909e+00  2.20550e-10
5.128684971e+00  2.37578e-10
5.130821923e+00  2.12969e-10
5.132959766e+00  2.44582e-10
5.135098499e+00  2.39299e-10
5.137238123e+00  2.44023e-10
5.139378639e+00  2.34499e-10
5.141520047e+00  2.46281e-10
5.143662347e+00  2.19666e-10
5.145805540e+00  2.29524e-10
5.147949625e+00  1.81375e-10
5.150094604e+00  2.47121e-10
5.152240477e+00  2.18331e-10
5.154387244e+00  2.21920e-10
5.156534905e+00  2.09423e-10
5.158683462e+00  2.04598e-10
5.160832913e+00  1.78214e-10
5.162983260e+00  1.88169e-10
5.165134503e+00  1.45570e-10
5.167286642e+00  1.29304e-10
5.169439679e+00  6.00654e-11
5.171593612e+00  3.55240e-11
5.173748442e+00  1.83325e-11
5.175904171e+00  1.00770e-10
5.178060798e+00  1.68424e-10
5.180218323e+00  2.03201e-10
5.182376747e+00  1.54792e-10
5.184536071e+00  1.97474e-10
5.186696294e+00  1.32846e-10
5.188857418e+00  2.03883e-10
5.191019442e+00  1.18290e-10
5.193182366e+00  1.89828e-10
5.195346192e+00  9.49833e-11
5.197510920e+00  1.76420e-10
5.199676550e+00  8.10742e-11
5.201843081e+00  1.69404e-10
5.204010516e+00  1.11949e-10
5.206178854e+00  1.39613e-10
5.208348095e+00  1.05814e-10
5.210518240e+00  1.16672e-10
5.212689289e+00  6.39204e-11
5.214861243e+00  8.31691e-11
5.217034102e+00  9.38484e-11
5.219207866e+00  1.44166e-10
5.221382536e+00  9.91675e-11
5.223558112e+00  1.36112e-10
5.225734595e+00  1.05877e-10
5.227911984e+00  1.34244e-10
5.230090281e+00  1.35656e-10
5.232269485e+00  9.11320e-11
5.234449597e+00  1.56262e-10
5.236630618e+00  9.82034e-11
5.238812547e+00  1.65493e-10
5.240995386e+00  9.14902e-11
5.243179134e+00  1.81667e-10
5.245363792e+00  9.02214e-11
5.247549360e+00  1.91786e-10
5.249735839e+00  9.41292e-11
5.251923229e+00  1.95554e-10
5.254111531e+00  8.78333e-11
5.256300744e+00  1.16943e-10
5.258490869e+00  1.54768e-10
5.260681907e+00  1.49666e-10
5.262873858e+00  1.83645e-10
5.265066722e+00  1.43636e-10
5.267260500e+00  1.76229e-10
5.269455191e+00  1.20131e-10
5.271650798e+00  1.22208e-10
5.273847319e+00  1.45465e-10
5.276044755e+00  1.91715e-10
5.278243107e+00  1.49004e-10
5.280442375e+00  1.98716e-10
5.282642560e+00  1.78121e-10
5.284843661e+00  1.69513e-10
5.287045679e+00  1.95041e-10
5.289248615e+00  1.81930e-10
5.291452468e+00  1.81589e-10
5.293657240e+00  1.66323e-10
5.295862930e+00  1.93858e-10
5.298069540e+00  1.60065e-10
5.300277069e+00  2.05643e-10
5.302485518e+00  1.87870e-10
5.304694887e+00  1.97179e-10
5.306905176e+00  1.76105e-10
5.309116387e+00  1.91854e-10
5.311328519e+00  1.79963e-10
5.313541572e+00  1.96542e-10
5.315755548e+00  1.60574e-10
5.317970446e+00  1.86023e-10
5.320186267e+00  1.70793e-10
5.322403011e+00  1.83131e-10
5.324620679e+00  1.95869e-10
5.326839271e+00  1.95553e-10
5.329058787e+00  1.86821e-10
5.331279229e+00  1.94555e-10
5.333500595e+00  1.92937e-10
5.335722887e+00  1.90462e-10
5.337946105e+00  1.94616e-10
5.340170249e+00  1.78827e-10
5.342395320e+00  1.94320e-10
5.344621318e+00  1.81373e-10
5.346848244e+00  2.00544e-10
5.349076097e+00  1.66659e-10
5.351304879e+00  1.90608e-10
5.353534589e+00  1.69867e-10
5.355765228e+00  2.14678e-10
5.357996797e+00  1.85191e-10
5.360229296e+00  2.07656e-10
5.362462725e+00  1.79382e-10
5.364697084e+00  1.87232e-10
5.366932375e+00  1.82210e-10
5.369168597e+00  1.97136e-10
5.371405750e+00  1.87978e-10
5.373643836e+00  2.01606e-10
5.375882854e+00  1.89384e-10
5.378122805e+00  1.89019e-10
5.380363690e+00  1.85966e-10
5.382605508e+00  2.04613e-10
5.384848260e+00  1.87739e-10
5.387091947e+00  1.95606e-10
5.389336569e+00  1.78359e-10
5.391582126e+00  1.86224e-10
5.393828618e+00  1.92272e-10
5.396076047e+00  2.07218e-10
5.398324412e+00  1.99663e-10
5.400573714e+00  1.96124e-10
5.402823953e+00  1.85337e-10
5.405075129e+00  1.90178e-10
5.407327244e+00  1.85074e-10
5.409580297e+00  1.86152e-10
5.411834289e+00  1.81170e-10
5.414089220e+00  2.01012e-10
5.416345090e+00  1.85658e-10
5.418601901e+00  1.89786e-10
5.420859652e+00  1.65491e-10
5.423118343e+00  1.65647e-10
5.425377976e+00  1.88859e-10
5.427638550e+00  1.83326e-10
5.429900066e+00  1.79573e-10
5.432162524e+00  1.87036e-10
5.434425925e+00  1.90724e-10
5.436690269e+00  1.78533e-10
5.438955557e+00  1.91975e-10
5.441221789e+00  1.98458e-10
5.443488964e+00  1.82309e-10
5.445757085e+00  1.89721e-10
5.448026150e+00  1.88039e-10
5.450296161e+00  1.88694e-10
5.452567118e+00  1.84716e-10
5.454839021e+00  1.80519e-10
5.457111870e+00  1.91829e-10
5.459385667e+00  1.81994e-10
5.461660411e+00  1.94255e-10
5.463936103e+00  1.56385e-10
5.466212743e+00  1.97913e-10
5.468490331e+00  1.68860e-10
5.470768869e+00  1.95059e-10
5.473048356e+00  1.91597e-10
5.475328793e+00  1.86371e-10
5.477610180e+00  1.65407e-10
5.479892518e+00  1.87567e-10
5.482175806e+00  1.84947e-10
5.484460046e+00  1.84177e-10
5.486745238e+00  1.75597e-10
5.489031382e+00  1.90350e-10
5.491318478e+00  1.84981e-10
5.493606527e+00  1.74924e-10
5.495895530e+00  1.86096e-10
5.498185487e+00  1.84905e-10
5.500476397e+00  1.81711e-10
5.502768262e+00  1.76114e-10
5.505061082e+00  1.83940e-10
5.507354858e+00  1.84653e-10
5.509649589e+00  1.76348e-10
5.511945276e+00  1.76186e-10
5.514241920e+00  1.82763e-10
5.516539521e+00  1.77400e-10
5.518838079e+00  1.76931e-10
5.521137595e+00  1.78706e-10
5.523438069e+00  1.63682e-10
5.525739502e+00  1.76614e-10
5.528041893e+00  1.75688e-10
5.530345244e+00  1.76688e-10
5.532649554e+00  1.74631e-10
5.534954825e+00  1.77557e-10
