# Simulation:  C:\Users\dgatl_000\OneDrive - UCB-O365\Senior_1\GatlinPSG\ModelFiles\trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4086428           #303.0205575         #0.0491741           #32.5714286          #270.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       56819.8207501           0.0009559         182.9100842           0.7142825       2.8571302E-01       0.0000000E+00       4.4420237E-06       0.0000000E+00       3.0316018E-10              14.000               7.480
    1       55117.1953070           0.0012448         182.4125300           0.7142827       2.8571307E-01       0.0000000E+00       4.2574270E-06       0.0000000E+00       3.7610464E-09              14.000               7.348
    2       53445.7936345           0.0016128         183.0990668           0.7142827       2.8571309E-01       0.0000000E+00       4.1975438E-06       0.0000000E+00       7.2728321E-09              14.000               7.618
    3       51794.8702398           0.0020793         185.0112452           0.7142825       2.8571301E-01       0.0000000E+00       4.4513054E-06       0.0000000E+00       8.3674834E-09              14.000               8.344
    4       50157.7542221           0.0026674         187.3309635           0.7142822       2.8571286E-01       0.0000000E+00       4.9774530E-06       0.0000000E+00       7.7824185E-09              14.000               9.398
    5       48534.2658708           0.0034049         189.4607625           0.7142816       2.8571265E-01       0.0000000E+00       5.7403505E-06       0.0000000E+00       7.5533939E-09              14.000              10.531
    6       46928.0916602           0.0043246         191.0877753           0.7142811       2.8571244E-01       0.0000000E+00       6.4628482E-06       5.1677983E-38       7.7467169E-09              14.000              11.492
    7       45344.1488702           0.0054654         192.1510879           0.7142807       2.8571227E-01       0.0000000E+00       7.0456265E-06       1.6819014E-32       8.9230609E-09              14.000              12.153
    8       43786.5757566           0.0068729         192.8553379           0.7142803       2.8571213E-01       0.0000000E+00       7.5393864E-06       7.6876433E-29       1.1249630E-08              14.000              12.589
    9       42256.8616690           0.0085997         193.6322649           0.7142800       2.8571198E-01       0.0000000E+00       8.0679531E-06       5.3617643E-29       1.4641114E-08              14.000              13.074
   10       40753.1858966           0.0107070         194.8651872           0.7142795       2.8571179E-01       0.0000000E+00       8.7260403E-06       1.1053067E-30       1.6807050E-08              14.000              13.913
   11       39272.3816669           0.0132648         196.5573472           0.7142789       2.8571158E-01       0.0000000E+00       9.4872942E-06       0.0000000E+00       1.5798873E-08              14.000              15.191
   12       37812.9496293           0.0163518         198.3635043           0.7142784       2.8571137E-01       0.0000000E+00       1.0191839E-05       0.0000000E+00       1.4306339E-08              14.000              16.690
