# Simulation:  C:\Users\dgatl_000\OneDrive - UCB-O365\Senior_1\GatlinPSG\ModelFiles\trappist1e_0.5barCO2_aqua
# TRAPPIST-1 e, 0.00% N2, 1.00% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#0.5057958           #260.6563941         #0.0000000           #44.0000000          #180.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       35903.4709214           0.0009559         181.0458979          -0.0000000       9.9998881E-01       0.0000000E+00       1.1195119E-05       0.0000000E+00       1.2737340E-08              14.000               7.041
    1       34648.2274899           0.0012448         181.1413988          -0.0000000       9.9999062E-01       0.0000000E+00       9.3759538E-06       0.0000000E+00       4.3939489E-08              14.000               7.099
    2       33413.4233969           0.0016128         182.1970388          -0.0000000       9.9999123E-01       0.0000000E+00       8.7745620E-06       0.0000000E+00       6.4252675E-08              14.000               7.432
    3       32193.6502443           0.0020793         183.9190292          -0.0000000       9.9999124E-01       0.0000000E+00       8.7630134E-06       0.0000000E+00       6.9641889E-08              14.000               8.050
    4       30985.2239786           0.0026674         186.1948225          -0.0000000       9.9999094E-01       0.0000000E+00       9.0564890E-06       0.0000000E+00       7.2076665E-08              14.000               9.051
    5       29786.5309699           0.0034049         188.7372105          -0.0000000       9.9999056E-01       0.0000000E+00       9.4409398E-06       0.0000000E+00       8.8198161E-08              14.000              10.426
    6       28597.2082471           0.0043246         191.3567251          -0.0000000       9.9999008E-01       0.0000000E+00       9.9222635E-06       0.0000000E+00       1.2577832E-07              14.000              12.057
    7       27416.9817771           0.0054654         193.9663472          -0.0000000       9.9998929E-01       0.0000000E+00       1.0711507E-05       0.0000000E+00       1.8614836E-07              14.000              13.852
    8       26245.6408446           0.0068729         196.5842516          -0.0000000       9.9998788E-01       0.0000000E+00       1.2124128E-05       0.0000000E+00       2.5666199E-07              14.000              15.775
    9       25083.2171280           0.0085997         199.2790448          -0.0000000       9.9998555E-01       0.0000000E+00       1.4446608E-05       2.0581790E-41       3.2134996E-07              14.000              17.861
   10       23929.8809422           0.0107070         202.1344811          -0.0000000       9.9998216E-01       0.0000000E+00       1.7836217E-05       1.2416154E-32       3.5737166E-07              14.000              20.195
   11       22785.8895747           0.0132648         205.1913257          -0.0000000       9.9997746E-01       0.0000000E+00       2.2539167E-05       2.5787166E-30       3.5392117E-07              14.000              22.827
   12       21651.6505062           0.0163518         208.4432956          -0.0000000       9.9997089E-01       0.0000000E+00       2.9110739E-05       3.0808197E-26       3.2390931E-07              14.000              25.739
   13       20527.5027096           0.0200568         211.8190606          -0.0000000       9.9996095E-01       0.0000000E+00       3.9048610E-05       1.2306082E-24       2.9521468E-07              14.000              28.746
   14       19413.8794672           0.0244790         215.1858334          -0.0000000       9.9994509E-01       0.0000000E+00       5.4915150E-05       1.3655824E-24       3.1177507E-07              14.000              31.414
   15       18311.7208640           0.0297280         218.4242970          -0.0000000       9.9991965E-01       0.0000000E+00       8.0360629E-05       2.4531923E-24       4.2523906E-07              14.000              33.546
   16       17222.3057118           0.0359233         221.5272601          -0.0000000       9.9987950E-01       0.0000000E+00       1.2051477E-04       6.9008117E-15       6.6652836E-07              14.000              35.362
   17       16146.6623309           0.0431938         224.6463766          -0.0000000       9.9982028E-01       0.0000000E+00       1.7974776E-04       1.0642813E-09       1.0189619E-06              14.000              37.248
   18       15085.1702180           0.0516775         227.9282651          -0.0000001       9.9973458E-01       0.0000000E+00       2.6549023E-04       3.4568819E-08       1.4171364E-06              14.000              39.579
   19       14037.6985826           0.0615205         231.4647804          -0.0000001       9.9962171E-01       0.0000000E+00       3.7843407E-04       2.5613822E-07       1.8390127E-06              14.000              42.931
   20       13004.2522793           0.0728745         235.1617520          -0.0000003       9.9946648E-01       0.0000000E+00       5.3380669E-04       6.9868960E-07       2.0815651E-06              14.000              48.268
   21       12281.2139083           0.0819335         237.9314782          -0.0000004       9.9934098E-01       0.0000000E+00       6.5945161E-04       1.0705497E-06       2.0386941E-06              14.000              54.300
   22       11786.5218337           0.0886868         239.8069194          -0.0000006       9.9923247E-01       0.0000000E+00       7.6812134E-04       1.8915189E-06       2.3686600E-06              14.000              59.393
   23       11229.5907560           0.0968882         241.9401014          -0.0000008       9.9910388E-01       0.0000000E+00       8.9692450E-04       2.2942661E-06       2.4457619E-06              14.000              66.206
   24       10626.3109317           0.1065366         244.3027214          -0.0000011       9.9895282E-01       0.0000000E+00       1.0482781E-03       3.1425472E-06       2.6789861E-06              14.000              74.851
   25        9976.4428576           0.1178876         246.8974221          -0.0000015       9.9877026E-01       0.0000000E+00       1.2312529E-03       4.3341126E-06       2.9356096E-06              14.000              85.432
   26        9280.1502454           0.1312414         249.7067210          -0.0000021       9.9855226E-01       0.0000000E+00       1.4498384E-03       6.1088302E-06       3.2063582E-06              14.000              98.004
   27        8538.0017659           0.1469514         252.6943959          -0.0000029       9.9828827E-01       0.0000000E+00       1.7146685E-03       8.4553107E-06       3.3564845E-06              14.000             112.600
   28        7750.9580782           0.1654335         255.8172091          -0.0000041       9.9796898E-01       0.0000000E+00       2.0351529E-03       1.1208555E-05       3.2849790E-06              14.000             129.284
   29        6920.3701903           0.1871767         258.9998403          -0.0000058       9.9758799E-01       0.0000000E+00       2.4178451E-03       1.3744099E-05       2.8548242E-06              14.000             147.531
   30        6047.9869276           0.2127564         262.1485873          -0.0000082       9.9714122E-01       0.0000000E+00       2.8669725E-03       1.4911028E-05       2.2054044E-06              14.000             165.500
   31        5136.0203361           0.2428496         265.1271006          -0.0000111       9.9667527E-01       0.0000000E+00       3.3358170E-03       1.4009239E-05       1.6704288E-06              14.000             181.000
   32        4187.4331813           0.2782528         267.6843495          -0.0000141       9.9625281E-01       0.0000000E+00       3.7612815E-03       1.2223245E-05       1.4253497E-06              14.000             192.549
   33        3206.4313545           0.3199027         269.5165111          -0.0000164       9.9595387E-01       0.0000000E+00       4.0625664E-03       1.0514740E-05       1.2341008E-06              14.000             199.721
   34        2285.5409168           0.3644212         270.1644387          -0.0000164       9.9595882E-01       0.0000000E+00       4.0575808E-03       9.5094311E-06       1.0158471E-06              14.000             202.212
   35        1513.9796194           0.4064581         269.2392894          -0.0000138       9.9629806E-01       0.0000000E+00       3.7156986E-03       8.7427015E-06       8.5176452E-07              14.000             199.132
   36         905.8022826           0.4432016         266.7973050          -0.0000105       9.9676234E-01       0.0000000E+00       3.2481798E-03       8.9264843E-06       8.4377198E-07              14.000             188.516
   37         466.5167876           0.4720976         263.2347086          -0.0000076       9.9724747E-01       0.0000000E+00       2.7601258E-03       9.0962749E-06       1.0822206E-06              14.000             168.292
   38         196.0383773           0.4910134         261.2969381          -0.0000080       9.9718081E-01       0.0000000E+00       2.8271558E-03       1.2851007E-05       1.7891209E-06              14.000             155.998
   39          51.1631485           0.5015063         261.0251243          -0.0000086       9.9706450E-01       0.0000000E+00       2.9441415E-03       1.3876599E-05       2.1561582E-06              14.000             154.544
