# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4109583           #298.7217229         #0.0198339           #32.5714286          #225.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27375.5385028           0.0009559         180.5862494           0.7142825       2.8571301E-01       0.0000000E+00       4.4513122E-06       0.0000000E+00       6.9773643E-10              14.000               6.825
    1       26579.8325379           0.0012448         180.9553930           0.7142827       2.8571308E-01       0.0000000E+00       4.2109957E-06       0.0000000E+00       5.4266909E-09              14.000               6.968
    2       25797.4670374           0.0016128         182.2023951           0.7142828       2.8571312E-01       0.0000000E+00       4.0805623E-06       0.0000000E+00       8.5871310E-09              14.000               7.383
    3       25024.3422607           0.0020793         184.1791405           0.7142827       2.8571307E-01       0.0000000E+00       4.2439887E-06       0.0000000E+00       9.3179383E-09              14.000               8.080
    4       24257.0511585           0.0026674         186.4638878           0.7142824       2.8571294E-01       0.0000000E+00       4.7023063E-06       0.0000000E+00       8.5207254E-09              14.000               9.040
    5       23494.5164363           0.0034049         188.6578720           0.7142818       2.8571274E-01       0.0000000E+00       5.4228877E-06       0.0000000E+00       7.7496820E-09              14.000              10.127
    6       22737.6239580           0.0043246         190.4857407           0.7142813       2.8571253E-01       0.0000000E+00       6.1471189E-06       6.7272499E-40       6.9541716E-09              14.000              11.143
    7       21988.2203648           0.0054654         191.8035015           0.7142809       2.8571236E-01       0.0000000E+00       6.7306186E-06       1.3764597E-34       6.8552412E-09              14.000              11.926
    8       21248.4967318           0.0068729         192.7164665           0.7142806       2.8571223E-01       0.0000000E+00       7.2029089E-06       5.2824076E-32       7.8113824E-09              14.000              12.478
    9       20520.1580808           0.0085997         193.5748788           0.7142802       2.8571209E-01       0.0000000E+00       7.6835471E-06       5.2569104E-31       9.7075461E-09              14.000              13.006
   10       19803.5239406           0.0107070         194.7475724           0.7142798       2.8571192E-01       0.0000000E+00       8.2919164E-06       1.2873174E-31       1.1355363E-08              14.000              13.791
   11       19097.5317443           0.0132648         196.3003088           0.7142793       2.8571170E-01       0.0000000E+00       9.0337250E-06       0.0000000E+00       1.1704485E-08              14.000              14.943
   12       18401.0806556           0.0163518         197.9909430           0.7142787       2.8571149E-01       0.0000000E+00       9.7677825E-06       0.0000000E+00       1.1689354E-08              14.000              16.319
   13       17714.1836186           0.0200568         199.5095711           0.7142783       2.8571132E-01       0.0000000E+00       1.0369623E-05       0.0000000E+00       1.0989881E-08              14.000              17.643
