results_atm.txt
# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e
5.000000000e+00  4.04423e-11
5.002083333e+00  6.87243e-11
5.004167535e+00  3.84103e-11
5.006252605e+00  3.24075e-11
5.008338543e+00  3.38451e-11
5.010425351e+00  3.54005e-11
5.012513028e+00  3.16901e-11
5.014601575e+00  3.28528e-11
5.016690992e+00  7.10571e-11
5.018781280e+00  1.16028e-10
5.020872439e+00  1.16818e-10
5.022964469e+00  2.69550e-11
5.025057371e+00  3.52113e-11
5.027151145e+00  3.87171e-11
5.029245792e+00  8.42400e-11
5.031341311e+00  4.24057e-11
5.033437703e+00  3.63570e-11
5.035534969e+00  2.51276e-11
5.037633108e+00  3.56970e-11
5.039732122e+00  2.48078e-11
5.041832010e+00  3.74977e-11
5.043932774e+00  2.35344e-11
5.046034412e+00  4.03851e-11
5.048136927e+00  2.66538e-11
5.050240317e+00  3.58981e-11
5.052344584e+00  2.57472e-11
5.054449727e+00  4.00414e-11
5.056555748e+00  2.74913e-11
5.058662646e+00  4.65901e-11
5.060770422e+00  4.65016e-11
5.062879077e+00  4.78757e-11
5.064988610e+00  2.42224e-11
5.067099022e+00  5.15837e-11
5.069210313e+00  2.33929e-11
5.071322484e+00  5.76523e-11
5.073435535e+00  2.31425e-11
5.075549466e+00  5.01677e-11
5.077664279e+00  3.60416e-11
5.079779972e+00  6.46634e-11
5.081896547e+00  1.10643e-10
5.084014004e+00  9.29348e-11
5.086132343e+00  1.00085e-10
5.088251565e+00  7.12589e-11
5.090371670e+00  3.39862e-11
5.092492658e+00  7.25760e-11
5.094614530e+00  3.09616e-11
5.096737286e+00  7.70012e-11
5.098860926e+00  8.76714e-11
5.100985452e+00  6.72538e-11
5.103110862e+00  4.55133e-11
5.105237159e+00  6.60261e-11
5.107364341e+00  4.97762e-11
5.109492409e+00  7.18656e-11
5.111621364e+00  6.43323e-11
5.113751207e+00  8.17145e-11
5.115881936e+00  8.86706e-11
5.118013554e+00  7.20428e-11
5.120146060e+00  3.05421e-11
5.122279454e+00  7.90124e-11
5.124413737e+00  4.07686e-11
5.126548909e+00  5.86745e-11
5.128684971e+00  4.09593e-11
5.130821923e+00  5.20548e-11
5.132959766e+00  3.52354e-11
5.135098499e+00  5.13882e-11
5.137238123e+00  1.13564e-10
5.139378639e+00  1.03100e-10
5.141520047e+00  9.03479e-11
5.143662347e+00  6.59613e-11
5.145805540e+00  8.56268e-11
5.147949625e+00  1.64181e-10
5.150094604e+00  1.25786e-10
5.152240477e+00  7.37325e-11
5.154387244e+00  6.46713e-11
5.156534905e+00  6.96461e-11
5.158683462e+00  6.94027e-11
5.160832913e+00  7.88404e-11
5.162983260e+00  9.22703e-11
5.165134503e+00  1.04591e-10
5.167286642e+00  1.19680e-10
5.169439679e+00  8.00124e-11
5.171593612e+00  4.50597e-11
5.173748442e+00  2.01364e-11
5.175904171e+00  1.11600e-10
5.178060798e+00  1.03151e-10
5.180218323e+00  7.46099e-11
5.182376747e+00  8.97163e-11
5.184536071e+00  7.37884e-11
5.186696294e+00  9.40393e-11
5.188857418e+00  8.48825e-11
5.191019442e+00  9.75151e-11
5.193182366e+00  9.89735e-11
5.195346192e+00  9.92693e-11
5.197510920e+00  1.23272e-10
5.199676550e+00  1.04932e-10
5.201843081e+00  1.72975e-10
5.204010516e+00  1.11566e-10
5.206178854e+00  1.24935e-10
5.208348095e+00  1.07465e-10
5.210518240e+00  1.29676e-10
5.212689289e+00  8.30475e-11
5.214861243e+00  1.07607e-10
5.217034102e+00  1.02495e-10
5.219207866e+00  1.29339e-10
5.221382536e+00  1.03375e-10
5.223558112e+00  1.28674e-10
5.225734595e+00  1.03341e-10
5.227911984e+00  1.25294e-10
5.230090281e+00  1.15157e-10
5.232269485e+00  1.07338e-10
5.234449597e+00  1.45638e-10
5.236630618e+00  1.16031e-10
5.238812547e+00  1.29223e-10
5.240995386e+00  1.14933e-10
5.243179134e+00  1.25881e-10
5.245363792e+00  1.12809e-10
5.247549360e+00  1.23117e-10
5.249735839e+00  1.14514e-10
5.251923229e+00  1.52820e-10
5.254111531e+00  1.09026e-10
5.256300744e+00  1.05265e-10
5.258490869e+00  9.84513e-11
5.260681907e+00  1.11283e-10
5.262873858e+00  9.91497e-11
5.265066722e+00  1.13182e-10
5.267260500e+00  9.83367e-11
5.269455191e+00  1.15846e-10
5.271650798e+00  1.10764e-10
5.273847319e+00  1.20728e-10
5.276044755e+00  1.64316e-10
5.278243107e+00  1.26877e-10
5.280442375e+00  7.87370e-11
5.282642560e+00  9.66086e-11
5.284843661e+00  1.01056e-10
5.287045679e+00  8.88647e-11
5.289248615e+00  1.23446e-10
5.291452468e+00  1.72615e-10
5.293657240e+00  1.66932e-10
5.295862930e+00  9.71839e-11
5.298069540e+00  1.09550e-10
5.300277069e+00  7.24654e-11
5.302485518e+00  9.33549e-11
5.304694887e+00  1.10150e-10
5.306905176e+00  1.59240e-10
5.309116387e+00  6.51447e-11
5.311328519e+00  7.70315e-11
5.313541572e+00  7.05843e-11
5.315755548e+00  9.90757e-11
5.317970446e+00  7.52732e-11
5.320186267e+00  8.98683e-11
5.322403011e+00  7.15694e-11
5.324620679e+00  6.86513e-11
5.326839271e+00  6.57984e-11
5.329058787e+00  8.64764e-11
5.331279229e+00  6.61433e-11
5.333500595e+00  7.03507e-11
5.335722887e+00  6.83374e-11
5.337946105e+00  7.25699e-11
5.340170249e+00  8.80502e-11
5.342395320e+00  8.65218e-11
5.344621318e+00  1.39659e-10
5.346848244e+00  1.70597e-10
5.349076097e+00  1.88666e-10
5.351304879e+00  2.22773e-10
5.353534589e+00  1.88191e-10
5.355765228e+00  1.79242e-10
5.357996797e+00  1.98437e-10
5.360229296e+00  1.13332e-10
5.362462725e+00  9.34580e-11
5.364697084e+00  7.83261e-11
5.366932375e+00  8.23174e-11
5.369168597e+00  6.36030e-11
5.371405750e+00  1.02263e-10
5.373643836e+00  7.70751e-11
5.375882854e+00  9.91265e-11
5.378122805e+00  8.11993e-11
5.380363690e+00  1.52986e-10
5.382605508e+00  6.54949e-11
5.384848260e+00  7.23649e-11
5.387091947e+00  8.41407e-11
5.389336569e+00  6.91345e-11
5.391582126e+00  5.44654e-11
5.393828618e+00  6.99613e-11
5.396076047e+00  5.97280e-11
5.398324412e+00  1.02820e-10
5.400573714e+00  6.16428e-11
5.402823953e+00  7.18785e-11
5.405075129e+00  6.32643e-11
5.407327244e+00  8.77669e-11
5.409580297e+00  1.19053e-10
5.411834289e+00  2.19685e-10
