# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4059251           #308.5226618         #0.0623295           #32.5714286          #55.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27276.2501319           0.0009559         179.2103987           0.7142826       2.8571302E-01       0.0000000E+00       4.4133949E-06       0.0000000E+00       1.5880293E-09              14.000               6.706
    1       26484.7723653           0.0012448         178.6865071           0.7142828       2.8571312E-01       0.0000000E+00       4.0867988E-06       0.0000000E+00       1.3589234E-08              14.000               6.592
    2       25709.7732640           0.0016128         179.4728510           0.7142830       2.8571318E-01       0.0000000E+00       3.8585917E-06       0.0000000E+00       1.9075244E-08              14.000               6.771
    3       24945.5959586           0.0020793         181.3405424           0.7142829       2.8571317E-01       0.0000000E+00       3.8877725E-06       0.0000000E+00       1.9431025E-08              14.000               7.231
    4       24187.5515983           0.0026674         183.6184442           0.7142827       2.8571308E-01       0.0000000E+00       4.2183856E-06       0.0000000E+00       1.7821992E-08              14.000               7.947
    5       23434.0922052           0.0034049         185.8783861           0.7142822       2.8571290E-01       0.0000000E+00       4.8663505E-06       0.0000000E+00       1.6676901E-08              14.000               8.834
    6       22685.8146238           0.0043246         187.9418008           0.7142817       2.8571268E-01       0.0000000E+00       5.6164480E-06       0.0000000E+00       1.5904630E-08              14.000               9.783
    7       21944.0786605           0.0054654         189.7184838           0.7142812       2.8571250E-01       0.0000000E+00       6.2613242E-06       3.4037877E-49       1.6432790E-08              14.000              10.698
    8       21210.4955608           0.0068729         191.2036786           0.7142809       2.8571235E-01       0.0000000E+00       6.7805866E-06       1.7719645E-35       1.8028834E-08              14.000              11.529
    9       20486.5456435           0.0085997         192.5396314           0.7142805       2.8571221E-01       0.0000000E+00       7.2820504E-06       3.6533129E-56       2.0378504E-08              14.000              12.329
   10       19772.9106668           0.0107070         193.9488158           0.7142801       2.8571203E-01       0.0000000E+00       7.8825210E-06       0.0000000E+00       2.2096123E-08              14.000              13.241
   11       19069.2381871           0.0132648         195.5361081           0.7142796       2.8571183E-01       0.0000000E+00       8.5990783E-06       0.0000000E+00       2.0999133E-08              14.000              14.365
   12       18374.9369023           0.0163518         197.2214498           0.7142790       2.8571161E-01       0.0000000E+00       9.3478797E-06       0.0000000E+00       1.7729961E-08              14.000              15.675
   13       17690.0653218           0.0200568         198.8681381           0.7142786       2.8571142E-01       0.0000000E+00       1.0019377E-05       1.2865916E-38       1.3529430E-08              14.000              17.061
   14       17015.1870293           0.0244790         200.3434752           0.7142782       2.8571126E-01       0.0000000E+00       1.0574141E-05       7.9428698E-27       1.0220528E-08              14.000              18.377
   15       16351.3394972           0.0297280         201.4681101           0.7142779       2.8571115E-01       0.0000000E+00       1.0991255E-05       6.1648533E-25       1.2287338E-08              14.000              19.438
   16       15700.0007125           0.0359233         202.3178503           0.7142776       2.8571105E-01       0.0000000E+00       1.1312009E-05       1.8396901E-23       3.9305435E-08              14.000              20.327
   17       15062.1898564           0.0431938         203.3309260           0.7142773       2.8571092E-01       0.0000000E+00       1.1789043E-05       1.1759236E-24       1.1100259E-07              14.000              21.403
   18       14437.6077272           0.0516775         204.9149935           0.7142766       2.8571064E-01       0.0000000E+00       1.2743171E-05       3.1686925E-26       1.9201620E-07              14.000              22.952
   19       13824.9348680           0.0615205         207.0051288           0.7142753       2.8571011E-01       0.0000000E+00       1.4615621E-05       2.1453084E-25       2.7368719E-07              14.000              24.878
   20       13222.9617716           0.0728745         209.5923603           0.7142726       2.8570904E-01       0.0000000E+00       1.8367234E-05       1.3346821E-23       3.7789337E-07              14.000              27.213
   21       12630.3979531           0.0887129         213.5027894           0.7142662       2.8570649E-01       0.0000000E+00       2.7276494E-05       8.4363538E-25       5.2264179E-07              14.000              30.464
   22       11842.7279623           0.1102210         218.7865231           0.7142519       2.8570076E-01       0.0000000E+00       4.7342652E-05       1.1484367E-09       7.5536092E-07              14.000              33.734
   23       11059.5854737           0.1357808         224.8625079           0.7142211       2.8568842E-01       0.0000000E+00       9.0521674E-05       6.6821869E-08       9.5917834E-07              14.000              37.390
   24       10288.7622459           0.1658505         231.4318820           0.7141621       2.8566484E-01       0.0000000E+00       1.7307754E-04       6.0050203E-07       1.1451457E-06              14.000              42.600
   25        9523.1084573           0.2012260         238.1933035           0.7140587       2.8562353E-01       0.0000000E+00       3.1774975E-04       1.8149081E-06       1.2108363E-06              14.000              52.978
   26        8757.9853526           0.2428434         244.9582367           0.7138756       2.8555039E-01       0.0000000E+00       5.7397882E-04       3.7128904E-06       1.3629070E-06              14.000              73.303
   27        7990.3401917           0.2918041         251.7009131           0.7135524       2.8542138E-01       0.0000000E+00       1.0262155E-03       6.1363754E-06       1.6418100E-06              14.000             102.227
   28        7217.8062608           0.3494039         258.4861179           0.7130270       2.8521205E-01       0.0000000E+00       1.7609133E-03       8.5361881E-06       1.5460633E-06              14.000             138.467
   29        6438.1909219           0.4171670         265.5924183           0.7122851       2.8491716E-01       0.0000000E+00       2.7977360E-03       8.5621136E-06       8.2380122E-07              14.000             183.449
   30        5648.7259059           0.4968868         273.1709323           0.7113485       2.8454612E-01       0.0000000E+00       4.1053658E-03       6.3899692E-06       2.8023854E-07              14.000             222.268
   31        4846.5046819           0.5906731         281.0589214           0.7100873       2.8404860E-01       0.0000000E+00       5.8640831E-03       5.1191988E-06       5.5318228E-08              14.000             239.024
   32        4029.3722228           0.7010077         289.0024952           0.7083268       2.8335815E-01       0.0000000E+00       8.3150285E-03       3.9252454E-06       2.3447280E-09              14.000             244.173
   33        3196.1713899           0.8308107         296.6114190           0.7060326       2.8246534E-01       0.0000000E+00       1.1502108E-02       2.5658286E-06       1.3909861E-26              14.000             245.646
   34        2347.0683578           0.9695535         302.8275433           0.7035941       2.8152490E-01       0.0000000E+00       1.4881049E-02       2.5277972E-06       5.1286630E-29              14.000             245.805
   35        1616.3058568           1.1005625         306.8674766           0.7015172       2.8073073E-01       0.0000000E+00       1.7752098E-02       2.9703466E-06       9.5466774E-33              14.000             245.808
   36        1018.5110217           1.2150746         308.7946183           0.6992848       2.7988396E-01       0.0000000E+00       2.0831238E-02       3.1937937E-06       1.9428394E-32              14.000             245.804
   37         560.9959399           1.3051294         309.3686375           0.6951401       2.7833028E-01       0.0000000E+00       2.6529651E-02       4.4162826E-06       1.0731286E-30              14.000             245.806
   38         247.9637406           1.3640811         309.3506227           0.6913209       2.7691942E-01       0.0000000E+00       3.1759655E-02       6.9913638E-06       2.2534593E-28              14.000             245.807
   39          81.4638965           1.3955266         309.2754775           0.6898559       2.7638339E-01       0.0000000E+00       3.3760692E-02       5.8403885E-06       6.9781114E-28              14.000             245.803
