# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4082992           #303.7593041         #0.0541785           #32.5714286          #85.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27232.9752160           0.0009559         177.5471139           0.7142826       2.8571302E-01       0.0000000E+00       4.4163734E-06       0.0000000E+00       2.3594796E-09              14.000               6.354
    1       26447.1864854           0.0012448         177.4522121           0.7142828       2.8571313E-01       0.0000000E+00       4.0574093E-06       0.0000000E+00       1.6917782E-08              14.000               6.361
    2       25675.8422754           0.0016128         178.5460837           0.7142830       2.8571320E-01       0.0000000E+00       3.8064126E-06       0.0000000E+00       2.1808225E-08              14.000               6.574
    3       24913.9622265           0.0020793         180.4802554           0.7142830       2.8571320E-01       0.0000000E+00       3.8150092E-06       0.0000000E+00       2.0742421E-08              14.000               6.982
    4       24157.9463839           0.0026674         182.7817710           0.7142828       2.8571311E-01       0.0000000E+00       4.1240155E-06       0.0000000E+00       1.8048377E-08              14.000               7.616
    5       23406.5228933           0.0034049         185.1375239           0.7142823       2.8571293E-01       0.0000000E+00       4.7397402E-06       0.0000000E+00       1.5946943E-08              14.000               8.467
    6       22660.1205037           0.0043246         187.3950791           0.7142818       2.8571273E-01       0.0000000E+00       5.4549671E-06       0.0000000E+00       1.4317797E-08              14.000               9.463
    7       21919.8157340           0.0054654         189.4089656           0.7142814       2.8571255E-01       0.0000000E+00       6.0636958E-06       0.0000000E+00       1.4031321E-08              14.000              10.487
    8       21187.0887005           0.0068729         191.1110933           0.7142810       2.8571242E-01       0.0000000E+00       6.5466401E-06       0.0000000E+00       1.4751035E-08              14.000              11.445
    9       20463.4839646           0.0085997         192.5846881           0.7142807       2.8571228E-01       0.0000000E+00       7.0100769E-06       0.0000000E+00       1.6121661E-08              14.000              12.338
