# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4032002           #313.0373568         #0.0574926           #32.5714286          #355.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27397.4842201           0.0009559         183.4412490           0.7142826       2.8571302E-01       0.0000000E+00       4.4134319E-06       0.0000000E+00       2.1649485E-10              14.000               7.696
    1       26594.2843404           0.0012448         182.0646715           0.7142827       2.8571309E-01       0.0000000E+00       4.1922924E-06       0.0000000E+00       4.8594832E-09              14.000               7.297
    2       25809.7047674           0.0016128         182.2233247           0.7142828       2.8571312E-01       0.0000000E+00       4.0654290E-06       0.0000000E+00       1.0038500E-08              14.000               7.399
    3       25037.5413952           0.0020793         183.9918707           0.7142827       2.8571308E-01       0.0000000E+00       4.2209626E-06       0.0000000E+00       1.2548003E-08              14.000               8.020
    4       24271.7898207           0.0026674         186.2666249           0.7142824       2.8571295E-01       0.0000000E+00       4.6757844E-06       0.0000000E+00       1.2717801E-08              14.000               8.982
    5       23510.8064719           0.0034049         188.3442974           0.7142818       2.8571273E-01       0.0000000E+00       5.4291137E-06       0.0000000E+00       1.3015734E-08              14.000              10.012
    6       22755.7196685           0.0043246         189.9338868           0.7142813       2.8571251E-01       0.0000000E+00       6.2075005E-06       5.9303512E-38       1.3920470E-08              14.000              10.880
    7       22008.5644288           0.0054654         191.0448430           0.7142808       2.8571233E-01       0.0000000E+00       6.8527473E-06       1.9486797E-32       1.6076672E-08              14.000              11.507
    8       21271.3015647           0.0068729         191.8764822           0.7142804       2.8571218E-01       0.0000000E+00       7.3846057E-06       9.6135897E-29       1.9505987E-08              14.000              11.976
    9       20545.2733792           0.0085997         192.8032836           0.7142801       2.8571202E-01       0.0000000E+00       7.9295791E-06       6.1466885E-29       2.3942645E-08              14.000              12.522
   10       19830.5423125           0.0107070         194.1595695           0.7142796       2.8571183E-01       0.0000000E+00       8.5849468E-06       1.0160731E-30       2.6634459E-08              14.000              13.409
   11       19125.9739469           0.0132648         195.9599111           0.7142791       2.8571162E-01       0.0000000E+00       9.3292481E-06       0.0000000E+00       2.4222558E-08              14.000              14.726
   12       18430.4923260           0.0163518         197.9028736           0.7142785       2.8571142E-01       0.0000000E+00       1.0044443E-05       0.0000000E+00       1.9610772E-08              14.000              16.302
   13       17744.1522172           0.0200568         199.6578889           0.7142781       2.8571126E-01       0.0000000E+00       1.0602721E-05       1.9791475E-38       1.4978570E-08              14.000              17.837
   14       17067.8679987           0.0244790         200.9411752           0.7142779       2.8571115E-01       0.0000000E+00       1.0980884E-05       1.5895077E-26       1.2664671E-08              14.000              19.001
   15       16403.2755531           0.0297280         201.4922100           0.7142777       2.8571109E-01       0.0000000E+00       1.1191381E-05       2.7413045E-23       2.1876425E-08              14.000              19.535
