# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4038929           #312.1869117         #0.0605676           #32.5714286          #25.0000000          
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27336.0598940           0.0009559         181.4650355           0.7142826       2.8571303E-01       0.0000000E+00       4.4121353E-06       0.0000000E+00       7.2619356E-10              14.000               7.219
    1       26538.3024335           0.0012448         180.4519131           0.7142828       2.8571310E-01       0.0000000E+00       4.1368172E-06       0.0000000E+00       8.6647716E-09              14.000               6.946
    2       25758.5975020           0.0016128         180.8787581           0.7142829       2.8571316E-01       0.0000000E+00       3.9518257E-06       0.0000000E+00       1.4262600E-08              14.000               7.082
    3       24990.7994322           0.0020793         182.6788570           0.7142828       2.8571313E-01       0.0000000E+00       4.0315742E-06       0.0000000E+00       1.6127398E-08              14.000               7.623
    4       24229.2958412           0.0026674         184.9443629           0.7142826       2.8571302E-01       0.0000000E+00       4.4154513E-06       0.0000000E+00       1.5714549E-08              14.000               8.463
    5       23472.4102911           0.0034049         187.0986775           0.7142821       2.8571282E-01       0.0000000E+00       5.1167848E-06       0.0000000E+00       1.5505517E-08              14.000               9.420
    6       22721.0118315           0.0043246         188.9078377           0.7142815       2.8571260E-01       0.0000000E+00       5.8934298E-06       2.8014848E-38       1.5709052E-08              14.000              10.321
    7       21976.8226590           0.0054654         190.3385380           0.7142810       2.8571241E-01       0.0000000E+00       6.5533534E-06       9.2868679E-33       1.7137166E-08              14.000              11.084
    8       21241.6370525           0.0068729         191.4871885           0.7142806       2.8571226E-01       0.0000000E+00       7.0901760E-06       4.8876486E-29       1.9734286E-08              14.000              11.726
    9       20516.8644085           0.0085997         192.6077524           0.7142803       2.8571211E-01       0.0000000E+00       7.6202268E-06       2.9009538E-29       2.3256499E-08              14.000              12.387
   10       19802.8657175           0.0107070         193.9791676           0.7142798       2.8571193E-01       0.0000000E+00       8.2530430E-06       3.6962818E-31       2.5692251E-08              14.000              13.274
   11       19098.8855213           0.0132648         195.6677546           0.7142793       2.8571172E-01       0.0000000E+00       8.9869047E-06       0.0000000E+00       2.3988260E-08              14.000              14.484
   12       18404.0872204           0.0163518         197.4901774           0.7142788       2.8571151E-01       0.0000000E+00       9.7248407E-06       0.0000000E+00       1.9819983E-08              14.000              15.929
   13       17718.5350847           0.0200568         199.2173150           0.7142783       2.8571133E-01       0.0000000E+00       1.0344848E-05       1.8854753E-38       1.5167436E-08              14.000              17.410
   14       17042.9832254           0.0244790         200.6293251           0.7142780       2.8571120E-01       0.0000000E+00       1.0810420E-05       1.3762789E-26       1.2067090E-08              14.000              18.680
   15       16378.7997823           0.0297280         201.4648365           0.7142778       2.8571111E-01       0.0000000E+00       1.1119280E-05       8.9827581E-24       1.7840225E-08              14.000              19.475
   16       15727.8873572           0.0359233         201.8342411           0.7142776       2.8571104E-01       0.0000000E+00       1.1366075E-05       1.2757244E-22       6.4612831E-08              14.000              19.910
   17       15091.5186685           0.0431938         202.3806899           0.7142772       2.8571089E-01       0.0000000E+00       1.1882251E-05       8.7147674E-24       1.8673873E-07              14.000              20.517
   18       14469.1721284           0.0516775         203.6325072           0.7142764       2.8571057E-01       0.0000000E+00       1.3020795E-05       1.1305520E-25       3.5223660E-07              14.000              21.726
