# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4112571           #297.2078333         #0.0049368           #32.5714286          #160.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27248.0230041           0.0009559         177.8133271           0.7142825       2.8571302E-01       0.0000000E+00       4.4349770E-06       0.0000000E+00       2.1142559E-09              14.000               6.303
    1       26464.3650869           0.0012448         178.3641951           0.7142828       2.8571311E-01       0.0000000E+00       4.1024599E-06       0.0000000E+00       1.2406857E-08              14.000               6.485
    2       25692.3633733           0.0016128         179.8109486           0.7142829       2.8571318E-01       0.0000000E+00       3.8708259E-06       0.0000000E+00       1.5692383E-08              14.000               6.848
    3       24928.2572502           0.0020793         181.7969427           0.7142829       2.8571317E-01       0.0000000E+00       3.9112133E-06       0.0000000E+00       1.4965532E-08              14.000               7.369
    4       24169.7419593           0.0026674         184.0816493           0.7142827       2.8571307E-01       0.0000000E+00       4.2712397E-06       0.0000000E+00       1.2727406E-08              14.000               8.098
    5       23415.7716072           0.0034049         186.4095149           0.7142822       2.8571288E-01       0.0000000E+00       4.9260295E-06       0.0000000E+00       1.0492681E-08              14.000               9.034
    6       22666.6622414           0.0043246         188.5671473           0.7142817       2.8571268E-01       0.0000000E+00       5.6311966E-06       0.0000000E+00       8.5379987E-09              14.000              10.062
    7       21923.5193286           0.0054654         190.3560906           0.7142813       2.8571252E-01       0.0000000E+00       6.1936493E-06       0.0000000E+00       7.5786447E-09              14.000              11.017
    8       21188.1134588           0.0068729         191.7604414           0.7142810       2.8571239E-01       0.0000000E+00       6.6213769E-06       0.0000000E+00       7.7162286E-09              14.000              11.823
    9       20462.2693512           0.0085997         192.9824006           0.7142807       2.8571228E-01       0.0000000E+00       7.0352564E-06       0.0000000E+00       8.5384108E-09              14.000              12.565
   10       19746.9835820           0.0107070         194.3066736           0.7142803       2.8571212E-01       0.0000000E+00       7.5632997E-06       0.0000000E+00       9.2361874E-09              14.000              13.436
   11       19042.0799354           0.0132648         195.8513964           0.7142798       2.8571193E-01       0.0000000E+00       8.2459093E-06       0.0000000E+00       9.3598893E-09              14.000              14.551
   12       18347.0300438           0.0163518         197.5020342           0.7142793       2.8571172E-01       0.0000000E+00       8.9866252E-06       0.0000000E+00       8.9064285E-09              14.000              15.853
   13       17661.8762533           0.0200568         199.0736894           0.7142788       2.8571152E-01       0.0000000E+00       9.6817829E-06       0.0000000E+00       7.8166808E-09              14.000              17.194
   14       16987.1645336           0.0244790         200.5033219           0.7142783       2.8571134E-01       0.0000000E+00       1.0325844E-05       0.0000000E+00       6.6124195E-09              14.000              18.486
   15       16323.6713780           0.0297280         201.8964545           0.7142780       2.8571118E-01       0.0000000E+00       1.0858915E-05       0.0000000E+00       5.1676356E-09              14.000              19.814
   16       15671.9329247           0.0359233         203.3633030           0.7142777       2.8571108E-01       0.0000000E+00       1.1223070E-05       1.6930681E-31       5.7543393E-09              14.000              21.300
   17       15032.0966479           0.0431938         204.9041913           0.7142774       2.8571098E-01       0.0000000E+00       1.1586557E-05       1.3541812E-30       1.2158703E-08              14.000              22.900
   18       14404.1693761           0.0516775         206.5550791           0.7142769       2.8571078E-01       0.0000000E+00       1.2273036E-05       3.4286262E-29       2.8538938E-08              14.000              24.494
   19       13787.7318799           0.0615205         208.5183481           0.7142759       2.8571037E-01       0.0000000E+00       1.3718798E-05       2.4960068E-28       4.8377632E-08              14.000              26.195
   20       13181.9730166           0.0728745         211.0590740           0.7142739       2.8570955E-01       0.0000000E+00       1.6573226E-05       1.5443683E-27       6.1847524E-08              14.000              28.333
   21       12585.7161096           0.0887509         214.8985745           0.7142689       2.8570756E-01       0.0000000E+00       2.3524704E-05       1.9815972E-25       7.4908211E-08              14.000              31.312
   22       11791.1225454           0.1103419         220.0482082           0.7142573       2.8570292E-01       0.0000000E+00       3.9782469E-05       1.0201513E-21       1.4208391E-07              14.000              34.517
   23       11002.5477161           0.1359990         225.9617464           0.7142310       2.8569240E-01       0.0000000E+00       7.6589179E-05       2.3575422E-10       2.5013190E-07              14.000              38.267
   24       10227.4804740           0.1661833         232.2974011           0.7141785       2.8567141E-01       0.0000000E+00       1.5007395E-04       2.2074247E-08       4.5007931E-07              14.000              43.827
   25        9458.5309082           0.2016936         238.6535972           0.7140801       2.8563207E-01       0.0000000E+00       2.8784992E-04       3.0903901E-07       1.0021906E-06              14.000              54.612
   26        8691.2154266           0.2434696         244.7401001           0.7138980       2.8555931E-01       0.0000000E+00       5.4272464E-04       1.4079800E-06       1.7436412E-06              14.000              73.622
   27        7922.9780820           0.2926169         250.5733398           0.7135758       2.8543071E-01       0.0000000E+00       9.9349002E-04       4.8677486E-06       2.3970933E-06              14.000              98.599
   28        7151.8947140           0.3504363         256.5491107           0.7130632       2.8522644E-01       0.0000000E+00       1.7103936E-03       1.0437380E-05       1.9904913E-06              14.000             129.105
   29        6375.4337329           0.4184576         263.1067510           0.7123573       2.8494582E-01       0.0000000E+00       2.6968943E-03       1.2294457E-05       1.1464275E-06              14.000             168.967
   30        5590.2299101           0.4984812         270.3144588           0.7114510       2.8458664E-01       0.0000000E+00       3.9623994E-03       1.1003720E-05       5.9167576E-07              14.000             209.985
   31        4793.0111649           0.5926248         277.8948054           0.7103303       2.8414426E-01       0.0000000E+00       5.5254355E-03       8.7997098E-06       1.7469043E-07              14.000             231.253
   32        3981.5341593           0.7033799         285.5086967           0.7089915       2.8361829E-01       0.0000000E+00       7.3901872E-03       6.6538669E-06       1.0629518E-08              14.000             240.884
   33        3154.7387049           0.8336776         292.7117460           0.7073646       2.8298274E-01       0.0000000E+00       9.6526889E-03       4.0635852E-06       6.5014836E-26              14.000             245.171
   34        2313.0051558           0.9729491         298.4327613           0.7056332       2.8231074E-01       0.0000000E+00       1.2056043E-02       3.2507498E-06       2.9576726E-28              14.000             245.803
   35        1589.4622711           1.1044574         301.7798150           0.7043623       2.8182023E-01       0.0000000E+00       1.3817520E-02       2.8180397E-06       7.2231464E-32              14.000             245.806
   36         998.6793362           1.2194058         302.6688079           0.7037686       2.8159194E-01       0.0000000E+00       1.4639419E-02       3.0888335E-06       9.0209539E-34              14.000             245.804
   37         547.9780601           1.3098038         301.5779088           0.7030989       2.8133498E-01       0.0000000E+00       1.5566152E-02       5.1749032E-06       3.9568909E-30              14.000             245.804
   38         241.1675118           1.3689802         299.5889054           0.7020792       2.8094503E-01       0.0000000E+00       1.6975748E-02       1.2510393E-05       2.9093866E-28              14.000             245.803
   39          79.0050097           1.4005432         298.2655065           0.7015919       2.8075917E-01       0.0000000E+00       1.7648974E-02       1.1593572E-05       6.3399135E-28              14.000             245.802
