# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4032367           #313.1413744         #0.0579501           #32.5714286          #5.0000000           
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27377.9311908           0.0009559         182.8717401           0.7142826       2.8571302E-01       0.0000000E+00       4.4126229E-06       0.0000000E+00       3.2503915E-10              14.000               7.556
    1       26576.3513698           0.0012448         181.5893639           0.7142827       2.8571309E-01       0.0000000E+00       4.1743591E-06       0.0000000E+00       5.8276939E-09              14.000               7.190
    2       25793.3228946           0.0016128         181.8186121           0.7142828       2.8571314E-01       0.0000000E+00       4.0273841E-06       0.0000000E+00       1.1168381E-08              14.000               7.300
    3       25022.6082583           0.0020793         183.5930646           0.7142827       2.8571310E-01       0.0000000E+00       4.1559473E-06       0.0000000E+00       1.3573647E-08              14.000               7.898
    4       24258.2741924           0.0026674         185.8628744           0.7142824       2.8571298E-01       0.0000000E+00       4.5865896E-06       0.0000000E+00       1.3665909E-08              14.000               8.823
    5       23498.6608541           0.0034049         187.9607720           0.7142819       2.8571276E-01       0.0000000E+00       5.3241970E-06       0.0000000E+00       1.3887810E-08              14.000               9.830
    6       22744.8210695           0.0043246         189.6132045           0.7142814       2.8571254E-01       0.0000000E+00       6.1051176E-06       5.0295446E-38       1.4637696E-08              14.000              10.706
    7       21998.6948383           0.0054654         190.8182700           0.7142809       2.8571235E-01       0.0000000E+00       6.7582178E-06       1.6555049E-32       1.6608529E-08              14.000              11.373
    8       21262.1822121           0.0068729         191.7438478           0.7142805       2.8571220E-01       0.0000000E+00       7.2938294E-06       8.2735452E-29       1.9806317E-08              14.000              11.892
    9       20536.6349490           0.0085997         192.7269840           0.7142801       2.8571205E-01       0.0000000E+00       7.8352525E-06       5.2120714E-29       2.3979513E-08              14.000              12.471
   10       19822.1999489           0.0107070         194.0854275           0.7142797       2.8571186E-01       0.0000000E+00       8.4842101E-06       8.2340548E-31       2.6610623E-08              14.000              13.354
   11       19117.8624657           0.0132648         195.8512344           0.7142791       2.8571165E-01       0.0000000E+00       9.2255905E-06       0.0000000E+00       2.4397673E-08              14.000              14.637
   12       18422.6314861           0.0163518         197.7603769           0.7142786       2.8571144E-01       0.0000000E+00       9.9489752E-06       0.0000000E+00       1.9868861E-08              14.000              16.174
   13       17736.5737805           0.0200568         199.5140314           0.7142782       2.8571128E-01       0.0000000E+00       1.0527756E-05       2.0086353E-38       1.5187397E-08              14.000              17.698
   14       17060.5541701           0.0244790         200.8456126           0.7142779       2.8571116E-01       0.0000000E+00       1.0933074E-05       1.5652639E-26       1.2614362E-08              14.000              18.903
   15       16396.1246353           0.0297280         201.4847190           0.7142777       2.8571109E-01       0.0000000E+00       1.1173028E-05       2.1870936E-23       2.0861717E-08              14.000              19.518
   16       15745.4203291           0.0359233         201.5904601           0.7142776       2.8571104E-01       0.0000000E+00       1.1369559E-05       2.0939756E-22       7.7515921E-08              14.000              19.703
   17       15109.8905913           0.0431938         201.9042954           0.7142772       2.8571089E-01       0.0000000E+00       1.1901756E-05       4.9289108E-23       2.2364833E-07              14.000              20.076
   18       14488.9241457           0.0516775         202.9666438           0.7142763       2.8571053E-01       0.0000000E+00       1.3138502E-05       1.8504594E-25       4.3573855E-07              14.000              21.087
   19       13880.5117490           0.0615205         204.8335390           0.7142745       2.8570980E-01       0.0000000E+00       1.5691396E-05       6.5221560E-25       7.1049594E-07              14.000              22.832
   20       13282.9005805           0.0728745         207.5319725           0.7142706       2.8570825E-01       0.0000000E+00       2.1138463E-05       3.5498502E-23       1.0841047E-06              14.000              25.416
   21       12694.4316148           0.0887049         211.9578429           0.7142604       2.8570418E-01       0.0000000E+00       3.5380664E-05       2.6914902E-24       1.6640444E-06              14.000              29.392
   22       11911.5611019           0.1101957         218.1137521           0.7142349       2.8569396E-01       0.0000000E+00       7.1148709E-05       2.3675138E-09       2.5592599E-06              14.000              33.342
   23       11130.8169743           0.1357350         225.1257821           0.7141784       2.8567136E-01       0.0000000E+00       1.5026962E-04       2.2940003E-07       3.4126172E-06              14.000              37.521
   24       10359.7849197           0.1657807         232.4513171           0.7140751       2.8563009E-01       0.0000000E+00       2.9476461E-04       2.2707824E-06       4.4413497E-06              14.000              43.545
   25        9591.9216059           0.2011279         239.7777717           0.7139139       2.8556566E-01       0.0000000E+00       5.2045957E-04       6.8749959E-06       4.3704088E-06              14.000              55.775
   26        8823.1621685           0.2427120         246.9552042           0.7136635       2.8546571E-01       0.0000000E+00       8.7078187E-04       1.3012896E-05       3.0078890E-06              14.000              79.238
   27        8050.8975729           0.2916336         253.9563840           0.7132436       2.8529829E-01       0.0000000E+00       1.4580920E-03       1.8160979E-05       1.7810697E-06              14.000             111.587
   28        7273.1284170           0.3491873         260.7932187           0.7126084       2.8504556E-01       0.0000000E+00       2.3460431E-03       1.8465516E-05       9.0770927E-07              14.000             150.730
   29        6488.0293953           0.4168962         267.8423201           0.7117653       2.8471108E-01       0.0000000E+00       3.5235929E-03       1.3077451E-05       3.1235653E-07              14.000             197.571
   30        5693.0114455           0.4965523         275.3928955           0.7107035       2.8429136E-01       0.0000000E+00       5.0051571E-03       6.8867058E-06       6.2015825E-08              14.000             232.509
   31        4885.1276998           0.5902635         283.3459424           0.7091532       2.8368167E-01       0.0000000E+00       7.1651450E-03       4.6401366E-06       5.5890890E-09              14.000             243.411
   32        4062.0979577           0.7005099         291.4409064           0.7069317       2.8281430E-01       0.0000000E+00       1.0254039E-02       3.6712943E-06       5.1424895E-11              14.000             245.469
   33        3222.6108252           0.8302091         299.2987918           0.7040910       2.8171586E-01       0.0000000E+00       1.4193127E-02       2.5486930E-06       3.7220605E-28              14.000             245.793
   34        2366.6952766           0.9688409         305.7966505           0.7011304       2.8058353E-01       0.0000000E+00       1.8286031E-02       2.5858546E-06       8.5588090E-31              14.000             245.805
   35        1629.7129695           1.0997452         310.1260317           0.6986497       2.7964434E-01       0.0000000E+00       2.1705942E-02       3.2137084E-06       3.2584327E-34              14.000             245.806
   36        1026.6247136           1.2141656         312.2800080           0.6960720       2.7867757E-01       0.0000000E+00       2.5250390E-02       3.1127563E-06       3.5797640E-32              14.000             245.804
   37         565.1694057           1.3041485         312.9565888           0.6911366       2.7685182E-01       0.0000000E+00       3.2011602E-02       4.1679065E-06       2.0922843E-30              14.000             245.806
   38         249.7554443           1.3630530         313.3615526           0.6863931       2.7512756E-01       0.0000000E+00       3.8479335E-02       6.2606143E-06       1.5678044E-28              14.000             245.805
   39          82.0810023           1.3944738         313.7675926           0.6846181       2.7448982E-01       0.0000000E+00       4.0892089E-02       4.0148617E-06       6.2485728E-28              14.000             245.804
